[1740779358.4390597]	Q_Header<(2621443, 17304, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 18, 23, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 59, 70, 115, 227, 253, 253, 253, 253, 253, 123, 177, 191, 196, 253, 253, 161, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9581564416491631, y=-0.2711084090582574, z=0.028990656078944677, w=-0.08715506711733263)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.051111111111111114, y=-0.09444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=-0.04, z=0.08)>	COMP<308>
[1740779358.9393065]	Q_Header<(2621443, 17354, 257, 173, 250, 8, 58, 50, 42)>	Q_Data<(0, 0, 47, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 27, 20, 0, 0, 24, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 188, 186, 253, 253, 253, 253, 253, 120, 253, 253, 253, 244, 184, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9597594493778341, y=-0.26439923273162336, z=0.033019387097832004, w=-0.08868238346238429)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.0, z=0.05)>	COMP<314>
[1740779358.9520175]	Q_Header<(2621443, 17355, 257, 173, 250, 8, 58, 51, 51)>	Q_Data<(0, 0, 51, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 33, 13, 0, 0, 0, 11, 31, 44, 8, 0, 0, 15, 0, 0, 8, 0, 0, 49, 82, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 203, 162, 206, 253, 253, 253, 236, 153, 206, 253, 253, 253, 70, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9598584464137514, y=-0.2640434719054997, z=0.03314276589105093, w=-0.0886248546478931)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.013333333333333334, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.01, z=-0.02)>	COMP<314>
[1740779358.9575655]	Q_Header<(2621443, 17356, 257, 173, 250, 8, 58, 52, 53)>	Q_Data<(0, 0, 53, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 28, 27, 15, 28, 29, 0, 0, 42, 88, 41, 73, 13, 19, 50, 42, 44, 0, 21, 25, 97, 149, 115, 37, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 174, 120, 158, 253, 253, 253, 182, 176, 217, 213, 253, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9598584464137514, y=-0.2640434719054997, z=0.03314276589105093, w=-0.0886248546478931)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.013333333333333334, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.01, z=-0.02)>	COMP<314>
[1740779358.9675446]	Q_Header<(2621443, 17357, 257, 173, 250, 8, 58, 53, 53)>	Q_Data<(0, 0, 54, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 23, 11, 0, 20, 27, 0, 0, 58, 139, 143, 123, 78, 74, 16, 38, 52, 56, 64, 100, 136, 164, 138, 55, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 122, 65, 161, 224, 253, 201, 135, 144, 206, 137, 122, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9598584464137514, y=-0.2640434719054997, z=0.03314276589105093, w=-0.0886248546478931)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.013333333333333334, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.01, z=-0.02)>	COMP<314>
[1740779358.9776123]	Q_Header<(2621443, 17358, 257, 173, 250, 8, 58, 54, 53)>	Q_Data<(0, 0, 8, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 43, 24, 21, 8, 50, 29, 28, 62, 177, 225, 171, 109, 94, 70, 101, 71, 74, 65, 126, 131, 97, 134, 57, 66, 129, 31, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 27, 194, 212, 170, 137, 90, 86, 140, 80, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9599789098619371, y=-0.26367681145750055, z=0.03289856513323907, w=-0.08850263347531846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.02, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.02, z=0.1)>	COMP<309>
[1740779358.9874969]	Q_Header<(2621443, 17359, 257, 173, 250, 8, 58, 55, 54)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 70, 84, 66, 75, 126, 86, 75, 82, 187, 253, 211, 95, 102, 98, 110, 58, 72, 140, 155, 39, 78, 161, 64, 147, 108, 59, 72, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 194, 223, 126, 118, 62, 44, 18, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9599789098619371, y=-0.26367681145750055, z=0.03289856513323907, w=-0.08850263347531846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.02, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.02, z=0.1)>	COMP<309>
[1740779358.9975555]	Q_Header<(2621443, 17360, 257, 173, 250, 8, 58, 56, 51)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 81, 107, 109, 128, 190, 147, 118, 107, 170, 253, 213, 22, 107, 94, 75, 60, 100, 253, 253, 145, 127, 154, 0, 178, 107, 122, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 154, 194, 22, 50, 32, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9599789098619371, y=-0.26367681145750055, z=0.03289856513323907, w=-0.08850263347531846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.02, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.02, z=0.1)>	COMP<309>
[1740779359.0083632]	Q_Header<(2621443, 17361, 257, 173, 250, 8, 58, 57, 49)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 60, 102, 77, 113, 159, 212, 180, 154, 142, 136, 227, 177, 65, 102, 98, 67, 120, 200, 253, 253, 253, 136, 115, 0, 169, 136, 142, 63, 0, 13, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9599789098619371, y=-0.26367681145750055, z=0.03289856513323907, w=-0.08850263347531846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.02, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.02, z=0.1)>	COMP<309>
[1740779359.0175002]	Q_Header<(2621443, 17362, 257, 173, 250, 8, 58, 58, 42)>	Q_Data<(0, 0, 27, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 110, 148, 103, 84, 146, 190, 172, 160, 158, 96, 154, 117, 85, 82, 90, 85, 197, 253, 253, 253, 253, 129, 87, 43, 163, 125, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9600875465347483, y=-0.2633679442655715, z=0.032531892072665027, w=-0.08837932405481981)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.034444444444444444, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.03, z=0.14)>	COMP<311>
[1740779359.0274544]	Q_Header<(2621443, 17363, 257, 173, 250, 8, 58, 59, 38)>	Q_Data<(0, 0, 64, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 204, 253, 211, 87, 69, 116, 126, 125, 137, 57, 91, 72, 71, 66, 58, 81, 244, 253, 253, 253, 253, 147, 103, 64, 156, 86, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9600875465347483, y=-0.2633679442655715, z=0.032531892072665027, w=-0.08837932405481981)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.034444444444444444, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.03, z=0.14)>	COMP<311>
[1740779359.0374475]	Q_Header<(2621443, 17364, 257, 173, 250, 8, 58, 60, 41)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 253, 253, 253, 178, 134, 70, 72, 65, 93, 0, 36, 30, 24, 42, 0, 50, 237, 253, 253, 253, 253, 167, 110, 84, 127, 106, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9600875465347483, y=-0.2633679442655715, z=0.032531892072665027, w=-0.08837932405481981)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.034444444444444444, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.03, z=0.14)>	COMP<311>
[1740779359.0505083]	Q_Header<(2621443, 17365, 257, 173, 250, 8, 58, 61, 37)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 253, 253, 253, 253, 184, 102, 38, 24, 0, 30, 8, 14, 0, 15, 0, 23, 180, 253, 253, 253, 253, 147, 66, 69, 116, 125, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9601294749316431, y=-0.26330166898831026, z=0.03216503930385709, w=-0.08825549683752819)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.034444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.07, z=-0.05)>	COMP<311>
[1740779359.058551]	Q_Header<(2621443, 17366, 257, 173, 250, 8, 58, 62, 39)>	Q_Data<(0, 0, 58, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 229, 253, 253, 253, 245, 134, 68, 50, 4, 0, 5, 22, 0, 37, 41, 42, 109, 183, 176, 188, 253, 91, 46, 55, 119, 115, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9601294749316431, y=-0.26330166898831026, z=0.03216503930385709, w=-0.08825549683752819)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.034444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.07, z=-0.05)>	COMP<311>
[1740779359.0681558]	Q_Header<(2621443, 17367, 257, 173, 250, 8, 58, 63, 38)>	Q_Data<(0, 0, 52, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 100, 197, 186, 253, 253, 219, 102, 142, 118, 58, 16, 0, 13, 34, 52, 41, 43, 103, 101, 45, 111, 23, 0, 10, 73, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9601294749316431, y=-0.26330166898831026, z=0.03216503930385709, w=-0.08825549683752819)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.034444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.07, z=-0.05)>	COMP<311>
[1740779359.0774553]	Q_Header<(2621443, 17368, 257, 173, 250, 8, 58, 64, 37)>	Q_Data<(0, 0, 50, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 190, 253, 253, 253, 219, 253, 129, 230, 214, 126, 5, 57, 30, 0, 37, 28, 8, 46, 25, 0, 62, 32, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9601815098586538, y=-0.26317713389972763, z=0.03179853589094576, w=-0.08819363601231597)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.035555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.08, z=0.04)>	COMP<313>
[1740779359.087436]	Q_Header<(2621443, 17369, 257, 173, 250, 8, 58, 65, 34)>	Q_Data<(0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 149, 253, 253, 253, 253, 253, 191, 253, 253, 174, 64, 89, 23, 107, 157, 68, 30, 0, 0, 22, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9601815098586538, y=-0.26317713389972763, z=0.03179853589094576, w=-0.08819363601231597)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.035555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.08, z=0.04)>	COMP<313>
[1740779359.0973911]	Q_Header<(2621443, 17370, 257, 173, 250, 8, 58, 66, 30)>	Q_Data<(0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 79, 144, 253, 253, 253, 135, 253, 253, 253, 204, 140, 133, 129, 229, 253, 200, 63, 19, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9601815098586538, y=-0.26317713389972763, z=0.03179853589094576, w=-0.08819363601231597)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.035555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.08, z=0.04)>	COMP<313>
