[1740780080.5034797]	Q_Header<(2621443, 24018, 257, 173, 250, 8, 58, 0, 53)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 161, 253, 253, 253, 253, 220, 217, 253, 135, 91, 85, 54, 84, 47, 24, 20, 6, 10, 7, 73, 148, 253, 194, 183, 161, 207, 102, 76, 0, 0, 82, 119, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 40, 0, 42, 75, 91, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32738945286173843, y=-0.9408479522490115, z=0.08642495623643207, w=-0.012328983869886496)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.051111111111111114, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.07)>	COMP<159>
[1740780081.102791]	Q_Header<(2621443, 24078, 257, 173, 250, 8, 58, 60, 49)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 29, 12, 20, 23, 22, 25, 8, 47, 93, 78, 150, 253, 96, 253, 253, 253, 238, 152, 194, 253, 165, 176, 253, 253, 253, 253, 140, 106, 253, 253, 253, 253, 195, 253, 253, 188, 127, 131, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35528083884715583, y=-0.9306514741009161, z=0.08648564656354919, w=-0.013549621409391617)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.02, z=-0.10555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.18, z=-0.17)>	COMP<159>
[1740780081.1142125]	Q_Header<(2621443, 24079, 257, 173, 250, 8, 58, 61, 50)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 0, 0, 2, 0, 28, 7, 23, 70, 101, 160, 137, 246, 253, 152, 253, 253, 253, 253, 212, 111, 228, 232, 236, 253, 253, 253, 253, 191, 67, 218, 253, 253, 253, 142, 199, 186, 129, 52, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3566363928239149, y=-0.9301355451383946, z=0.0864277138864733, w=-0.013733217248909954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.02666666666666667, z=-0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.18, z=0.02)>	COMP<161>
[1740780081.1236043]	Q_Header<(2621443, 24080, 257, 173, 250, 8, 58, 62, 46)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 41, 26, 17, 25, 71, 149, 157, 181, 253, 253, 253, 252, 253, 253, 253, 229, 238, 162, 107, 253, 253, 253, 253, 253, 253, 253, 121, 19, 253, 253, 221, 81, 61, 96, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3566363928239149, y=-0.9301355451383946, z=0.0864277138864733, w=-0.013733217248909954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.02666666666666667, z=-0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.18, z=0.02)>	COMP<161>
[1740780081.1335402]	Q_Header<(2621443, 24081, 257, 173, 250, 8, 58, 63, 46)>	Q_Data<(0, 0, 59, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 13, 38, 36, 26, 50, 96, 205, 199, 154, 253, 253, 253, 253, 253, 253, 253, 191, 171, 170, 148, 253, 253, 253, 253, 253, 253, 253, 160, 90, 180, 203, 113, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3566363928239149, y=-0.9301355451383946, z=0.0864277138864733, w=-0.013733217248909954)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.02666666666666667, z=-0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.18, z=0.02)>	COMP<161>
[1740780081.142813]	Q_Header<(2621443, 24082, 257, 173, 250, 8, 58, 64, 51)>	Q_Data<(0, 0, 55, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 15, 8, 0, 0, 6, 26, 29, 63, 73, 97, 222, 208, 253, 253, 253, 253, 253, 253, 253, 189, 253, 240, 136, 143, 253, 223, 253, 253, 253, 253, 253, 162, 116, 165, 149, 34, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35796815962655637, y=-0.9296185915212414, z=0.08642504928068268, w=-0.014099001683501198)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.042222222222222223, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.02)>	COMP<159>
[1740780081.1546218]	Q_Header<(2621443, 24083, 257, 173, 250, 8, 58, 65, 53)>	Q_Data<(0, 0, 38, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 12, 12, 0, 0, 16, 19, 8, 91, 48, 163, 249, 253, 253, 253, 253, 221, 253, 253, 250, 253, 253, 253, 130, 114, 190, 137, 205, 253, 253, 246, 203, 131, 121, 120, 67, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35796815962655637, y=-0.9296185915212414, z=0.08642504928068268, w=-0.014099001683501198)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.042222222222222223, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.02)>	COMP<159>
[1740780081.162471]	Q_Header<(2621443, 24084, 257, 173, 250, 8, 58, 66, 48)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33, 15, 19, 3, 0, 38, 35, 69, 114, 243, 253, 253, 253, 253, 253, 253, 178, 253, 253, 155, 253, 253, 253, 107, 69, 95, 47, 82, 175, 216, 192, 116, 89, 65, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35796815962655637, y=-0.9296185915212414, z=0.08642504928068268, w=-0.014099001683501198)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.042222222222222223, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.02)>	COMP<159>
[1740780081.1727014]	Q_Header<(2621443, 24085, 257, 173, 250, 8, 58, 67, 46)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 6, 9, 12, 0, 26, 45, 180, 253, 253, 253, 253, 246, 224, 100, 203, 253, 253, 231, 70, 218, 253, 195, 45, 0, 45, 22, 47, 173, 232, 164, 66, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35796815962655637, y=-0.9296185915212414, z=0.08642504928068268, w=-0.014099001683501198)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.042222222222222223, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.02)>	COMP<159>
[1740780081.1837096]	Q_Header<(2621443, 24086, 257, 173, 250, 8, 58, 68, 41)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 17, 0, 11, 0, 33, 97, 253, 253, 253, 253, 253, 201, 177, 166, 210, 241, 234, 137, 23, 130, 187, 113, 0, 0, 33, 0, 35, 137, 191, 147, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3597344166179418, y=-0.9289375332414446, z=0.08630208094634709, w=-0.014770228846545965)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.04888888888888889, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.13, z=0.07)>	COMP<159>
[1740780081.1926749]	Q_Header<(2621443, 24087, 257, 173, 250, 8, 58, 69, 39)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 28, 32, 16, 11, 66, 158, 253, 253, 253, 253, 253, 222, 157, 122, 189, 190, 171, 97, 0, 84, 125, 54, 0, 0, 0, 0, 0, 88, 139, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3597344166179418, y=-0.9289375332414446, z=0.08630208094634709, w=-0.014770228846545965)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.04888888888888889, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.13, z=0.07)>	COMP<159>
[1740780081.2032917]	Q_Header<(2621443, 24088, 257, 173, 250, 8, 58, 70, 38)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 21, 31, 36, 23, 31, 91, 250, 253, 253, 253, 253, 253, 82, 108, 55, 85, 117, 111, 60, 0, 62, 93, 34, 0, 0, 0, 0, 0, 0, 77, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3597344166179418, y=-0.9289375332414446, z=0.08630208094634709, w=-0.014770228846545965)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.04888888888888889, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.13, z=0.07)>	COMP<159>
[1740780081.2127166]	Q_Header<(2621443, 24089, 257, 173, 250, 8, 58, 71, 35)>	Q_Data<(0, 0, 44, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 25, 36, 14, 53, 93, 253, 253, 253, 253, 253, 253, 253, 128, 134, 187, 104, 16, 33, 0, 35, 44, 0, 0, 0, 0, 0, 0, 0, 48, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.360956680650946, y=-0.9284533354856594, z=0.08630245966189341, w=-0.015380636375386943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.057777777777777775, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.13, z=0.17)>	COMP<164>
[1740780081.2226396]	Q_Header<(2621443, 24090, 257, 173, 250, 8, 58, 72, 34)>	Q_Data<(0, 0, 40, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 16, 19, 12, 84, 178, 253, 253, 253, 253, 253, 253, 253, 161, 199, 253, 171, 70, 35, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 33, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.360956680650946, y=-0.9284533354856594, z=0.08630245966189341, w=-0.015380636375386943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.057777777777777775, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.13, z=0.17)>	COMP<164>
[1740780081.2326052]	Q_Header<(2621443, 24091, 257, 173, 250, 8, 58, 73, 32)>	Q_Data<(0, 0, 51, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 10, 21, 13, 16, 101, 253, 253, 253, 253, 253, 253, 253, 253, 141, 230, 253, 182, 91, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.360956680650946, y=-0.9284533354856594, z=0.08630245966189341, w=-0.015380636375386943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.057777777777777775, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.13, z=0.17)>	COMP<164>
[1740780081.2427135]	Q_Header<(2621443, 24092, 257, 173, 250, 8, 58, 74, 32)>	Q_Data<(0, 0, 58, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 0, 0, 27, 72, 253, 253, 253, 253, 253, 253, 187, 185, 110, 211, 253, 156, 78, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36219453557197423, y=-0.9279480155545541, z=0.0864286252729888, w=-0.01605277432683337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.058888888888888886, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=0.2)>	COMP<159>
[1740780081.2526236]	Q_Header<(2621443, 24093, 257, 173, 250, 8, 58, 75, 34)>	Q_Data<(0, 0, 46, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 34, 34, 34, 43, 144, 223, 253, 253, 253, 238, 253, 148, 119, 96, 154, 208, 113, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36219453557197423, y=-0.9279480155545541, z=0.0864286252729888, w=-0.01605277432683337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.058888888888888886, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=0.2)>	COMP<159>
[1740780081.2626305]	Q_Header<(2621443, 24094, 257, 173, 250, 8, 58, 76, 32)>	Q_Data<(0, 0, 76, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 42, 42, 50, 70, 239, 253, 253, 253, 253, 214, 204, 123, 115, 75, 96, 127, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36219453557197423, y=-0.9279480155545541, z=0.0864286252729888, w=-0.01605277432683337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.058888888888888886, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.11, z=0.2)>	COMP<159>
