[1740779336.0372562]	Q_Header<(2621443, 15054, 257, 173, 250, 8, 58, 0, 38)>	Q_Data<(0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 18, 0, 0, 13, 0, 0, 0, 0, 15, 0, 0, 0, 0, 81, 180, 253, 253, 217, 253, 253, 253, 160, 188, 193, 73, 79, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9829195850717695, y=-0.15728910647851155, z=0.01715104343052454, w=-0.09399504228828397)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.04666666666666667, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.26, y=-0.02, z=0.0)>	COMP<26>
[1740779336.6195827]	Q_Header<(2621443, 15112, 257, 173, 250, 8, 58, 58, 40)>	Q_Data<(0, 0, 34, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27, 0, 35, 0, 5, 48, 58, 102, 19, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 136, 159, 253, 253, 121, 30, 61, 155, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9864976882225659, y=-0.13433653478796434, z=0.014648236414862082, w=-0.09252802668721215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.04, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.01, z=-0.09)>	COMP<33>
[1740779336.627594]	Q_Header<(2621443, 15113, 257, 173, 250, 8, 58, 59, 39)>	Q_Data<(0, 0, 56, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 93, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 86, 104, 145, 190, 198, 85, 176, 120, 241, 253, 193, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9864976882225659, y=-0.13433653478796434, z=0.014648236414862082, w=-0.09252802668721215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.04, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.01, z=-0.09)>	COMP<33>
[1740779336.6386409]	Q_Header<(2621443, 15114, 257, 173, 250, 8, 58, 60, 41)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 3, 91, 189, 253, 253, 245, 253, 253, 253, 253, 253, 234, 253, 234, 238, 125, 159, 250, 198, 253, 253, 253, 226, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9864976882225659, y=-0.13433653478796434, z=0.014648236414862082, w=-0.09252802668721215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.04, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.01, z=-0.09)>	COMP<33>
[1740779336.648879]	Q_Header<(2621443, 15115, 257, 173, 250, 8, 58, 61, 40)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 76, 65, 236, 206, 253, 253, 253, 253, 236, 253, 253, 253, 253, 150, 180, 234, 240, 253, 253, 253, 253, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9866395896141155, y=-0.1334847375494012, z=0.014404388688458475, w=-0.09228574447859836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03666666666666667, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.26, y=-0.02, z=0.02)>	COMP<28>
[1740779336.658305]	Q_Header<(2621443, 15116, 257, 173, 250, 8, 58, 62, 45)>	Q_Data<(0, 0, 62, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 17, 0, 0, 0, 0, 0, 40, 76, 120, 213, 253, 253, 253, 253, 209, 253, 253, 253, 253, 253, 177, 253, 250, 253, 253, 253, 253, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9866395896141155, y=-0.1334847375494012, z=0.014404388688458475, w=-0.09228574447859836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03666666666666667, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.26, y=-0.02, z=0.02)>	COMP<28>
[1740779336.6671865]	Q_Header<(2621443, 15117, 257, 173, 250, 8, 58, 63, 30)>	Q_Data<(0, 0, 57, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 143, 204, 239, 253, 248, 186, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 140, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9866395896141155, y=-0.1334847375494012, z=0.014404388688458475, w=-0.09228574447859836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.03666666666666667, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.26, y=-0.02, z=0.02)>	COMP<28>
[1740779336.6825085]	Q_Header<(2621443, 15118, 257, 173, 250, 8, 58, 64, 50)>	Q_Data<(0, 0, 52, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 20, 32, 26, 0, 0, 0, 0, 0, 0, 70, 0, 194, 229, 192, 176, 253, 253, 253, 253, 240, 253, 253, 253, 231, 253, 253, 253, 62, 184, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9868022201866066, y=-0.13238335079074404, z=0.014220986968300304, w=-0.0921617610391994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.03666666666666667, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.31, y=-0.01, z=0.04)>	COMP<28>
[1740779336.6873388]	Q_Header<(2621443, 15119, 257, 173, 250, 8, 58, 65, 42)>	Q_Data<(0, 0, 50, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 14, 41, 107, 109, 112, 128, 186, 123, 253, 253, 253, 253, 253, 201, 253, 253, 253, 253, 153, 189, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9868022201866066, y=-0.13238335079074404, z=0.014220986968300304, w=-0.0921617610391994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.03666666666666667, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.31, y=-0.01, z=0.04)>	COMP<28>
[1740779336.6972523]	Q_Header<(2621443, 15120, 257, 173, 250, 8, 58, 66, 44)>	Q_Data<(0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 9, 13, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 51, 61, 142, 188, 175, 135, 253, 253, 253, 75, 253, 253, 253, 253, 219, 122, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9868022201866066, y=-0.13238335079074404, z=0.014220986968300304, w=-0.0921617610391994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.03666666666666667, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.31, y=-0.01, z=0.04)>	COMP<28>
[1740779336.7074358]	Q_Header<(2621443, 15121, 257, 173, 250, 8, 58, 67, 45)>	Q_Data<(0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 19, 21, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 49, 44, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 41, 158, 209, 178, 175, 253, 253, 253, 147, 253, 253, 253, 253, 210, 114, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9869016128186581, y=-0.13159501992931083, z=0.014221539723343888, w=-0.09222637992262925)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03111111111111111, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=-0.04, z=0.0)>	COMP<31>
[1740779336.7176476]	Q_Header<(2621443, 15122, 257, 173, 250, 8, 58, 68, 43)>	Q_Data<(0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30, 10, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 115, 172, 167, 134, 253, 253, 253, 36, 217, 253, 253, 253, 134, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9869016128186581, y=-0.13159501992931083, z=0.014221539723343888, w=-0.09222637992262925)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03111111111111111, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=-0.04, z=0.0)>	COMP<31>
[1740779336.727429]	Q_Header<(2621443, 15123, 257, 173, 250, 8, 58, 69, 49)>	Q_Data<(0, 0, 58, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 10, 0, 12, 17, 22, 22, 0, 0, 27, 7, 18, 0, 0, 0, 0, 0, 47, 49, 27, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 138, 166, 68, 253, 253, 253, 112, 199, 253, 253, 253, 80, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9869016128186581, y=-0.13159501992931083, z=0.014221539723343888, w=-0.09222637992262925)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03111111111111111, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=-0.04, z=0.0)>	COMP<31>
[1740779336.737645]	Q_Header<(2621443, 15124, 257, 173, 250, 8, 58, 70, 53)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 7, 19, 10, 0, 0, 0, 29, 9, 34, 11, 47, 0, 36, 0, 0, 43, 100, 110, 77, 72, 0, 55, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 119, 51, 253, 253, 253, 159, 136, 184, 127, 146, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9869016128186581, y=-0.13159501992931083, z=0.014221539723343888, w=-0.09222637992262925)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03111111111111111, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.29, y=-0.04, z=0.0)>	COMP<31>
[1740779336.7473795]	Q_Header<(2621443, 15125, 257, 173, 250, 8, 58, 71, 51)>	Q_Data<(0, 0, 39, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 16, 2, 10, 27, 25, 0, 0, 87, 124, 85, 39, 57, 89, 0, 62, 4, 0, 67, 142, 138, 78, 113, 36, 108, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 41, 253, 253, 253, 153, 99, 85, 0, 127, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9870098401797841, y=-0.13073867278864001, z=0.01422134022397438, w=-0.09228612196845176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03333333333333333, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.33, y=-0.03, z=-0.11)>	COMP<33>
[1740779336.757026]	Q_Header<(2621443, 15126, 257, 173, 250, 8, 58, 72, 51)>	Q_Data<(0, 0, 59, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 18, 43, 11, 0, 55, 166, 205, 117, 72, 97, 125, 70, 68, 45, 31, 87, 160, 164, 42, 136, 88, 134, 45, 49, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 244, 253, 202, 67, 162, 79, 0, 104, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9870098401797841, y=-0.13073867278864001, z=0.01422134022397438, w=-0.09228612196845176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03333333333333333, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.33, y=-0.03, z=-0.11)>	COMP<33>
[1740779336.7601705]	Q_Header<(2621443, 15127, 257, 173, 250, 8, 58, 73, 50)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 29, 59, 26, 0, 93, 236, 253, 116, 137, 139, 129, 95, 48, 34, 77, 138, 173, 184, 93, 121, 97, 112, 60, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 229, 29, 90, 183, 96, 0, 71, 79, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9870098401797841, y=-0.13073867278864001, z=0.01422134022397438, w=-0.09228612196845176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03333333333333333, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.33, y=-0.03, z=-0.11)>	COMP<33>
[1740779336.7712498]	Q_Header<(2621443, 15128, 257, 173, 250, 8, 58, 74, 51)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 60, 36, 0, 120, 253, 241, 209, 193, 182, 126, 91, 35, 65, 125, 156, 172, 169, 110, 78, 65, 46, 149, 91, 42, 0, 44, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 146, 81, 81, 154, 43, 0, 30, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9870098401797841, y=-0.13073867278864001, z=0.01422134022397438, w=-0.09228612196845176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03333333333333333, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.33, y=-0.03, z=-0.11)>	COMP<33>
