[1740780043.0024958]	Q_Header<(2621443, 20268, 257, 173, 250, 8, 58, 0, 50)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 198, 253, 253, 253, 253, 253, 253, 253, 204, 100, 109, 118, 152, 165, 114, 6, 18, 86, 170, 253, 253, 253, 253, 253, 253, 249, 202, 220, 24, 0, 30, 0, 56, 0, 115, 127, 41, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 34, 53, 76, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3735968935482573, y=-0.9234026143590239, z=0.08581559097024176, w=-0.019714392520190676)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03888888888888889, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.15, z=0.07)>	COMP<185>
[1740780043.6235764]	Q_Header<(2621443, 20330, 257, 173, 250, 8, 58, 62, 65)>	Q_Data<(0, 0, 66, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 23, 11, 0, 0, 0, 0, 12, 7, 0, 29, 0, 24, 0, 30, 36, 76, 71, 41, 0, 0, 99, 174, 253, 253, 152, 19, 23, 0, 61, 42, 0, 15, 54, 132, 146, 146, 176, 123, 73, 49, 150, 118, 41, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 253, 253, 253, 253, 253, 196, 74, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38385309201296336, y=-0.9191355879509008, z=0.08673163360636364, w=-0.018005511550934043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.03888888888888889, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=-0.14)>	COMP<179>
[1740780043.6325586]	Q_Header<(2621443, 20331, 257, 173, 250, 8, 58, 63, 66)>	Q_Data<(0, 0, 55, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 31, 0, 8, 0, 23, 31, 0, 31, 14, 21, 0, 0, 0, 50, 34, 91, 98, 112, 55, 66, 130, 224, 253, 253, 249, 88, 0, 0, 71, 48, 0, 91, 170, 216, 173, 114, 223, 193, 85, 93, 228, 187, 49, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 253, 253, 253, 253, 253, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38385309201296336, y=-0.9191355879509008, z=0.08673163360636364, w=-0.018005511550934043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.03888888888888889, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=-0.14)>	COMP<179>
[1740780043.6435833]	Q_Header<(2621443, 20332, 257, 173, 250, 8, 58, 64, 64)>	Q_Data<(0, 0, 49, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 12, 0, 0, 33, 37, 0, 31, 28, 30, 17, 0, 21, 66, 68, 124, 207, 249, 150, 147, 134, 221, 253, 253, 253, 68, 0, 147, 153, 129, 28, 153, 253, 253, 77, 234, 180, 205, 127, 106, 253, 219, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 142, 253, 253, 218, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38440413616755836, y=-0.9189566011652522, z=0.08612166340622815, w=-0.018310771808553113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.043333333333333335, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=-0.09)>	COMP<179>
[1740780043.6525266]	Q_Header<(2621443, 20333, 257, 173, 250, 8, 58, 65, 63)>	Q_Data<(0, 0, 18, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 30, 15, 0, 0, 36, 25, 0, 37, 38, 14, 22, 0, 51, 91, 163, 208, 253, 253, 239, 201, 148, 168, 253, 253, 253, 87, 75, 253, 253, 219, 89, 191, 253, 253, 234, 253, 90, 168, 157, 104, 253, 211, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 253, 253, 113, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38440413616755836, y=-0.9189566011652522, z=0.08612166340622815, w=-0.018310771808553113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.043333333333333335, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=-0.09)>	COMP<179>
[1740780043.66248]	Q_Header<(2621443, 20334, 257, 173, 250, 8, 58, 66, 58)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34, 6, 0, 17, 43, 25, 0, 29, 30, 25, 20, 37, 87, 124, 253, 253, 253, 253, 253, 195, 161, 148, 225, 253, 239, 165, 166, 253, 253, 249, 156, 201, 253, 253, 253, 253, 143, 118, 142, 73, 188, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 220, 220, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38440413616755836, y=-0.9189566011652522, z=0.08612166340622815, w=-0.018310771808553113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.043333333333333335, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=-0.09)>	COMP<179>
[1740780043.6756387]	Q_Header<(2621443, 20335, 257, 173, 250, 8, 58, 67, 55)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 34, 10, 0, 0, 37, 38, 0, 0, 31, 81, 83, 40, 147, 211, 253, 253, 253, 253, 253, 177, 173, 177, 159, 253, 200, 180, 232, 253, 253, 253, 205, 177, 253, 253, 232, 253, 106, 59, 98, 0, 101, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3850028447265588, y=-0.918745691450363, z=0.08563078490034275, w=-0.01861538802181364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.042222222222222223, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.13, z=-0.02)>	COMP<185>
[1740780043.6824462]	Q_Header<(2621443, 20336, 257, 173, 250, 8, 58, 68, 51)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 33, 14, 14, 17, 9, 43, 19, 0, 55, 122, 166, 120, 210, 253, 253, 253, 253, 253, 237, 212, 217, 213, 178, 234, 230, 147, 214, 253, 253, 253, 182, 107, 223, 243, 143, 151, 0, 18, 23, 0, 55, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3850028447265588, y=-0.918745691450363, z=0.08563078490034275, w=-0.01861538802181364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.042222222222222223, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.13, z=-0.02)>	COMP<185>
[1740780043.692433]	Q_Header<(2621443, 20337, 257, 173, 250, 8, 58, 69, 51)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 37, 5, 19, 12, 28, 51, 27, 54, 41, 125, 210, 203, 253, 253, 253, 253, 253, 205, 128, 253, 253, 232, 159, 205, 251, 134, 189, 253, 253, 253, 137, 0, 168, 174, 123, 45, 20, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3850028447265588, y=-0.918745691450363, z=0.08563078490034275, w=-0.01861538802181364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.042222222222222223, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.13, z=-0.02)>	COMP<185>
[1740780043.7024877]	Q_Header<(2621443, 20338, 257, 173, 250, 8, 58, 70, 46)>	Q_Data<(0, 0, 70, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 37, 12, 13, 0, 30, 52, 45, 101, 141, 103, 236, 253, 253, 253, 253, 235, 253, 238, 156, 253, 253, 220, 113, 171, 216, 138, 204, 253, 253, 187, 203, 65, 116, 128, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3850028447265588, y=-0.918745691450363, z=0.08563078490034275, w=-0.01861538802181364)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.042222222222222223, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.13, z=-0.02)>	COMP<185>
[1740780043.7124817]	Q_Header<(2621443, 20339, 257, 173, 250, 8, 58, 71, 46)>	Q_Data<(0, 0, 44, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 32, 18, 0, 17, 39, 69, 88, 145, 204, 179, 253, 253, 253, 253, 229, 216, 253, 253, 155, 253, 253, 188, 114, 108, 139, 111, 201, 253, 253, 220, 159, 34, 76, 60, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3858730222826289, y=-0.9184168564199173, z=0.0851459769193716, w=-0.019043401289493864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.043333333333333335, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.14, z=0.03)>	COMP<186>
[1740780043.7229764]	Q_Header<(2621443, 20340, 257, 173, 250, 8, 58, 72, 42)>	Q_Data<(0, 0, 46, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 18, 0, 24, 52, 101, 166, 198, 253, 253, 253, 253, 253, 253, 233, 207, 253, 243, 113, 253, 253, 138, 72, 40, 69, 60, 170, 253, 253, 162, 107, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3858730222826289, y=-0.9184168564199173, z=0.0851459769193716, w=-0.019043401289493864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.043333333333333335, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.14, z=0.03)>	COMP<186>
[1740780043.7335563]	Q_Header<(2621443, 20341, 257, 173, 250, 8, 58, 73, 43)>	Q_Data<(0, 0, 62, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 11, 0, 5, 55, 134, 217, 163, 253, 253, 228, 253, 253, 208, 203, 144, 198, 140, 54, 177, 166, 81, 0, 26, 24, 33, 113, 220, 203, 119, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3858730222826289, y=-0.9184168564199173, z=0.0851459769193716, w=-0.019043401289493864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.043333333333333335, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.14, z=0.03)>	COMP<186>
[1740780043.7426171]	Q_Header<(2621443, 20342, 257, 173, 250, 8, 58, 74, 42)>	Q_Data<(0, 0, 70, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 8, 0, 4, 70, 133, 186, 253, 253, 253, 242, 253, 230, 130, 121, 88, 121, 55, 22, 97, 86, 46, 0, 0, 0, 25, 51, 118, 124, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3858730222826289, y=-0.9184168564199173, z=0.0851459769193716, w=-0.019043401289493864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.043333333333333335, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.14, z=0.03)>	COMP<186>
[1740780043.7524137]	Q_Header<(2621443, 20343, 257, 173, 250, 8, 58, 75, 38)>	Q_Data<(0, 0, 71, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 12, 7, 43, 131, 141, 253, 253, 253, 253, 237, 221, 146, 80, 86, 49, 75, 59, 0, 60, 74, 0, 0, 0, 0, 0, 0, 75, 88, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38647977307053644, y=-0.9181641229153632, z=0.08502310863664835, w=-0.019470474985707698)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.03777777777777778, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.15, z=0.01)>	COMP<186>
[1740780043.765963]	Q_Header<(2621443, 20344, 257, 173, 250, 8, 58, 76, 37)>	Q_Data<(0, 0, 76, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 23, 21, 0, 71, 215, 253, 253, 253, 253, 253, 154, 108, 111, 62, 103, 84, 31, 58, 0, 21, 46, 0, 0, 0, 0, 0, 23, 42, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38647977307053644, y=-0.9181641229153632, z=0.08502310863664835, w=-0.019470474985707698)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.03777777777777778, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.15, z=0.01)>	COMP<186>
[1740780043.768051]	Q_Header<(2621443, 20345, 257, 173, 250, 8, 58, 77, 27)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 24, 26, 0, 75, 253, 253, 253, 253, 253, 253, 237, 186, 109, 91, 83, 118, 49, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38647977307053644, y=-0.9181641229153632, z=0.08502310863664835, w=-0.019470474985707698)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.03777777777777778, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.15, z=0.01)>	COMP<186>
[1740780043.782953]	Q_Header<(2621443, 20346, 257, 173, 250, 8, 58, 78, 29)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 25, 16, 15, 120, 253, 253, 253, 253, 253, 253, 253, 253, 95, 152, 107, 112, 43, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3871350795862479, y=-0.9178818322398836, z=0.08501957525833885, w=-0.019774833010554046)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.028888888888888888, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.13, z=0.16)>	COMP<188>
