[1740779878.031174]	Q_Header<(2621443, 3768, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 210, 253, 253, 253, 253, 198, 205, 143, 248, 253, 253, 253, 146, 114, 91, 75, 38, 32, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 45, 33, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.18017991300736064, y=-0.9795756855877814, z=0.08337593535503206, w=0.03186108217813084)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.05444444444444444, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.12, z=0.15)>	COMP<165>
[1740779878.561315]	Q_Header<(2621443, 3821, 257, 173, 250, 8, 58, 53, 47)>	Q_Data<(0, 0, 58, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 15, 23, 9, 26, 0, 0, 6, 0, 0, 21, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 196, 210, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 240, 253, 180, 253, 157, 50, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.17071152209745213, y=-0.9809961725678756, z=0.08520317656347628, w=0.035277532989748776)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.013333333333333334, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.12)>	COMP<162>
[1740779878.5713027]	Q_Header<(2621443, 3822, 257, 173, 250, 8, 58, 54, 49)>	Q_Data<(0, 0, 44, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 18, 26, 28, 0, 0, 38, 13, 0, 27, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 40, 40, 168, 253, 213, 253, 253, 253, 253, 253, 253, 253, 236, 253, 253, 253, 182, 253, 186, 209, 253, 156, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.17071152209745213, y=-0.9809961725678756, z=0.08520317656347628, w=0.035277532989748776)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.013333333333333334, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.12)>	COMP<162>
[1740779878.581312]	Q_Header<(2621443, 3823, 257, 173, 250, 8, 58, 55, 46)>	Q_Data<(0, 0, 17, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 21, 0, 31, 21, 0, 0, 41, 18, 4, 15, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 64, 0, 0, 106, 66, 156, 253, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 222, 189, 253, 110, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.17022151242753886, y=-0.9811082152286437, z=0.08501920645807158, w=0.034972006676579334)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.023333333333333334, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.06)>	COMP<161>
[1740779878.5916052]	Q_Header<(2621443, 3824, 257, 173, 250, 8, 58, 56, 42)>	Q_Data<(0, 0, 17, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 17, 28, 14, 13, 0, 4, 0, 0, 0, 8, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 72, 135, 108, 234, 253, 253, 253, 253, 253, 253, 253, 253, 190, 166, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.17022151242753886, y=-0.9811082152286437, z=0.08501920645807158, w=0.034972006676579334)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.023333333333333334, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.06)>	COMP<161>
[1740779878.6031463]	Q_Header<(2621443, 3825, 257, 173, 250, 8, 58, 57, 41)>	Q_Data<(0, 0, 23, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 19, 19, 6, 0, 0, 0, 12, 10, 27, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 70, 132, 179, 158, 227, 253, 236, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.17022151242753886, y=-0.9811082152286437, z=0.08501920645807158, w=0.034972006676579334)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.023333333333333334, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.06)>	COMP<161>
[1740779878.6112523]	Q_Header<(2621443, 3826, 257, 173, 250, 8, 58, 58, 34)>	Q_Data<(0, 0, 57, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 10, 0, 0, 0, 0, 0, 0, 11, 31, 11, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 55, 0, 142, 253, 253, 253, 253, 253, 253, 253, 222, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.16955556836850433, y=-0.9812616532255019, z=0.08477778418425216, w=0.03448484381864829)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.024444444444444446, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.06, z=-0.01)>	COMP<161>
[1740779878.6212258]	Q_Header<(2621443, 3827, 257, 173, 250, 8, 58, 59, 31)>	Q_Data<(0, 0, 51, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 14, 0, 0, 0, 4, 0, 0, 33, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 253, 253, 253, 253, 253, 253, 253, 187, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.16955556836850433, y=-0.9812616532255019, z=0.08477778418425216, w=0.03448484381864829)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.024444444444444446, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.06, z=-0.01)>	COMP<161>
[1740779878.6323073]	Q_Header<(2621443, 3828, 257, 173, 250, 8, 58, 60, 36)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 31, 32, 22, 0, 0, 0, 0, 17, 35, 0, 0, 18, 35, 34, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 253, 253, 253, 253, 253, 253, 252, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.16955556836850433, y=-0.9812616532255019, z=0.08477778418425216, w=0.03448484381864829)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.024444444444444446, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.06, z=-0.01)>	COMP<161>
[1740779878.642538]	Q_Header<(2621443, 3829, 257, 173, 250, 8, 58, 61, 47)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 27, 32, 26, 0, 0, 0, 0, 28, 32, 0, 0, 47, 60, 72, 22, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 26, 47, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 253, 253, 253, 253, 253, 253, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.16900611407598481, y=-0.9813829209923294, z=0.08459460964583422, w=0.03417964026094312)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.025555555555555557, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.06)>	COMP<162>
[1740779878.6528785]	Q_Header<(2621443, 3830, 257, 173, 250, 8, 58, 62, 49)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 12, 17, 7, 12, 0, 0, 17, 29, 3, 0, 0, 32, 68, 82, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 71, 95, 132, 110, 16, 95, 99, 115, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 253, 253, 253, 253, 253, 253, 155, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.16900611407598481, y=-0.9813829209923294, z=0.08459460964583422, w=0.03417964026094312)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.025555555555555557, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.06)>	COMP<162>
[1740779878.6613321]	Q_Header<(2621443, 3831, 257, 173, 250, 8, 58, 63, 54)>	Q_Data<(0, 0, 66, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 11, 0, 9, 0, 0, 0, 0, 0, 24, 10, 73, 181, 167, 112, 64, 0, 0, 0, 15, 0, 0, 0, 89, 155, 181, 179, 231, 183, 73, 138, 135, 167, 151, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 253, 253, 253, 168, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.16900611407598481, y=-0.9813829209923294, z=0.08459460964583422, w=0.03417964026094312)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.025555555555555557, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.06)>	COMP<162>
[1740779878.671352]	Q_Header<(2621443, 3832, 257, 173, 250, 8, 58, 64, 54)>	Q_Data<(0, 0, 58, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 26, 28, 26, 0, 0, 0, 20, 45, 48, 23, 146, 253, 253, 199, 107, 44, 29, 53, 62, 10, 36, 39, 164, 230, 253, 253, 253, 231, 194, 145, 153, 189, 160, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 230, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.16900611407598481, y=-0.9813829209923294, z=0.08459460964583422, w=0.03417964026094312)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.025555555555555557, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.06)>	COMP<162>
[1740779878.6813688]	Q_Header<(2621443, 3833, 257, 173, 250, 8, 58, 65, 51)>	Q_Data<(0, 0, 53, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 2, 11, 28, 26, 0, 6, 32, 0, 47, 50, 57, 191, 253, 253, 253, 139, 78, 52, 65, 44, 0, 71, 65, 240, 253, 253, 253, 253, 253, 253, 140, 191, 164, 123, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 253, 216, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.16851710402971948, y=-0.9815007424490833, z=0.08435010422639344, w=0.03381328345978435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.023333333333333334, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.15)>	COMP<164>
[1740779878.6974697]	Q_Header<(2621443, 3834, 257, 173, 250, 8, 58, 66, 49)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 28, 23, 22, 0, 0, 24, 43, 46, 85, 108, 102, 201, 253, 253, 253, 167, 95, 124, 134, 64, 56, 93, 96, 253, 253, 253, 253, 253, 253, 253, 126, 210, 145, 49, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 218, 94, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.16851710402971948, y=-0.9815007424490833, z=0.08435010422639344, w=0.03381328345978435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.023333333333333334, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.15)>	COMP<164>
[1740779878.7026858]	Q_Header<(2621443, 3835, 257, 173, 250, 8, 58, 67, 48)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 24, 10, 17, 0, 30, 44, 55, 168, 239, 182, 188, 253, 253, 253, 151, 113, 253, 253, 188, 99, 109, 150, 253, 253, 211, 253, 253, 177, 214, 75, 184, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.16851710402971948, y=-0.9815007424490833, z=0.08435010422639344, w=0.03381328345978435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.023333333333333334, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.15)>	COMP<164>
[1740779878.7112873]	Q_Header<(2621443, 3836, 257, 173, 250, 8, 58, 68, 43)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 99, 171, 175, 253, 253, 252, 189, 253, 253, 253, 186, 135, 253, 253, 253, 148, 149, 218, 165, 253, 253, 253, 253, 157, 116, 58, 125, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1679114620567762, y=-0.9816503250669326, z=0.0839862492875769, w=0.033386975552546924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.025555555555555557, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=0.12)>	COMP<164>
[1740779878.7212684]	Q_Header<(2621443, 3837, 257, 173, 250, 8, 58, 69, 41)>	Q_Data<(0, 0, 58, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 34, 32, 19, 47, 191, 253, 253, 253, 253, 253, 198, 253, 253, 253, 253, 102, 253, 253, 253, 212, 161, 217, 253, 253, 230, 252, 247, 155, 0, 52, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1679114620567762, y=-0.9816503250669326, z=0.0839862492875769, w=0.033386975552546924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.025555555555555557, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=0.12)>	COMP<164>
