[1740780085.5028293]	Q_Header<(2621443, 24518, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 55, 145, 195, 103, 226, 253, 253, 253, 253, 253, 188, 253, 253, 166, 187, 165, 143, 232, 253, 201, 97, 77, 21, 0, 30, 60, 72, 141, 145, 107, 46, 18, 97, 63, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 143, 204, 139, 94, 141, 172, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5449261004778587, y=-0.8338687706909169, z=0.08123842290950156, w=-0.03344752498452807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.03222222222222222, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.2, z=0.0)>	COMP<168>
[1740780086.1149535]	Q_Header<(2621443, 24580, 257, 173, 250, 8, 58, 62, 39)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 0, 19, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 186, 253, 253, 253, 253, 253, 253, 253, 253, 128, 191, 253, 253, 253, 253, 236, 119, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5564652414895848, y=-0.825817123763747, z=0.08477900849281926, w=-0.034424305824298104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.044444444444444446, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=0.17)>	COMP<166>
[1740780086.123938]	Q_Header<(2621443, 24581, 257, 173, 250, 8, 58, 63, 43)>	Q_Data<(0, 0, 65, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 9, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 253, 253, 253, 253, 253, 253, 253, 253, 253, 222, 253, 253, 253, 253, 253, 225, 0, 94, 156, 104, 100, 251, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5564652414895848, y=-0.825817123763747, z=0.08477900849281926, w=-0.034424305824298104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.044444444444444446, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=0.17)>	COMP<166>
[1740780086.1428258]	Q_Header<(2621443, 24582, 257, 173, 250, 8, 58, 64, 52)>	Q_Data<(0, 0, 64, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 18, 7, 0, 0, 17, 0, 17, 0, 0, 0, 0, 10, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 247, 253, 253, 253, 253, 253, 253, 253, 253, 152, 195, 253, 253, 253, 253, 192, 0, 26, 133, 135, 181, 250, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5569495945639988, y=-0.8255061113948585, z=0.08435116051369275, w=-0.0350954539040328)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.044444444444444446, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.16)>	COMP<166>
[1740780086.1440363]	Q_Header<(2621443, 24583, 257, 173, 250, 8, 58, 65, 41)>	Q_Data<(0, 0, 54, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 18, 0, 7, 17, 19, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 253, 253, 253, 253, 253, 253, 253, 253, 253, 199, 253, 253, 253, 253, 175, 0, 120, 99, 93, 234, 253, 253, 253, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5569495945639988, y=-0.8255061113948585, z=0.08435116051369275, w=-0.0350954539040328)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.044444444444444446, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.16)>	COMP<166>
[1740780086.162694]	Q_Header<(2621443, 24584, 257, 173, 250, 8, 58, 66, 43)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 14, 0, 19, 35, 26, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 194, 253, 176, 253, 253, 253, 253, 253, 204, 253, 253, 253, 253, 239, 115, 250, 253, 168, 252, 253, 253, 253, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5569495945639988, y=-0.8255061113948585, z=0.08435116051369275, w=-0.0350954539040328)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.044444444444444446, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.16)>	COMP<166>
[1740780086.1639235]	Q_Header<(2621443, 24585, 257, 173, 250, 8, 58, 67, 46)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 22, 0, 0, 15, 34, 25, 0, 14, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 89, 95, 165, 253, 250, 253, 253, 253, 189, 253, 253, 253, 253, 253, 253, 244, 253, 253, 253, 253, 253, 173, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5569495945639988, y=-0.8255061113948585, z=0.08435116051369275, w=-0.0350954539040328)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.044444444444444446, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.16)>	COMP<166>
[1740780086.182549]	Q_Header<(2621443, 24586, 257, 173, 250, 8, 58, 68, 48)>	Q_Data<(0, 0, 3, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 31, 0, 0, 0, 29, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 74, 138, 105, 170, 253, 252, 164, 253, 253, 253, 253, 253, 253, 171, 253, 253, 253, 253, 240, 73, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5573060761034986, y=-0.8253085928235141, z=0.08380037701129159, w=-0.03540001359544728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.04777777777777778, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.12)>	COMP<171>
[1740780086.1924996]	Q_Header<(2621443, 24587, 257, 173, 250, 8, 58, 69, 43)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 30, 34, 4, 0, 0, 30, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 39, 142, 65, 69, 253, 218, 227, 253, 253, 253, 253, 221, 253, 253, 221, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5573060761034986, y=-0.8253085928235141, z=0.08380037701129159, w=-0.03540001359544728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.04777777777777778, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.12)>	COMP<171>
[1740780086.2027159]	Q_Header<(2621443, 24588, 257, 173, 250, 8, 58, 70, 53)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 37, 34, 0, 0, 8, 0, 0, 0, 0, 25, 0, 13, 4, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 13, 0, 141, 84, 146, 253, 253, 253, 221, 253, 253, 253, 253, 253, 163, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5573060761034986, y=-0.8253085928235141, z=0.08380037701129159, w=-0.03540001359544728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.04777777777777778, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.12)>	COMP<171>
[1740780086.2039847]	Q_Header<(2621443, 24589, 257, 173, 250, 8, 58, 71, 54)>	Q_Data<(0, 0, 39, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 26, 0, 0, 15, 7, 0, 13, 21, 15, 0, 11, 10, 13, 33, 28, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 184, 0, 253, 253, 253, 253, 253, 253, 174, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5573060761034986, y=-0.8253085928235141, z=0.08380037701129159, w=-0.03540001359544728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.04777777777777778, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.12)>	COMP<171>
[1740780086.222796]	Q_Header<(2621443, 24590, 257, 173, 250, 8, 58, 72, 50)>	Q_Data<(0, 0, 58, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 17, 0, 0, 19, 24, 20, 0, 33, 8, 0, 15, 21, 19, 33, 0, 0, 0, 23, 0, 0, 0, 0, 30, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 178, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5577420742112786, y=-0.8250774085344785, z=0.08306926712645549, w=-0.03564471124309331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.05, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.04, z=0.08)>	COMP<170>
[1740780086.232845]	Q_Header<(2621443, 24591, 257, 173, 250, 8, 58, 73, 68)>	Q_Data<(0, 0, 69, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 0, 0, 10, 13, 30, 0, 21, 0, 11, 27, 22, 0, 42, 0, 0, 27, 43, 29, 26, 0, 30, 81, 70, 20, 0, 0, 0, 3, 25, 0, 0, 29, 0, 0, 0, 0, 0, 23, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 7, 163, 253, 253, 253, 253, 253, 253, 243, 253, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5577420742112786, y=-0.8250774085344785, z=0.08306926712645549, w=-0.03564471124309331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.05, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.04, z=0.08)>	COMP<170>
[1740780086.242937]	Q_Header<(2621443, 24592, 257, 173, 250, 8, 58, 74, 61)>	Q_Data<(0, 0, 66, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 24, 0, 0, 0, 29, 27, 0, 0, 45, 23, 45, 50, 44, 44, 0, 0, 91, 159, 172, 94, 6, 29, 66, 58, 35, 0, 0, 25, 34, 35, 0, 43, 74, 0, 30, 77, 63, 102, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 253, 253, 253, 253, 253, 253, 179, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5582824576656756, y=-0.8248200648184039, z=0.0819082822988233, w=-0.03582724419479082)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.043333333333333335, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.12)>	COMP<170>
[1740780086.2528007]	Q_Header<(2621443, 24593, 257, 173, 250, 8, 58, 75, 63)>	Q_Data<(0, 0, 48, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 14, 0, 0, 13, 39, 23, 0, 17, 49, 33, 59, 61, 57, 59, 0, 46, 143, 236, 253, 186, 50, 76, 58, 29, 0, 0, 0, 108, 140, 118, 91, 82, 122, 76, 129, 162, 120, 144, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 97, 60, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5582824576656756, y=-0.8248200648184039, z=0.0819082822988233, w=-0.03582724419479082)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.043333333333333335, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.12)>	COMP<170>
[1740780086.2628152]	Q_Header<(2621443, 24594, 257, 173, 250, 8, 58, 76, 68)>	Q_Data<(0, 0, 70, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 13, 0, 0, 0, 0, 0, 0, 8, 27, 23, 28, 15, 22, 38, 68, 54, 80, 23, 134, 142, 81, 67, 183, 253, 253, 253, 88, 71, 30, 0, 80, 0, 37, 184, 253, 204, 185, 74, 111, 181, 191, 202, 127, 146, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 136, 108, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5582824576656756, y=-0.8248200648184039, z=0.0819082822988233, w=-0.03582724419479082)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.043333333333333335, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.12)>	COMP<170>
[1740780086.273526]	Q_Header<(2621443, 24595, 257, 173, 250, 8, 58, 77, 66)>	Q_Data<(0, 0, 75, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 26, 0, 0, 0, 0, 10, 0, 0, 34, 22, 0, 25, 55, 34, 76, 117, 179, 145, 253, 253, 94, 51, 88, 253, 253, 253, 120, 124, 156, 91, 158, 43, 37, 241, 253, 253, 253, 51, 182, 253, 235, 204, 139, 95, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 253, 253, 0, 29, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5586968900953403, y=-0.8246180557218858, z=0.08111297432124834, w=-0.03582642281909163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.057777777777777775, y=-0.034444444444444444, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=0.28)>	COMP<169>
[1740780086.2828426]	Q_Header<(2621443, 24596, 257, 173, 250, 8, 58, 78, 60)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 33, 13, 2, 7, 0, 24, 5, 0, 26, 26, 0, 53, 64, 0, 45, 168, 253, 253, 253, 253, 117, 122, 162, 253, 253, 253, 122, 253, 253, 182, 253, 85, 47, 253, 253, 253, 253, 70, 234, 253, 235, 156, 139, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5586968900953403, y=-0.8246180557218858, z=0.08111297432124834, w=-0.03582642281909163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.057777777777777775, y=-0.034444444444444444, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.07, z=0.28)>	COMP<169>
