[1740780068.0027237]	Q_Header<(2621443, 22768, 257, 173, 250, 8, 58, 0, 62)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 148, 243, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 152, 56, 65, 149, 221, 184, 202, 77, 203, 253, 203, 78, 20, 98, 73, 48, 0, 0, 34, 74, 109, 106, 62, 111, 147, 204, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 253, 253, 105, 115, 0, 62, 78, 141, 146, 0, 0, 0, 0, 37, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48578009255763577, y=-0.8693870634993044, z=0.08520530333087818, w=-0.03039558815098663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.02666666666666667, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.03)>	COMP<197>
[1740780068.572611]	Q_Header<(2621443, 22825, 257, 173, 250, 8, 58, 57, 41)>	Q_Data<(0, 0, 39, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 0, 7, 7, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 253, 253, 253, 253, 253, 253, 253, 253, 0, 229, 215, 241, 253, 222, 223, 161, 0, 0, 224, 232, 0, 179, 253, 253, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47522470304233855, y=-0.8751312345518945, z=0.08758636640967837, w=-0.02520778350327329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.006666666666666667, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.06, z=0.13)>	COMP<196>
[1740780068.582686]	Q_Header<(2621443, 22826, 257, 173, 250, 8, 58, 58, 45)>	Q_Data<(0, 0, 62, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 28, 0, 0, 15, 0, 0, 13, 16, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 127, 253, 124, 253, 253, 253, 253, 216, 145, 108, 90, 137, 185, 253, 253, 253, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47431399356429144, y=-0.8756284328494821, z=0.0874651850183541, w=-0.025513222147712497)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.014444444444444444, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=0.05)>	COMP<196>
[1740780068.592642]	Q_Header<(2621443, 22827, 257, 173, 250, 8, 58, 59, 46)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 18, 0, 0, 0, 9, 0, 10, 0, 23, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 218, 166, 253, 253, 253, 253, 253, 253, 253, 208, 253, 253, 253, 253, 204, 249, 249, 163, 15, 238, 253, 253, 253, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47431399356429144, y=-0.8756284328494821, z=0.0874651850183541, w=-0.025513222147712497)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.014444444444444444, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=0.05)>	COMP<196>
[1740780068.603234]	Q_Header<(2621443, 22828, 257, 173, 250, 8, 58, 60, 48)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 8, 0, 0, 0, 0, 0, 26, 11, 39, 28, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 102, 253, 253, 253, 253, 253, 253, 253, 203, 241, 214, 253, 232, 133, 206, 253, 253, 0, 187, 253, 253, 225, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47431399356429144, y=-0.8756284328494821, z=0.0874651850183541, w=-0.025513222147712497)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.014444444444444444, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=0.05)>	COMP<196>
[1740780068.6142597]	Q_Header<(2621443, 22829, 257, 173, 250, 8, 58, 61, 53)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 18, 0, 10, 16, 0, 0, 38, 30, 24, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 133, 227, 133, 184, 145, 253, 253, 146, 175, 199, 253, 253, 0, 77, 253, 253, 161, 163, 253, 253, 185, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733791659594567, y=-0.8761420741810213, z=0.08727852079964198, w=-0.02587838658674699)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.021111111111111112, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.13)>	COMP<196>
[1740780068.6239896]	Q_Header<(2621443, 22830, 257, 173, 250, 8, 58, 62, 55)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 27, 13, 23, 20, 0, 9, 39, 47, 16, 0, 0, 0, 0, 10, 0, 20, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 71, 53, 0, 0, 153, 142, 0, 58, 166, 253, 253, 107, 110, 187, 180, 142, 171, 188, 187, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733791659594567, y=-0.8761420741810213, z=0.08727852079964198, w=-0.02587838658674699)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.021111111111111112, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.13)>	COMP<196>
[1740780068.6325686]	Q_Header<(2621443, 22831, 257, 173, 250, 8, 58, 63, 46)>	Q_Data<(0, 0, 64, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 29, 30, 29, 5, 5, 23, 31, 52, 36, 0, 0, 0, 0, 0, 13, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 78, 165, 208, 81, 168, 153, 250, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733791659594567, y=-0.8761420741810213, z=0.08727852079964198, w=-0.02587838658674699)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.021111111111111112, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.13)>	COMP<196>
[1740780068.642744]	Q_Header<(2621443, 22832, 257, 173, 250, 8, 58, 64, 50)>	Q_Data<(0, 0, 55, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 20, 26, 17, 0, 0, 24, 15, 42, 33, 0, 0, 0, 0, 0, 23, 18, 0, 0, 0, 0, 0, 23, 52, 13, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 86, 0, 118, 185, 253, 253, 253, 253, 253, 253, 77, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4721107096439124, y=-0.8768380678402644, z=0.08697579330867164, w=-0.02648946968137789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.028888888888888888, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=0.1)>	COMP<196>
[1740780068.6526167]	Q_Header<(2621443, 22833, 257, 173, 250, 8, 58, 65, 47)>	Q_Data<(0, 0, 51, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 9, 2, 0, 0, 12, 10, 0, 37, 37, 14, 0, 0, 15, 0, 11, 0, 0, 0, 0, 0, 0, 36, 67, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 253, 253, 253, 253, 253, 253, 187, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4721107096439124, y=-0.8768380678402644, z=0.08697579330867164, w=-0.02648946968137789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.028888888888888888, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=0.1)>	COMP<196>
[1740780068.6626277]	Q_Header<(2621443, 22834, 257, 173, 250, 8, 58, 66, 54)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 19, 0, 10, 0, 13, 0, 0, 29, 31, 21, 0, 0, 11, 0, 15, 0, 24, 0, 0, 3, 36, 74, 98, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 44, 3, 27, 0, 12, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 253, 253, 253, 253, 253, 253, 253, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4721107096439124, y=-0.8768380678402644, z=0.08697579330867164, w=-0.02648946968137789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.028888888888888888, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=0.1)>	COMP<196>
[1740780068.6727283]	Q_Header<(2621443, 22835, 257, 173, 250, 8, 58, 67, 65)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 10, 0, 0, 21, 8, 0, 0, 13, 22, 0, 0, 7, 8, 18, 49, 44, 29, 0, 84, 168, 146, 118, 44, 27, 0, 0, 48, 0, 0, 0, 31, 55, 52, 71, 141, 124, 76, 81, 137, 154, 75, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 253, 253, 253, 253, 253, 253, 245, 76, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4721107096439124, y=-0.8768380678402644, z=0.08697579330867164, w=-0.02648946968137789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.028888888888888888, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=0.1)>	COMP<196>
[1740780068.6826322]	Q_Header<(2621443, 22836, 257, 173, 250, 8, 58, 68, 65)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 10, 18, 38, 0, 34, 30, 40, 36, 8, 0, 35, 16, 76, 78, 52, 70, 27, 128, 253, 253, 253, 154, 76, 0, 25, 27, 0, 0, 45, 74, 107, 142, 185, 246, 200, 99, 164, 212, 221, 127, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 253, 253, 253, 253, 253, 64, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47112874588196646, y=-0.8773773444815737, z=0.08673065784405679, w=-0.026916411055052106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.027777777777777776, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.07)>	COMP<196>
[1740780068.6926928]	Q_Header<(2621443, 22837, 257, 173, 250, 8, 58, 69, 65)>	Q_Data<(0, 0, 60, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 14, 0, 0, 0, 19, 34, 36, 0, 43, 35, 42, 39, 26, 27, 42, 53, 103, 133, 130, 100, 74, 151, 253, 253, 253, 225, 76, 53, 126, 96, 99, 0, 113, 79, 118, 249, 253, 253, 199, 47, 199, 238, 227, 135, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 253, 253, 253, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47112874588196646, y=-0.8773773444815737, z=0.08673065784405679, w=-0.026916411055052106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.027777777777777776, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.07)>	COMP<196>
[1740780068.7027183]	Q_Header<(2621443, 22838, 257, 173, 250, 8, 58, 70, 63)>	Q_Data<(0, 0, 68, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 16, 0, 0, 0, 0, 34, 18, 12, 40, 25, 30, 36, 50, 48, 24, 106, 134, 212, 253, 157, 95, 138, 253, 253, 253, 225, 101, 113, 253, 253, 159, 50, 145, 140, 124, 253, 253, 253, 146, 188, 175, 200, 166, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 253, 234, 135, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47112874588196646, y=-0.8773773444815737, z=0.08673065784405679, w=-0.026916411055052106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.027777777777777776, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.07)>	COMP<196>
[1740780068.712715]	Q_Header<(2621443, 22839, 257, 173, 250, 8, 58, 71, 56)>	Q_Data<(0, 0, 59, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 23, 3, 0, 0, 0, 17, 0, 9, 33, 20, 24, 0, 51, 96, 139, 219, 241, 253, 253, 253, 126, 146, 253, 253, 253, 138, 171, 231, 253, 253, 229, 72, 118, 125, 162, 237, 253, 253, 163, 221, 111, 130, 75, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4702163528354392, y=-0.87787146973418, z=0.08654812932511069, w=-0.027343837755747242)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.024444444444444446, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.08)>	COMP<195>
[1740780068.7227042]	Q_Header<(2621443, 22840, 257, 173, 250, 8, 58, 72, 54)>	Q_Data<(0, 0, 69, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 0, 0, 2, 13, 12, 30, 36, 38, 61, 65, 30, 93, 180, 253, 253, 253, 253, 253, 253, 210, 140, 185, 114, 187, 212, 215, 253, 253, 253, 253, 91, 99, 127, 215, 140, 253, 189, 134, 173, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4702163528354392, y=-0.87787146973418, z=0.08654812932511069, w=-0.027343837755747242)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.024444444444444446, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.08)>	COMP<195>
[1740780068.733908]	Q_Header<(2621443, 22841, 257, 173, 250, 8, 58, 73, 49)>	Q_Data<(0, 0, 75, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 13, 9, 6, 14, 18, 24, 37, 48, 71, 105, 123, 68, 180, 238, 253, 253, 253, 253, 253, 253, 212, 127, 150, 192, 253, 184, 211, 253, 253, 253, 244, 181, 116, 141, 202, 120, 197, 90, 72, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4702163528354392, y=-0.87787146973418, z=0.08654812932511069, w=-0.027343837755747242)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.024444444444444446, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.08)>	COMP<195>
