[1740779368.3973641]	Q_Header<(2621443, 18304, 257, 173, 250, 8, 58, 0, 24)>	Q_Data<(0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 28, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 36, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.961103323086985, y=-0.25609891050187267, z=0.052367222404815714, w=-0.08917075982917921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.03111111111111111, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.33, y=-0.17, z=0.01)>	COMP<309>
[1740779369.0211835]	Q_Header<(2621443, 18366, 257, 173, 250, 8, 58, 62, 33)>	Q_Data<(0, 0, 60, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 219, 253, 253, 253, 253, 253, 253, 253, 168, 93, 77, 12, 87, 101, 33, 0, 0, 45, 71, 59, 0, 0, 0, 0, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9635712854504414, y=-0.24780511933418584, z=0.045044378834637716, w=-0.08996668618191869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.07, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.69, y=0.18, z=-0.17)>	COMP<323>
[1740779369.0274267]	Q_Header<(2621443, 18367, 257, 173, 250, 8, 58, 63, 32)>	Q_Data<(0, 0, 58, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 169, 253, 253, 253, 253, 253, 253, 253, 210, 116, 96, 90, 229, 253, 126, 22, 0, 0, 13, 18, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9635712854504414, y=-0.24780511933418584, z=0.045044378834637716, w=-0.08996668618191869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.07, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.69, y=0.18, z=-0.17)>	COMP<323>
[1740779369.0374048]	Q_Header<(2621443, 18368, 257, 173, 250, 8, 58, 64, 32)>	Q_Data<(0, 0, 52, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 100, 180, 245, 253, 253, 253, 253, 158, 176, 167, 198, 188, 253, 253, 240, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9635712854504414, y=-0.24780511933418584, z=0.045044378834637716, w=-0.08996668618191869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.07, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.69, y=0.18, z=-0.17)>	COMP<323>
[1740779369.0474951]	Q_Header<(2621443, 18369, 257, 173, 250, 8, 58, 65, 35)>	Q_Data<(0, 0, 50, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 41, 99, 184, 253, 253, 253, 223, 253, 253, 202, 253, 245, 253, 253, 253, 81, 69, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9638928242189303, y=-0.24762621503648682, z=0.040894642364911554, w=-0.08899162472841947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=-0.08444444444444445, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.42, y=0.42, z=-0.12)>	COMP<324>
[1740779369.0574474]	Q_Header<(2621443, 18370, 257, 173, 250, 8, 58, 66, 37)>	Q_Data<(0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 33, 42, 126, 253, 253, 253, 253, 148, 253, 253, 253, 204, 253, 253, 253, 137, 70, 67, 28, 3, 0, 0, 0, 0, 0, 13, 0, 52, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9638928242189303, y=-0.24762621503648682, z=0.040894642364911554, w=-0.08899162472841947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=-0.08444444444444445, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.42, y=0.42, z=-0.12)>	COMP<324>
[1740779369.0674434]	Q_Header<(2621443, 18371, 257, 173, 250, 8, 58, 67, 36)>	Q_Data<(0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 22, 179, 253, 253, 253, 238, 253, 132, 253, 253, 185, 253, 253, 253, 102, 42, 58, 0, 0, 0, 0, 0, 0, 0, 0, 42, 18, 39, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9638928242189303, y=-0.24762621503648682, z=0.040894642364911554, w=-0.08899162472841947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=-0.08444444444444445, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.42, y=0.42, z=-0.12)>	COMP<324>
[1740779369.0775535]	Q_Header<(2621443, 18372, 257, 173, 250, 8, 58, 68, 39)>	Q_Data<(0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 11, 166, 253, 253, 253, 216, 253, 219, 253, 253, 253, 253, 253, 245, 248, 103, 129, 93, 15, 0, 0, 0, 0, 0, 34, 26, 40, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9641460398962137, y=-0.24742976804071978, z=0.0381459311853601, w=-0.08801029243086284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07555555555555556, y=-0.10555555555555556, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.26, y=0.32, z=-0.03)>	COMP<324>
[1740779369.0874608]	Q_Header<(2621443, 18373, 257, 173, 250, 8, 58, 69, 39)>	Q_Data<(0, 0, 53, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 114, 253, 253, 253, 244, 253, 233, 253, 253, 253, 253, 230, 253, 253, 83, 253, 187, 26, 0, 0, 0, 0, 0, 17, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9641460398962137, y=-0.24742976804071978, z=0.0381459311853601, w=-0.08801029243086284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07555555555555556, y=-0.10555555555555556, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.26, y=0.32, z=-0.03)>	COMP<324>
[1740779369.1003711]	Q_Header<(2621443, 18374, 257, 173, 250, 8, 58, 70, 30)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 68, 214, 253, 253, 253, 253, 154, 253, 253, 253, 253, 253, 253, 253, 95, 253, 253, 68, 60, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9641460398962137, y=-0.24742976804071978, z=0.0381459311853601, w=-0.08801029243086284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07555555555555556, y=-0.10555555555555556, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.26, y=0.32, z=-0.03)>	COMP<324>
[1740779369.108531]	Q_Header<(2621443, 18375, 257, 173, 250, 8, 58, 71, 26)>	Q_Data<(0, 0, 34, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 114, 229, 253, 238, 253, 179, 253, 253, 253, 253, 253, 253, 253, 142, 253, 253, 90, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9643780987296919, y=-0.24701507376956094, z=0.036316770173681436, w=-0.08740439477094422)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.08333333333333333, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.29, y=0.05, z=0.26)>	COMP<318>
[1740779369.1175451]	Q_Header<(2621443, 18376, 257, 173, 250, 8, 58, 72, 40)>	Q_Data<(0, 0, 51, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 56, 97, 102, 174, 177, 148, 211, 253, 253, 253, 253, 253, 253, 114, 253, 241, 88, 78, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9643780987296919, y=-0.24701507376956094, z=0.036316770173681436, w=-0.08740439477094422)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.08333333333333333, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.29, y=0.05, z=0.26)>	COMP<318>
[1740779369.127492]	Q_Header<(2621443, 18377, 257, 173, 250, 8, 58, 73, 40)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 18, 59, 23, 116, 122, 91, 185, 253, 253, 253, 253, 253, 181, 158, 239, 178, 104, 0, 22, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9643780987296919, y=-0.24701507376956094, z=0.036316770173681436, w=-0.08740439477094422)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.08333333333333333, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.29, y=0.05, z=0.26)>	COMP<318>
[1740779369.1376076]	Q_Header<(2621443, 18378, 257, 173, 250, 8, 58, 74, 43)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 33, 44, 71, 78, 74, 190, 253, 238, 253, 253, 253, 117, 171, 198, 186, 122, 56, 44, 104, 28, 28, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 74, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9643780987296919, y=-0.24701507376956094, z=0.036316770173681436, w=-0.08740439477094422)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.08333333333333333, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.29, y=0.05, z=0.26)>	COMP<318>
[1740779369.1475663]	Q_Header<(2621443, 18379, 257, 173, 250, 8, 58, 75, 44)>	Q_Data<(0, 0, 59, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 22, 47, 58, 58, 136, 156, 253, 253, 208, 253, 253, 167, 253, 253, 201, 32, 98, 141, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.964612060794096, y=-0.2464631423365325, z=0.03485152408968798, w=-0.08697622036393235)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.06777777777777778, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.21, z=-0.23)>	COMP<329>
[1740779369.1575189]	Q_Header<(2621443, 18380, 257, 173, 250, 8, 58, 76, 46)>	Q_Data<(0, 0, 57, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 10, 0, 16, 0, 30, 44, 39, 91, 25, 253, 253, 253, 253, 253, 253, 253, 253, 213, 52, 168, 200, 98, 42, 0, 0, 0, 40, 24, 5, 49, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 149, 159, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.964612060794096, y=-0.2464631423365325, z=0.03485152408968798, w=-0.08697622036393235)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.06777777777777778, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.21, z=-0.23)>	COMP<329>
[1740779369.167592]	Q_Header<(2621443, 18381, 257, 173, 250, 8, 58, 77, 53)>	Q_Data<(0, 0, 66, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 20, 0, 0, 8, 0, 9, 35, 71, 78, 233, 253, 253, 253, 253, 253, 253, 253, 191, 74, 244, 253, 156, 101, 14, 0, 78, 110, 53, 61, 32, 50, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 253, 253, 253, 253, 174, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.964612060794096, y=-0.2464631423365325, z=0.03485152408968798, w=-0.08697622036393235)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.06777777777777778, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.21, z=-0.23)>	COMP<329>
[1740779369.1814032]	Q_Header<(2621443, 18382, 257, 173, 250, 8, 58, 78, 47)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 15, 55, 58, 81, 222, 253, 253, 253, 253, 253, 253, 197, 147, 253, 253, 210, 174, 64, 16, 145, 216, 133, 33, 0, 59, 51, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 253, 253, 253, 253, 253, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9648184846984664, y=-0.24590420513981032, z=0.03399569180016737, w=-0.08660661878714093)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.051111111111111114, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.04, z=0.1)>	COMP<329>
