[1740779888.0312705]	Q_Header<(2621443, 4768, 257, 173, 250, 8, 58, 0, 33)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 161, 138, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 103, 142, 76, 102, 0, 8, 0, 0, 28, 15, 0, 0, 0, 0, 0, 0, 0, 16, 20, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12768263375993863, y=-0.9878925000183397, z=0.08306695246045721, w=0.029418274126333854)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.014444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.16, z=-0.02)>	COMP<197>
[1740779888.6714792]	Q_Header<(2621443, 4833, 257, 173, 250, 8, 58, 65, 49)>	Q_Data<(0, 0, 48, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 34, 35, 0, 17, 60, 94, 108, 115, 126, 146, 106, 225, 253, 187, 133, 174, 253, 136, 215, 150, 175, 253, 253, 253, 253, 253, 253, 232, 253, 214, 213, 169, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13006555990011817, y=-0.9876681794010851, z=0.08178688421687394, w=0.030090249193223024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.017777777777777778, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.2, z=0.02)>	COMP<194>
[1740779888.6825035]	Q_Header<(2621443, 4834, 257, 173, 250, 8, 58, 66, 47)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 29, 31, 27, 15, 52, 117, 157, 205, 253, 253, 233, 214, 217, 253, 252, 167, 253, 253, 253, 253, 188, 253, 253, 253, 253, 253, 251, 253, 153, 226, 144, 154, 9, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13037049662262754, y=-0.9876053398177603, z=0.0819698394027101, w=0.030334333717905376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.01888888888888889, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.21, z=0.04)>	COMP<197>
[1740779888.6913064]	Q_Header<(2621443, 4835, 257, 173, 250, 8, 58, 67, 40)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 23, 33, 26, 51, 130, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 190, 253, 253, 253, 253, 105, 253, 253, 253, 253, 253, 159, 247, 116, 146, 80, 114, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13037049662262754, y=-0.9876053398177603, z=0.0819698394027101, w=0.030334333717905376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.01888888888888889, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.21, z=0.04)>	COMP<197>
[1740779888.7013714]	Q_Header<(2621443, 4836, 257, 173, 250, 8, 58, 68, 46)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 38, 21, 84, 221, 253, 253, 253, 253, 253, 165, 243, 253, 253, 253, 212, 253, 253, 253, 234, 232, 253, 253, 253, 230, 184, 65, 159, 59, 62, 29, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13037049662262754, y=-0.9876053398177603, z=0.0819698394027101, w=0.030334333717905376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.01888888888888889, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.21, z=0.04)>	COMP<197>
[1740779888.7113883]	Q_Header<(2621443, 4837, 257, 173, 250, 8, 58, 69, 43)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 24, 40, 14, 118, 253, 253, 253, 253, 253, 253, 205, 191, 253, 236, 253, 253, 252, 253, 253, 253, 253, 214, 224, 232, 115, 120, 42, 73, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1306754074045155, y=-0.987542312846829, z=0.08215277831222693, w=0.03057841154117808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.22, z=0.01)>	COMP<196>
[1740779888.721269]	Q_Header<(2621443, 4838, 257, 173, 250, 8, 58, 70, 36)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 38, 28, 40, 143, 253, 253, 253, 253, 253, 253, 226, 132, 134, 246, 253, 253, 121, 253, 253, 253, 253, 253, 164, 94, 110, 40, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1306754074045155, y=-0.987542312846829, z=0.08215277831222693, w=0.03057841154117808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.22, z=0.01)>	COMP<196>
[1740779888.7313657]	Q_Header<(2621443, 4839, 257, 173, 250, 8, 58, 71, 38)>	Q_Data<(0, 0, 58, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 78, 79, 96, 220, 253, 215, 132, 253, 253, 253, 212, 199, 191, 232, 253, 253, 178, 144, 253, 253, 253, 253, 147, 87, 137, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1306754074045155, y=-0.987542312846829, z=0.08215277831222693, w=0.03057841154117808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.22, z=0.01)>	COMP<196>
[1740779888.7414396]	Q_Header<(2621443, 4840, 257, 173, 250, 8, 58, 72, 38)>	Q_Data<(0, 0, 68, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 39, 133, 176, 165, 253, 253, 253, 232, 253, 253, 244, 241, 244, 253, 192, 253, 253, 176, 220, 253, 253, 253, 253, 112, 30, 84, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1306754074045155, y=-0.987542312846829, z=0.08215277831222693, w=0.03057841154117808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.22, z=0.01)>	COMP<196>
[1740779888.7513058]	Q_Header<(2621443, 4841, 257, 173, 250, 8, 58, 73, 38)>	Q_Data<(0, 0, 74, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 54, 178, 253, 242, 231, 253, 253, 217, 253, 104, 202, 253, 253, 251, 155, 171, 193, 113, 209, 253, 253, 253, 193, 50, 73, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13109943793068113, y=-0.9874570792739711, z=0.08245593139867327, w=0.030699728714679984)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.011111111111111112, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.2, z=0.0)>	COMP<196>
[1740779888.7643154]	Q_Header<(2621443, 4842, 257, 173, 250, 8, 58, 74, 38)>	Q_Data<(0, 0, 74, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 76, 203, 253, 253, 200, 253, 239, 188, 252, 161, 177, 253, 253, 179, 110, 100, 106, 55, 143, 253, 253, 72, 91, 0, 61, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13109943793068113, y=-0.9874570792739711, z=0.08245593139867327, w=0.030699728714679984)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.011111111111111112, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.2, z=0.0)>	COMP<196>
[1740779888.7757509]	Q_Header<(2621443, 4843, 257, 173, 250, 8, 58, 75, 36)>	Q_Data<(0, 0, 72, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 80, 196, 253, 253, 253, 253, 253, 233, 240, 180, 147, 246, 236, 101, 66, 56, 62, 24, 56, 115, 140, 101, 0, 0, 8, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13134595593719703, y=-0.9874139754423669, z=0.0825794973898827, w=0.03070028616933555)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.008888888888888889, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.22, z=-0.01)>	COMP<195>
[1740779888.7847314]	Q_Header<(2621443, 4844, 257, 173, 250, 8, 58, 76, 34)>	Q_Data<(0, 0, 76, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 98, 199, 253, 253, 253, 253, 253, 253, 253, 117, 108, 152, 148, 69, 60, 20, 42, 0, 36, 60, 27, 35, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13134595593719703, y=-0.9874139754423669, z=0.0825794973898827, w=0.03070028616933555)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.008888888888888889, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.22, z=-0.01)>	COMP<195>
[1740779888.7911785]	Q_Header<(2621443, 4845, 257, 173, 250, 8, 58, 77, 35)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 177, 235, 253, 248, 241, 253, 253, 253, 221, 98, 65, 88, 85, 82, 29, 0, 0, 0, 13, 50, 45, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13134595593719703, y=-0.9874139754423669, z=0.0825794973898827, w=0.03070028616933555)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.008888888888888889, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.22, z=-0.01)>	COMP<195>
[1740779888.802922]	Q_Header<(2621443, 4846, 257, 173, 250, 8, 58, 78, 33)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 253, 253, 253, 219, 253, 253, 154, 122, 56, 73, 74, 67, 0, 0, 3, 0, 0, 25, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13134595593719703, y=-0.9874139754423669, z=0.0825794973898827, w=0.03070028616933555)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.008888888888888889, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.22, z=-0.01)>	COMP<195>
[1740779888.8115044]	Q_Header<(2621443, 4847, 257, 173, 250, 8, 58, 79, 33)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 253, 253, 253, 248, 106, 235, 253, 69, 74, 33, 40, 42, 34, 0, 0, 0, 0, 20, 0, 15, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13159470959983827, y=-0.9873875775494358, z=0.08252135778245888, w=0.030640326632244346)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.21, z=-0.09)>	COMP<195>
[1740779888.8212986]	Q_Header<(2621443, 4848, 257, 173, 250, 8, 58, 80, 30)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 253, 253, 253, 253, 203, 23, 133, 156, 58, 23, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 27, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13159470959983827, y=-0.9873875775494358, z=0.08252135778245888, w=0.030640326632244346)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.21, z=-0.09)>	COMP<195>
[1740779888.832199]	Q_Header<(2621443, 4849, 257, 173, 250, 8, 58, 81, 30)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 105, 43, 33, 63, 22, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13159470959983827, y=-0.9873875775494358, z=0.08252135778245888, w=0.030640326632244346)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.21, z=-0.09)>	COMP<195>
