[1740779803.0332098]	Q_Header<(2621443, 61804, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 193, 185, 151, 253, 253, 203, 253, 253, 194, 149, 161, 155, 253, 253, 253, 100, 77, 30, 47, 36, 0, 0, 0, 0, 0, 26, 22, 23, 77, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5566418681560926, y=-0.8259295789351146, z=0.06396498660390187, w=0.06243910428987749)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.012222222222222223, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.11, z=0.0)>	COMP<172>
[1740779803.6323724]	Q_Header<(2621443, 61864, 257, 173, 250, 8, 58, 60, 47)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 16, 20, 0, 7, 30, 37, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 53, 69, 69, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 135, 163, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5540610594926291, y=-0.8276126863538279, z=0.06353575269132263, w=0.06353575269132263)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.0011111111111111111, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.14, z=-0.09)>	COMP<172>
[1740779803.6489353]	Q_Header<(2621443, 61865, 257, 173, 250, 8, 58, 61, 51)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 21, 0, 0, 10, 37, 20, 0, 9, 52, 59, 21, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 24, 0, 59, 40, 59, 72, 109, 134, 154, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 249, 253, 253, 253, 141, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5538314459852374, y=-0.827817489739671, z=0.06311017358923687, w=0.06329327854162344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.0022222222222222222, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.01)>	COMP<173>
[1740779803.6520364]	Q_Header<(2621443, 61866, 257, 173, 250, 8, 58, 62, 46)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 17, 0, 0, 23, 27, 0, 0, 60, 111, 145, 78, 17, 0, 0, 0, 0, 0, 0, 0, 67, 91, 41, 106, 179, 146, 150, 173, 176, 118, 197, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 253, 231, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5538314459852374, y=-0.827817489739671, z=0.06311017358923687, w=0.06329327854162344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.0022222222222222222, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.01)>	COMP<173>
[1740779803.6620793]	Q_Header<(2621443, 61867, 257, 173, 250, 8, 58, 63, 48)>	Q_Data<(0, 0, 60, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 4, 0, 0, 0, 0, 33, 100, 183, 237, 123, 49, 0, 21, 21, 0, 0, 31, 60, 125, 184, 150, 200, 253, 226, 241, 253, 220, 175, 152, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 204, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5538314459852374, y=-0.827817489739671, z=0.06311017358923687, w=0.06329327854162344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.0022222222222222222, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.01)>	COMP<173>
[1740779803.670757]	Q_Header<(2621443, 61868, 257, 173, 250, 8, 58, 64, 45)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 7, 0, 70, 174, 253, 253, 172, 79, 31, 71, 77, 40, 0, 77, 140, 171, 224, 253, 253, 253, 249, 253, 253, 253, 253, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5538314459852374, y=-0.827817489739671, z=0.06311017358923687, w=0.06329327854162344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.0022222222222222222, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=-0.01)>	COMP<173>
[1740779803.6807919]	Q_Header<(2621443, 61869, 257, 173, 250, 8, 58, 65, 51)>	Q_Data<(0, 0, 53, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 14, 0, 11, 36, 28, 94, 244, 253, 253, 236, 114, 46, 50, 70, 53, 46, 88, 213, 253, 192, 253, 253, 253, 213, 253, 253, 253, 245, 118, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5534207893122066, y=-0.8281474875248725, z=0.06262377079897695, w=0.06305102849448653)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.0022222222222222222, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.05)>	COMP<176>
[1740779803.691089]	Q_Header<(2621443, 61870, 257, 173, 250, 8, 58, 66, 49)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 8, 59, 82, 64, 83, 253, 253, 253, 253, 149, 58, 72, 91, 85, 106, 105, 252, 253, 180, 253, 253, 153, 132, 253, 253, 253, 159, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5534207893122066, y=-0.8281474875248725, z=0.06262377079897695, w=0.06305102849448653)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.0022222222222222222, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.05)>	COMP<176>
[1740779803.7006938]	Q_Header<(2621443, 61871, 257, 173, 250, 8, 58, 67, 50)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 43, 90, 96, 76, 96, 238, 253, 253, 220, 161, 100, 185, 253, 221, 171, 149, 214, 211, 253, 246, 253, 153, 151, 206, 228, 178, 35, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5534207893122066, y=-0.8281474875248725, z=0.06262377079897695, w=0.06305102849448653)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.0022222222222222222, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.05)>	COMP<176>
[1740779803.710771]	Q_Header<(2621443, 61872, 257, 173, 250, 8, 58, 68, 48)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 22, 5, 30, 99, 141, 146, 182, 234, 253, 129, 88, 147, 122, 253, 253, 253, 183, 175, 165, 253, 253, 253, 201, 180, 137, 111, 124, 95, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5530458407795192, y=-0.8284395979362559, z=0.06225656744234738, w=0.06286692594668411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.0044444444444444444, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.14)>	COMP<176>
[1740779803.7207344]	Q_Header<(2621443, 61873, 257, 173, 250, 8, 58, 69, 45)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 29, 19, 61, 211, 253, 253, 222, 243, 253, 253, 171, 125, 110, 238, 253, 253, 178, 195, 251, 253, 253, 253, 140, 164, 45, 19, 66, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5530458407795192, y=-0.8284395979362559, z=0.06225656744234738, w=0.06286692594668411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.0044444444444444444, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.14)>	COMP<176>
[1740779803.73081]	Q_Header<(2621443, 61874, 257, 173, 250, 8, 58, 70, 41)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 27, 34, 110, 253, 253, 253, 252, 227, 253, 253, 246, 193, 119, 183, 253, 253, 182, 194, 253, 253, 253, 253, 144, 123, 46, 23, 26, 34, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5530458407795192, y=-0.8284395979362559, z=0.06225656744234738, w=0.06286692594668411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.0044444444444444444, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.14)>	COMP<176>
[1740779803.7411907]	Q_Header<(2621443, 61875, 257, 173, 250, 8, 58, 71, 35)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 19, 38, 148, 253, 253, 253, 253, 223, 253, 253, 253, 215, 166, 244, 253, 253, 99, 176, 248, 235, 215, 192, 87, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5525982498505273, y=-0.82877530756796, z=0.061949107974186575, w=0.06268151122117203)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.0044444444444444444, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.0)>	COMP<170>
[1740779803.750647]	Q_Header<(2621443, 61876, 257, 173, 250, 8, 58, 72, 36)>	Q_Data<(0, 0, 73, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 56, 12, 204, 253, 253, 253, 246, 253, 223, 174, 228, 185, 211, 190, 253, 253, 197, 201, 194, 232, 219, 139, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5525982498505273, y=-0.82877530756796, z=0.061949107974186575, w=0.06268151122117203)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.0044444444444444444, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.0)>	COMP<170>
[1740779803.7635424]	Q_Header<(2621443, 61877, 257, 173, 250, 8, 58, 73, 31)>	Q_Data<(0, 0, 75, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 77, 101, 253, 253, 253, 253, 253, 253, 144, 251, 214, 198, 211, 93, 234, 253, 253, 253, 117, 217, 233, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5525982498505273, y=-0.82877530756796, z=0.061949107974186575, w=0.06268151122117203)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.0044444444444444444, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.0)>	COMP<170>
[1740779803.7708285]	Q_Header<(2621443, 61878, 257, 173, 250, 8, 58, 74, 31)>	Q_Data<(0, 0, 73, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 115, 200, 253, 253, 253, 253, 253, 253, 169, 253, 251, 197, 158, 124, 253, 253, 253, 253, 133, 154, 196, 113, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5525982498505273, y=-0.82877530756796, z=0.061949107974186575, w=0.06268151122117203)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.0044444444444444444, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.0)>	COMP<170>
[1740779803.783698]	Q_Header<(2621443, 61879, 257, 173, 250, 8, 58, 75, 34)>	Q_Data<(0, 0, 66, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 142, 253, 253, 253, 69, 253, 253, 234, 193, 233, 253, 169, 78, 94, 235, 253, 253, 253, 145, 80, 130, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5519972924270423, y=-0.8292166314588453, z=0.061583952682318185, w=0.062499472296029555)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0077777777777777776, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=-0.01)>	COMP<172>
[1740779803.7905753]	Q_Header<(2621443, 61880, 257, 173, 250, 8, 58, 76, 34)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 174, 253, 253, 253, 124, 253, 253, 200, 232, 152, 219, 143, 70, 48, 147, 213, 253, 253, 126, 47, 63, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5519972924270423, y=-0.8292166314588453, z=0.061583952682318185, w=0.062499472296029555)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0077777777777777776, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.16, z=-0.01)>	COMP<172>
