[1740780435.4652424]	Q_Header<(2621443, 59518, 257, 173, 250, 8, 58, 0, 25)>	Q_Data<(0, 0, 0, 47, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 43, 49, 0, 0, 29, 60, 131, 117, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6189836792973342, y=-0.7803674528958108, z=0.07898283019532101, w=-0.04059009434303592)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.03666666666666667, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.1, z=-0.01)>	COMP<169>
[1740780436.1054223]	Q_Header<(2621443, 59582, 257, 173, 250, 8, 58, 64, 63)>	Q_Data<(0, 0, 61, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 26, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 40, 55, 0, 0, 53, 37, 43, 43, 49, 153, 184, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 119, 221, 33, 0, 0, 35, 229, 210, 62, 0, 0, 72, 250, 214, 214, 253, 253, 253, 253, 253, 253, 253, 253, 229, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.643845448390288, y=-0.7602979192907212, z=0.07476639248062403, w=-0.04266261905629077)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.04111111111111111, z=-0.15)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.17, z=0.03)>	COMP<171>
[1740780436.1154299]	Q_Header<(2621443, 59583, 257, 173, 250, 8, 58, 65, 59)>	Q_Data<(0, 0, 65, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 23, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 73, 32, 133, 132, 113, 195, 147, 133, 244, 253, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 245, 251, 253, 226, 116, 0, 118, 253, 253, 120, 0, 41, 27, 253, 253, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6455562401729, y=-0.758896311837935, z=0.07421730056256466, w=-0.04272377499489742)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.04, z=-0.14777777777777779)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=-0.07)>	COMP<171>
[1740780436.1258333]	Q_Header<(2621443, 59584, 257, 173, 250, 8, 58, 66, 65)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 29, 17, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 102, 28, 152, 253, 253, 253, 253, 235, 246, 238, 253, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 253, 253, 253, 253, 197, 51, 129, 253, 253, 103, 0, 41, 0, 253, 253, 206, 253, 253, 253, 253, 253, 253, 253, 124, 253, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6455562401729, y=-0.758896311837935, z=0.07421730056256466, w=-0.04272377499489742)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.04, z=-0.14777777777777779)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=-0.07)>	COMP<171>
[1740780436.1355953]	Q_Header<(2621443, 59585, 257, 173, 250, 8, 58, 67, 75)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 26, 26, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 60, 65, 0, 49, 208, 227, 253, 253, 253, 253, 253, 250, 253, 148, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 253, 253, 253, 253, 202, 47, 157, 253, 253, 107, 80, 0, 0, 234, 253, 120, 191, 253, 253, 253, 253, 99, 158, 0, 191, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6455562401729, y=-0.758896311837935, z=0.07421730056256466, w=-0.04272377499489742)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.04, z=-0.14777777777777779)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=-0.07)>	COMP<171>
[1740780436.1454954]	Q_Header<(2621443, 59586, 257, 173, 250, 8, 58, 68, 76)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 20, 14, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 51, 0, 0, 0, 0, 0, 0, 25, 42, 12, 80, 0, 37, 36, 90, 84, 45, 111, 253, 253, 253, 253, 253, 253, 253, 210, 253, 209, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 253, 253, 253, 253, 152, 0, 103, 253, 253, 253, 167, 0, 0, 157, 153, 0, 0, 227, 221, 253, 195, 0, 108, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 44, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6472057918246064, y=-0.7575554779448335, z=0.07354611270734163, w=-0.042723882900530405)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.04111111111111111, z=-0.14333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=-0.06)>	COMP<169>
[1740780436.1554668]	Q_Header<(2621443, 59587, 257, 173, 250, 8, 58, 69, 75)>	Q_Data<(0, 0, 59, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 16, 32, 53, 24, 0, 0, 0, 0, 0, 65, 117, 69, 107, 0, 36, 49, 109, 85, 39, 135, 253, 253, 214, 206, 253, 253, 253, 196, 253, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 253, 253, 253, 246, 121, 0, 101, 180, 253, 253, 123, 0, 0, 19, 35, 0, 0, 140, 118, 64, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6472057918246064, y=-0.7575554779448335, z=0.07354611270734163, w=-0.042723882900530405)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.04111111111111111, z=-0.14333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=-0.06)>	COMP<169>
[1740780436.1653976]	Q_Header<(2621443, 59588, 257, 173, 250, 8, 58, 70, 67)>	Q_Data<(0, 0, 72, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 21, 0, 39, 23, 0, 0, 25, 57, 23, 97, 159, 158, 239, 87, 18, 112, 219, 220, 163, 161, 253, 253, 214, 253, 253, 253, 253, 183, 253, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 253, 253, 253, 193, 102, 98, 66, 0, 146, 194, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6472057918246064, y=-0.7575554779448335, z=0.07354611270734163, w=-0.042723882900530405)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.04111111111111111, z=-0.14333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=-0.06)>	COMP<169>
[1740780436.1754682]	Q_Header<(2621443, 59589, 257, 173, 250, 8, 58, 71, 53)>	Q_Data<(0, 0, 48, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 0, 0, 41, 2, 0, 49, 68, 33, 113, 159, 253, 253, 152, 149, 240, 253, 253, 253, 253, 253, 253, 228, 253, 249, 253, 219, 130, 171, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 253, 253, 219, 115, 142, 130, 0, 41, 61, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6493575570220741, y=-0.7558036120504129, z=0.072632342593878, w=-0.042663871826151875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.04111111111111111, z=-0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.14, z=-0.12)>	COMP<170>
[1740780436.185367]	Q_Header<(2621443, 59590, 257, 173, 250, 8, 58, 72, 48)>	Q_Data<(0, 0, 73, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 6, 0, 0, 28, 17, 48, 80, 63, 94, 145, 214, 253, 253, 229, 251, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 127, 26, 85, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 242, 253, 0, 0, 144, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6493575570220741, y=-0.7558036120504129, z=0.072632342593878, w=-0.042663871826151875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.04111111111111111, z=-0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.14, z=-0.12)>	COMP<170>
[1740780436.1953633]	Q_Header<(2621443, 59591, 257, 173, 250, 8, 58, 73, 45)>	Q_Data<(0, 0, 72, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 28, 19, 8, 20, 65, 83, 169, 215, 207, 253, 253, 253, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 192, 122, 25, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 95, 0, 0, 66, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6493575570220741, y=-0.7558036120504129, z=0.072632342593878, w=-0.042663871826151875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.04111111111111111, z=-0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.14, z=-0.12)>	COMP<170>
[1740780436.2054784]	Q_Header<(2621443, 59592, 257, 173, 250, 8, 58, 74, 40)>	Q_Data<(0, 0, 71, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 20, 9, 0, 0, 30, 33, 0, 44, 83, 145, 253, 253, 253, 253, 253, 253, 208, 253, 253, 253, 253, 253, 253, 207, 253, 224, 222, 34, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6493575570220741, y=-0.7558036120504129, z=0.072632342593878, w=-0.042663871826151875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.04111111111111111, z=-0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.14, z=-0.12)>	COMP<170>
[1740780436.2153437]	Q_Header<(2621443, 59593, 257, 173, 250, 8, 58, 75, 34)>	Q_Data<(0, 0, 63, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 29, 25, 35, 22, 32, 28, 0, 86, 189, 253, 253, 253, 253, 253, 253, 253, 178, 253, 253, 253, 253, 253, 253, 47, 229, 212, 223, 82, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6508313480150106, y=-0.7545932622629257, z=0.0720229757720822, w=-0.04266445768193683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.034444444444444444, z=-0.12777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.16, z=-0.16)>	COMP<170>
[1740780436.2253122]	Q_Header<(2621443, 59594, 257, 173, 250, 8, 58, 76, 43)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 20, 44, 29, 0, 31, 0, 140, 253, 253, 253, 253, 244, 214, 253, 226, 186, 241, 253, 230, 223, 253, 253, 148, 210, 208, 188, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6508313480150106, y=-0.7545932622629257, z=0.0720229757720822, w=-0.04266445768193683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.034444444444444444, z=-0.12777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.16, z=-0.16)>	COMP<170>
[1740780436.2352722]	Q_Header<(2621443, 59595, 257, 173, 250, 8, 58, 77, 37)>	Q_Data<(0, 0, 75, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30, 0, 0, 57, 62, 167, 253, 253, 253, 253, 213, 130, 253, 253, 205, 173, 224, 197, 121, 252, 253, 116, 145, 108, 123, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6508313480150106, y=-0.7545932622629257, z=0.0720229757720822, w=-0.04266445768193683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.034444444444444444, z=-0.12777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.16, z=-0.16)>	COMP<170>
[1740780436.2453544]	Q_Header<(2621443, 59596, 257, 173, 250, 8, 58, 78, 32)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 91, 86, 200, 253, 253, 253, 253, 253, 206, 253, 253, 188, 139, 173, 169, 101, 117, 250, 107, 83, 42, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6522888541800739, y=-0.7533640242485873, z=0.07177801932401674, w=-0.04254190431023781)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.028888888888888888, z=-0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.16, z=-0.05)>	COMP<172>
[1740780436.2553215]	Q_Header<(2621443, 59597, 257, 173, 250, 8, 58, 79, 34)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 3, 66, 123, 109, 234, 253, 253, 253, 253, 253, 253, 253, 253, 123, 118, 109, 103, 88, 51, 150, 65, 28, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6522888541800739, y=-0.7533640242485873, z=0.07177801932401674, w=-0.04254190431023781)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.028888888888888888, z=-0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.16, z=-0.05)>	COMP<172>
[1740780436.265291]	Q_Header<(2621443, 59598, 257, 173, 250, 8, 58, 80, 37)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 19, 0, 15, 6, 46, 76, 130, 231, 253, 218, 253, 240, 253, 253, 253, 190, 253, 198, 124, 45, 38, 30, 57, 64, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6522888541800739, y=-0.7533640242485873, z=0.07177801932401674, w=-0.04254190431023781)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.028888888888888888, z=-0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.16, z=-0.05)>	COMP<172>
