[1740779778.0321329]	Q_Header<(2621443, 59304, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 214, 253, 253, 180, 216, 253, 253, 253, 253, 150, 73, 81, 75, 137, 188, 133, 253, 253, 111, 41, 0, 0, 0, 71, 122, 56, 123, 73, 18, 21, 0, 0, 0, 0, 0, 0, 0, 64, 103, 37, 63, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6785033271798049, y=-0.7287334466606882, z=0.04968082291304859, w=0.07818321148847081)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0022222222222222222, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.1, z=-0.03)>	COMP<183>
[1740779778.6305003]	Q_Header<(2621443, 59364, 257, 173, 250, 8, 58, 60, 48)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 16, 0, 17, 12, 33, 153, 253, 213, 82, 56, 20, 26, 39, 39, 37, 0, 0, 152, 209, 212, 253, 253, 253, 249, 183, 143, 207, 159, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6889575265069403, y=-0.7189254699437677, z=0.04656932961771753, w=0.07946692943940789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.028888888888888888, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=0.02)>	COMP<189>
[1740779778.6415086]	Q_Header<(2621443, 59365, 257, 173, 250, 8, 58, 61, 45)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 24, 0, 0, 12, 40, 201, 253, 229, 187, 68, 37, 41, 30, 24, 19, 47, 132, 216, 238, 253, 253, 253, 253, 253, 160, 195, 169, 137, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 153, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6897440119582384, y=-0.718124771675129, z=0.04644679170871776, w=0.07995439834220798)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.025555555555555557, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=-0.02)>	COMP<182>
[1740779778.6520972]	Q_Header<(2621443, 59366, 257, 173, 250, 8, 58, 62, 48)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 30, 15, 14, 17, 61, 209, 253, 253, 253, 86, 51, 23, 35, 93, 80, 108, 216, 253, 253, 253, 253, 253, 253, 249, 69, 179, 125, 74, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 166, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6897440119582384, y=-0.718124771675129, z=0.04644679170871776, w=0.07995439834220798)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.025555555555555557, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=-0.02)>	COMP<182>
[1740779778.6620147]	Q_Header<(2621443, 59367, 257, 173, 250, 8, 58, 63, 46)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 22, 26, 29, 78, 183, 246, 253, 253, 94, 76, 82, 95, 165, 169, 184, 240, 253, 253, 253, 253, 253, 253, 190, 81, 107, 57, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6897440119582384, y=-0.718124771675129, z=0.04644679170871776, w=0.07995439834220798)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.025555555555555557, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=-0.02)>	COMP<182>
[1740779778.6705241]	Q_Header<(2621443, 59368, 257, 173, 250, 8, 58, 64, 41)>	Q_Data<(0, 0, 63, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 16, 53, 70, 45, 80, 149, 88, 183, 212, 93, 134, 105, 165, 165, 242, 242, 253, 253, 253, 253, 253, 218, 242, 125, 68, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6897440119582384, y=-0.718124771675129, z=0.04644679170871776, w=0.07995439834220798)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.025555555555555557, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=-0.02)>	COMP<182>
[1740779778.6805215]	Q_Header<(2621443, 59369, 257, 173, 250, 8, 58, 65, 35)>	Q_Data<(0, 0, 60, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 13, 56, 88, 107, 151, 139, 172, 229, 175, 83, 211, 253, 223, 253, 253, 253, 253, 253, 253, 253, 221, 95, 123, 52, 32, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6904152600320572, y=-0.7174532692430015, z=0.04632471555554556, w=0.08025955330110991)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.022222222222222223, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=-0.11)>	COMP<182>
[1740779778.6905217]	Q_Header<(2621443, 59370, 257, 173, 250, 8, 58, 66, 37)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 57, 76, 192, 224, 139, 149, 253, 253, 198, 253, 253, 253, 253, 253, 201, 253, 253, 253, 189, 125, 49, 68, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6904152600320572, y=-0.7174532692430015, z=0.04632471555554556, w=0.08025955330110991)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.022222222222222223, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=-0.11)>	COMP<182>
[1740779778.7004967]	Q_Header<(2621443, 59371, 257, 173, 250, 8, 58, 67, 36)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 51, 165, 209, 253, 253, 175, 197, 196, 227, 249, 253, 253, 253, 253, 253, 125, 220, 253, 186, 81, 57, 54, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6904152600320572, y=-0.7174532692430015, z=0.04632471555554556, w=0.08025955330110991)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.022222222222222223, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=-0.11)>	COMP<182>
[1740779778.710552]	Q_Header<(2621443, 59372, 257, 173, 250, 8, 58, 68, 36)>	Q_Data<(0, 0, 15, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 93, 234, 253, 253, 253, 244, 253, 253, 228, 253, 253, 253, 253, 253, 156, 253, 151, 130, 94, 0, 81, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6910621574354996, y=-0.7168198177815323, z=0.04626612924713908, w=0.08038587363915854)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.016666666666666666, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.01)>	COMP<187>
[1740779778.7205052]	Q_Header<(2621443, 59373, 257, 173, 250, 8, 58, 69, 36)>	Q_Data<(0, 0, 70, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 140, 237, 253, 253, 253, 204, 247, 253, 230, 253, 253, 251, 253, 253, 253, 253, 127, 86, 110, 80, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6910621574354996, y=-0.7168198177815323, z=0.04626612924713908, w=0.08038587363915854)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.016666666666666666, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.01)>	COMP<187>
[1740779778.730561]	Q_Header<(2621443, 59374, 257, 173, 250, 8, 58, 70, 33)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 204, 211, 253, 253, 253, 183, 142, 191, 159, 253, 253, 149, 244, 253, 253, 226, 44, 74, 73, 61, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6910621574354996, y=-0.7168198177815323, z=0.04626612924713908, w=0.08038587363915854)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.016666666666666666, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.01)>	COMP<187>
[1740779778.740625]	Q_Header<(2621443, 59375, 257, 173, 250, 8, 58, 71, 31)>	Q_Data<(0, 0, 66, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 246, 253, 253, 253, 153, 237, 201, 220, 176, 243, 228, 145, 147, 251, 253, 169, 141, 61, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6910621574354996, y=-0.7168198177815323, z=0.04626612924713908, w=0.08038587363915854)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.016666666666666666, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.01)>	COMP<187>
[1740779778.750474]	Q_Header<(2621443, 59376, 257, 173, 250, 8, 58, 72, 32)>	Q_Data<(0, 0, 70, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 242, 253, 253, 102, 226, 253, 253, 181, 145, 153, 128, 96, 228, 253, 143, 140, 61, 39, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6919583722882544, y=-0.7159452859611206, z=0.04620380063704759, w=0.08050569754328372)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0077777777777777776, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=-0.03)>	COMP<181>
[1740779778.7633193]	Q_Header<(2621443, 59377, 257, 173, 250, 8, 58, 73, 31)>	Q_Data<(0, 0, 74, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 251, 253, 238, 253, 253, 103, 190, 253, 253, 178, 59, 85, 89, 94, 211, 253, 134, 96, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6919583722882544, y=-0.7159452859611206, z=0.04620380063704759, w=0.08050569754328372)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0077777777777777776, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=-0.03)>	COMP<181>
[1740779778.7705336]	Q_Header<(2621443, 59378, 257, 173, 250, 8, 58, 74, 30)>	Q_Data<(0, 0, 72, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 253, 228, 253, 253, 253, 116, 138, 216, 253, 147, 44, 49, 34, 32, 121, 148, 84, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6919583722882544, y=-0.7159452859611206, z=0.04620380063704759, w=0.08050569754328372)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0077777777777777776, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.09, z=-0.03)>	COMP<181>
[1740779778.7840316]	Q_Header<(2621443, 59379, 257, 173, 250, 8, 58, 75, 31)>	Q_Data<(0, 0, 60, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 253, 217, 253, 253, 200, 69, 141, 142, 106, 97, 0, 31, 15, 37, 41, 41, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6926406042696086, y=-0.715285093535032, z=0.0462045239189367, w=0.08050695779270477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.008888888888888889, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.09, z=-0.08)>	COMP<181>
[1740779778.7903998]	Q_Header<(2621443, 59380, 257, 173, 250, 8, 58, 76, 28)>	Q_Data<(0, 0, 75, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 238, 253, 253, 183, 156, 141, 179, 135, 34, 21, 0, 39, 16, 32, 43, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6926406042696086, y=-0.715285093535032, z=0.0462045239189367, w=0.08050695779270477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.008888888888888889, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.09, z=-0.08)>	COMP<181>
