[1740780060.5025828]	Q_Header<(2621443, 22018, 257, 173, 250, 8, 58, 0, 52)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48, 163, 253, 253, 253, 253, 253, 253, 253, 192, 70, 22, 54, 0, 95, 93, 38, 0, 0, 0, 63, 227, 253, 109, 189, 135, 136, 106, 63, 0, 0, 140, 189, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 16, 93, 0, 71, 0, 110, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31610547488325214, y=-0.9444711562740767, z=0.08892946068833721, w=-0.01196305716878112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.024444444444444446, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=-0.04)>	COMP<169>
[1740780061.0225236]	Q_Header<(2621443, 22070, 257, 173, 250, 8, 58, 52, 40)>	Q_Data<(0, 0, 52, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 0, 23, 16, 32, 26, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 17, 34, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 69, 145, 237, 253, 253, 253, 253, 253, 253, 222, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32861238882651117, y=-0.9401219585985794, z=0.08959936604705021, w=-0.012512173051529492)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.015555555555555555, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.0)>	COMP<168>
[1740780061.0326827]	Q_Header<(2621443, 22071, 257, 173, 250, 8, 58, 53, 48)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 8, 0, 12, 26, 27, 6, 0, 0, 0, 0, 0, 10, 0, 20, 0, 0, 0, 0, 0, 28, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 28, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 12, 183, 253, 253, 253, 253, 253, 253, 253, 251, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32861238882651117, y=-0.9401219585985794, z=0.08959936604705021, w=-0.012512173051529492)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.015555555555555555, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.0)>	COMP<168>
[1740780061.043311]	Q_Header<(2621443, 22072, 257, 173, 250, 8, 58, 54, 55)>	Q_Data<(0, 0, 49, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 0, 0, 0, 16, 8, 3, 2, 14, 0, 22, 12, 0, 0, 34, 0, 0, 9, 0, 66, 62, 32, 0, 0, 0, 0, 15, 0, 0, 5, 42, 80, 63, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 253, 253, 253, 253, 253, 253, 253, 253, 94, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32965011629281404, y=-0.9397561267469835, z=0.08959940209551027, w=-0.012695283130699004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.01888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.0)>	COMP<169>
[1740780061.052682]	Q_Header<(2621443, 22073, 257, 173, 250, 8, 58, 55, 69)>	Q_Data<(0, 0, 9, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 8, 0, 0, 25, 0, 0, 0, 24, 0, 31, 27, 30, 44, 35, 0, 15, 13, 47, 130, 162, 142, 55, 0, 69, 41, 70, 16, 0, 0, 27, 62, 44, 103, 124, 80, 0, 54, 38, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 253, 253, 253, 253, 253, 209, 215, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32965011629281404, y=-0.9397561267469835, z=0.08959940209551027, w=-0.012695283130699004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.01888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.0)>	COMP<169>
[1740780061.0626545]	Q_Header<(2621443, 22074, 257, 173, 250, 8, 58, 56, 65)>	Q_Data<(0, 0, 25, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 8, 0, 0, 3, 19, 0, 12, 0, 0, 0, 0, 30, 0, 36, 0, 36, 50, 16, 42, 56, 18, 96, 206, 253, 243, 105, 0, 85, 65, 81, 0, 0, 59, 99, 0, 96, 173, 232, 166, 80, 132, 102, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 253, 253, 253, 253, 253, 128, 75, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32965011629281404, y=-0.9397561267469835, z=0.08959940209551027, w=-0.012695283130699004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.01888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.0)>	COMP<169>
[1740780061.0738673]	Q_Header<(2621443, 22075, 257, 173, 250, 8, 58, 57, 59)>	Q_Data<(0, 0, 34, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 23, 11, 0, 16, 18, 0, 0, 0, 0, 0, 0, 0, 17, 46, 39, 41, 19, 82, 88, 68, 51, 149, 253, 253, 253, 143, 63, 80, 81, 35, 0, 17, 123, 218, 187, 188, 200, 253, 249, 125, 188, 149, 85, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33099842927294965, y=-0.939283575157924, z=0.08953986644724637, w=-0.01300067590542841)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.025555555555555557, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.1)>	COMP<172>
[1740780061.082786]	Q_Header<(2621443, 22076, 257, 173, 250, 8, 58, 58, 64)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 26, 23, 0, 12, 0, 2, 3, 0, 23, 23, 8, 27, 42, 63, 84, 77, 73, 161, 159, 65, 75, 163, 253, 253, 253, 159, 144, 201, 174, 119, 0, 74, 202, 253, 253, 253, 187, 253, 253, 124, 204, 151, 114, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 253, 203, 145, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33099842927294965, y=-0.939283575157924, z=0.08953986644724637, w=-0.01300067590542841)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.025555555555555557, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.1)>	COMP<172>
[1740780061.0934477]	Q_Header<(2621443, 22077, 257, 173, 250, 8, 58, 59, 61)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 22, 0, 9, 0, 19, 22, 20, 43, 27, 17, 39, 0, 90, 64, 180, 171, 240, 225, 185, 86, 149, 253, 253, 253, 156, 210, 253, 240, 248, 127, 94, 253, 253, 253, 253, 165, 253, 219, 90, 152, 96, 96, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 130, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33099842927294965, y=-0.939283575157924, z=0.08953986644724637, w=-0.01300067590542841)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.025555555555555557, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.1)>	COMP<172>
[1740780061.1025786]	Q_Header<(2621443, 22078, 257, 173, 250, 8, 58, 60, 60)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 11, 0, 0, 2, 20, 19, 46, 49, 13, 31, 17, 98, 205, 187, 253, 253, 253, 198, 253, 174, 198, 116, 233, 253, 177, 236, 253, 228, 253, 245, 106, 249, 253, 253, 253, 118, 166, 113, 49, 59, 0, 28, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33099842927294965, y=-0.939283575157924, z=0.08953986644724637, w=-0.01300067590542841)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.025555555555555557, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.1)>	COMP<172>
[1740780061.1146445]	Q_Header<(2621443, 22079, 257, 173, 250, 8, 58, 61, 52)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 21, 6, 0, 13, 10, 0, 0, 50, 55, 47, 80, 90, 184, 253, 253, 253, 253, 230, 150, 253, 253, 253, 242, 236, 253, 218, 253, 253, 202, 253, 231, 82, 171, 253, 253, 253, 40, 28, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33190885573596596, y=-0.9389639272971865, z=0.08947745173021811, w=-0.013305651075844166)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.027777777777777776, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.03)>	COMP<172>
[1740780061.1241457]	Q_Header<(2621443, 22080, 257, 173, 250, 8, 58, 62, 47)>	Q_Data<(0, 0, 67, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 24, 8, 0, 0, 0, 0, 32, 57, 48, 54, 103, 176, 253, 253, 253, 253, 253, 98, 253, 248, 253, 253, 253, 253, 253, 231, 253, 253, 253, 178, 62, 83, 32, 253, 253, 208, 35, 0, 5, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33190885573596596, y=-0.9389639272971865, z=0.08947745173021811, w=-0.013305651075844166)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.027777777777777776, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.03)>	COMP<172>
[1740780061.133643]	Q_Header<(2621443, 22081, 257, 173, 250, 8, 58, 63, 52)>	Q_Data<(0, 0, 62, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 32, 6, 0, 0, 0, 17, 44, 76, 61, 67, 70, 248, 253, 253, 253, 228, 253, 212, 253, 253, 253, 243, 253, 253, 253, 197, 226, 253, 253, 203, 165, 53, 43, 144, 201, 122, 0, 32, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33190885573596596, y=-0.9389639272971865, z=0.08947745173021811, w=-0.013305651075844166)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.027777777777777776, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.03)>	COMP<172>
[1740780061.1427133]	Q_Header<(2621443, 22082, 257, 173, 250, 8, 58, 64, 47)>	Q_Data<(0, 0, 56, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 26, 0, 0, 0, 0, 20, 38, 40, 102, 148, 207, 242, 253, 253, 221, 170, 253, 253, 247, 253, 253, 213, 237, 246, 211, 133, 134, 253, 253, 253, 203, 81, 33, 53, 76, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33190885573596596, y=-0.9389639272971865, z=0.08947745173021811, w=-0.013305651075844166)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.027777777777777776, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.03)>	COMP<172>
[1740780061.152589]	Q_Header<(2621443, 22083, 257, 173, 250, 8, 58, 65, 48)>	Q_Data<(0, 0, 52, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 26, 0, 0, 0, 0, 20, 99, 140, 232, 253, 253, 253, 253, 253, 238, 253, 253, 253, 153, 238, 253, 233, 141, 165, 93, 62, 26, 253, 253, 253, 134, 97, 0, 63, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33282281810743913, y=-0.9386543406701461, z=0.08929392680931295, w=-0.013549727786512285)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.03111111111111111, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=-0.01)>	COMP<170>
[1740780061.1625693]	Q_Header<(2621443, 22084, 257, 173, 250, 8, 58, 66, 39)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 32, 3, 8, 0, 0, 31, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 201, 63, 166, 253, 202, 58, 72, 0, 50, 83, 228, 253, 253, 31, 66, 0, 45, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33282281810743913, y=-0.9386543406701461, z=0.08929392680931295, w=-0.013549727786512285)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.03111111111111111, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=-0.01)>	COMP<170>
[1740780061.1738293]	Q_Header<(2621443, 22085, 257, 173, 250, 8, 58, 67, 41)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 34, 0, 0, 0, 13, 38, 252, 253, 253, 253, 253, 253, 253, 253, 207, 224, 221, 122, 40, 89, 169, 130, 30, 40, 0, 0, 53, 144, 253, 253, 74, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3336106564130679, y=-0.938394409504376, z=0.08904828900597624, w=-0.013793634897430178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.027777777777777776, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=0.07)>	COMP<169>
[1740780061.1835468]	Q_Header<(2621443, 22086, 257, 173, 250, 8, 58, 68, 45)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 34, 11, 0, 0, 26, 65, 227, 253, 253, 253, 253, 253, 214, 190, 123, 140, 116, 43, 0, 28, 84, 46, 24, 31, 0, 0, 0, 50, 138, 139, 45, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3336106564130679, y=-0.938394409504376, z=0.08904828900597624, w=-0.013793634897430178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.027777777777777776, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=0.07)>	COMP<169>
