[1740780083.0028572]	Q_Header<(2621443, 24268, 257, 173, 250, 8, 58, 0, 66)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 101, 154, 169, 230, 242, 253, 253, 253, 222, 250, 253, 175, 232, 118, 188, 164, 70, 94, 106, 8, 0, 55, 61, 32, 91, 123, 79, 110, 201, 137, 103, 9, 170, 253, 253, 253, 253, 182, 0, 0, 33, 0, 0, 0, 0, 67, 72, 0, 0, 0, 0, 0, 45, 33, 63, 9, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44299722215219856, y=-0.8920369801259825, z=0.0860603586710664, w=-0.02484153615540711)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.06666666666666667, z=-0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=0.07)>	COMP<164>
[1740780083.6242101]	Q_Header<(2621443, 24330, 257, 173, 250, 8, 58, 62, 46)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 42, 23, 0, 14, 25, 16, 10, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 107, 114, 200, 253, 68, 238, 253, 252, 253, 253, 209, 231, 68, 12, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.473383788790738, y=-0.8762726992868264, z=0.08563144090683412, w=-0.02685519173129509)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=-0.051111111111111114, z=-0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=0.24)>	COMP<166>
[1740780083.6327274]	Q_Header<(2621443, 24331, 257, 173, 250, 8, 58, 63, 41)>	Q_Data<(0, 0, 55, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 29, 43, 21, 6, 21, 30, 13, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 84, 0, 173, 207, 253, 253, 253, 253, 253, 253, 150, 140, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.473383788790738, y=-0.8762726992868264, z=0.08563144090683412, w=-0.02685519173129509)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=-0.051111111111111114, z=-0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=0.24)>	COMP<166>
[1740780083.6428504]	Q_Header<(2621443, 24332, 257, 173, 250, 8, 58, 64, 51)>	Q_Data<(0, 0, 53, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 29, 38, 13, 0, 27, 35, 0, 0, 7, 31, 24, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 116, 111, 253, 253, 253, 253, 253, 170, 226, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47558889094420864, y=-0.8750054338521785, z=0.08599906921719584, w=-0.028015310696020503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.057777777777777775, z=-0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.05, z=0.34)>	COMP<161>
[1740780083.652761]	Q_Header<(2621443, 24333, 257, 173, 250, 8, 58, 65, 54)>	Q_Data<(0, 0, 56, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27, 34, 6, 0, 31, 30, 0, 0, 22, 43, 24, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 66, 16, 0, 18, 0, 0, 0, 0, 0, 0, 68, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 253, 253, 253, 253, 253, 253, 116, 233, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47558889094420864, y=-0.8750054338521785, z=0.08599906921719584, w=-0.028015310696020503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.057777777777777775, z=-0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.05, z=0.34)>	COMP<161>
[1740780083.662807]	Q_Header<(2621443, 24334, 257, 173, 250, 8, 58, 66, 68)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 30, 12, 0, 23, 20, 0, 4, 22, 35, 29, 7, 20, 0, 0, 25, 43, 30, 50, 0, 0, 0, 38, 179, 191, 77, 21, 19, 22, 28, 25, 0, 0, 0, 42, 49, 63, 31, 0, 0, 61, 46, 0, 76, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 0, 169, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47558889094420864, y=-0.8750054338521785, z=0.08599906921719584, w=-0.028015310696020503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.057777777777777775, z=-0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.05, z=0.34)>	COMP<161>
[1740780083.6738272]	Q_Header<(2621443, 24335, 257, 173, 250, 8, 58, 67, 64)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 25, 9, 0, 0, 7, 10, 0, 36, 44, 26, 31, 34, 21, 0, 0, 70, 61, 44, 40, 0, 30, 29, 253, 253, 165, 0, 35, 34, 14, 24, 0, 0, 59, 111, 170, 145, 91, 56, 100, 95, 167, 85, 164, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47723352137412467, y=-0.8740838035041361, z=0.08599846932039157, w=-0.028808571695688304)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.06444444444444444, z=-0.12222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=0.35)>	COMP<161>
[1740780083.6828465]	Q_Header<(2621443, 24336, 257, 173, 250, 8, 58, 68, 63)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28, 18, 0, 9, 0, 9, 0, 0, 36, 34, 0, 23, 37, 39, 54, 38, 67, 68, 107, 101, 37, 78, 35, 253, 253, 240, 42, 0, 61, 63, 0, 0, 71, 200, 253, 253, 182, 170, 140, 206, 104, 253, 196, 190, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47723352137412467, y=-0.8740838035041361, z=0.08599846932039157, w=-0.028808571695688304)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.06444444444444444, z=-0.12222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=0.35)>	COMP<161>
[1740780083.692793]	Q_Header<(2621443, 24337, 257, 173, 250, 8, 58, 69, 66)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 32, 23, 0, 8, 2, 14, 0, 2, 21, 12, 0, 0, 31, 36, 66, 86, 116, 164, 207, 156, 84, 129, 100, 230, 253, 253, 78, 68, 109, 182, 117, 0, 104, 253, 253, 253, 249, 235, 209, 253, 47, 253, 245, 171, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 253, 253, 253, 190, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47723352137412467, y=-0.8740838035041361, z=0.08599846932039157, w=-0.028808571695688304)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.06444444444444444, z=-0.12222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=0.35)>	COMP<161>
[1740780083.7027671]	Q_Header<(2621443, 24338, 257, 173, 250, 8, 58, 70, 62)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 35, 29, 15, 14, 0, 14, 0, 25, 7, 0, 0, 0, 0, 49, 70, 124, 253, 253, 253, 201, 184, 180, 140, 126, 246, 218, 113, 164, 207, 253, 200, 50, 132, 253, 253, 253, 253, 245, 245, 253, 112, 238, 228, 106, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 253, 145, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47723352137412467, y=-0.8740838035041361, z=0.08599846932039157, w=-0.028808571695688304)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.06444444444444444, z=-0.12222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.03, z=0.35)>	COMP<161>
[1740780083.71287]	Q_Header<(2621443, 24339, 257, 173, 250, 8, 58, 71, 62)>	Q_Data<(0, 0, 57, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 32, 32, 12, 12, 6, 15, 26, 38, 0, 0, 34, 55, 71, 112, 186, 165, 253, 253, 253, 208, 253, 196, 129, 212, 130, 99, 183, 253, 253, 253, 253, 81, 162, 253, 253, 253, 253, 187, 227, 253, 128, 145, 156, 24, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 84, 26, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4788136855751254, y=-0.873217004400678, z=0.08581415448293515, w=-0.02941850815133339)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.05444444444444444, z=-0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.0, z=0.48)>	COMP<161>
[1740780083.7227736]	Q_Header<(2621443, 24340, 257, 173, 250, 8, 58, 72, 52)>	Q_Data<(0, 0, 61, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 27, 25, 0, 0, 0, 6, 38, 38, 0, 40, 54, 106, 120, 174, 253, 253, 253, 253, 253, 187, 253, 224, 223, 218, 235, 209, 240, 253, 253, 253, 253, 159, 188, 245, 253, 253, 253, 122, 159, 204, 97, 28, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4788136855751254, y=-0.873217004400678, z=0.08581415448293515, w=-0.02941850815133339)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.05444444444444444, z=-0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.0, z=0.48)>	COMP<161>
[1740780083.7329555]	Q_Header<(2621443, 24341, 257, 173, 250, 8, 58, 73, 49)>	Q_Data<(0, 0, 70, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 6, 0, 0, 0, 0, 43, 40, 46, 83, 55, 170, 141, 200, 253, 253, 253, 253, 142, 253, 253, 253, 253, 244, 253, 253, 253, 253, 190, 253, 253, 225, 161, 131, 206, 253, 214, 82, 74, 103, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4788136855751254, y=-0.873217004400678, z=0.08581415448293515, w=-0.02941850815133339)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.05444444444444444, z=-0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.0, z=0.48)>	COMP<161>
[1740780083.7436905]	Q_Header<(2621443, 24342, 257, 173, 250, 8, 58, 74, 48)>	Q_Data<(0, 0, 72, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 0, 0, 0, 15, 30, 48, 81, 109, 42, 163, 164, 191, 253, 253, 253, 253, 253, 253, 248, 253, 253, 253, 240, 253, 241, 238, 253, 253, 253, 253, 89, 159, 151, 133, 103, 36, 0, 39, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48078605235747807, y=-0.8721533454533457, z=0.08539033734265733, w=-0.030030054304923094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.05555555555555555, z=-0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.04, z=0.35)>	COMP<164>
[1740780083.75271]	Q_Header<(2621443, 24343, 257, 173, 250, 8, 58, 75, 50)>	Q_Data<(0, 0, 63, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 0, 0, 13, 5, 0, 62, 94, 99, 97, 195, 253, 253, 234, 253, 253, 235, 253, 253, 106, 253, 253, 253, 195, 234, 179, 150, 253, 253, 253, 253, 0, 116, 108, 58, 72, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48078605235747807, y=-0.8721533454533457, z=0.08539033734265733, w=-0.030030054304923094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.05555555555555555, z=-0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.04, z=0.35)>	COMP<164>
[1740780083.762536]	Q_Header<(2621443, 24344, 257, 173, 250, 8, 58, 76, 48)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 16, 34, 14, 9, 14, 10, 28, 81, 77, 224, 185, 253, 253, 253, 253, 210, 253, 253, 253, 222, 144, 253, 253, 212, 130, 153, 103, 73, 253, 253, 253, 213, 7, 80, 80, 19, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48078605235747807, y=-0.8721533454533457, z=0.08539033734265733, w=-0.030030054304923094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.05555555555555555, z=-0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.04, z=0.35)>	COMP<164>
[1740780083.7663498]	Q_Header<(2621443, 24345, 257, 173, 250, 8, 58, 77, 44)>	Q_Data<(0, 0, 70, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 18, 33, 21, 7, 13, 29, 16, 121, 177, 253, 253, 253, 253, 253, 253, 182, 253, 185, 253, 164, 173, 253, 239, 147, 57, 67, 58, 0, 247, 253, 253, 175, 13, 50, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48078605235747807, y=-0.8721533454533457, z=0.08539033734265733, w=-0.030030054304923094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.05555555555555555, z=-0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.04, z=0.35)>	COMP<164>
[1740780083.7754936]	Q_Header<(2621443, 24346, 257, 173, 250, 8, 58, 78, 45)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 21, 37, 11, 0, 3, 27, 11, 203, 253, 253, 253, 253, 187, 253, 253, 162, 253, 162, 218, 124, 144, 226, 168, 88, 0, 0, 0, 36, 152, 253, 161, 116, 23, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48223930488300554, y=-0.8713998931546222, z=0.08477792614637321, w=-0.030334506331711652)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.052222222222222225, z=-0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.05, z=0.22)>	COMP<164>
