[1740780465.4653993]	Q_Header<(2621443, 62518, 257, 173, 250, 8, 58, 0, 18)>	Q_Data<(0, 0, 68, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 49, 68, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7379536983256615, y=-0.6690470962737491, z=0.07281273361198529, w=-0.049986277307808843)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.03222222222222222, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=0.12)>	COMP<146>
[1740780466.1255343]	Q_Header<(2621443, 62584, 257, 173, 250, 8, 58, 66, 41)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 27, 18, 34, 20, 0, 0, 0, 0, 0, 16, 0, 16, 0, 0, 0, 0, 5, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 238, 253, 191, 253, 253, 253, 253, 253, 253, 253, 209, 182, 172, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7457540014121407, y=-0.6603627877948887, z=0.07257337597634926, w=-0.05005060412162018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.012222222222222223, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=0.03)>	COMP<147>
[1740780466.1356494]	Q_Header<(2621443, 62585, 257, 173, 250, 8, 58, 67, 33)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 31, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 90, 177, 11, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7457540014121407, y=-0.6603627877948887, z=0.07257337597634926, w=-0.05005060412162018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.012222222222222223, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=0.03)>	COMP<147>
[1740780466.1455684]	Q_Header<(2621443, 62586, 257, 173, 250, 8, 58, 68, 34)>	Q_Data<(0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 21, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 91, 0, 159, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 50, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7460985973484094, y=-0.6599163968039106, z=0.07275437892991689, w=-0.05053743771306307)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.01888888888888889, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.09)>	COMP<148>
[1740780466.1554885]	Q_Header<(2621443, 62587, 257, 173, 250, 8, 58, 69, 28)>	Q_Data<(0, 0, 56, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 49, 253, 253, 253, 253, 253, 253, 253, 253, 253, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7460985973484094, y=-0.6599163968039106, z=0.07275437892991689, w=-0.05053743771306307)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.01888888888888889, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.09)>	COMP<148>
[1740780466.165458]	Q_Header<(2621443, 62588, 257, 173, 250, 8, 58, 70, 33)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 250, 253, 37, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7460985973484094, y=-0.6599163968039106, z=0.07275437892991689, w=-0.05053743771306307)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.01888888888888889, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.09)>	COMP<148>
[1740780466.1768868]	Q_Header<(2621443, 62589, 257, 173, 250, 8, 58, 71, 31)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 253, 253, 253, 149, 200, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7464110506766364, y=-0.6594955762990479, z=0.07293819654579937, w=-0.05114829180366517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.02, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.11)>	COMP<144>
[1740780466.185531]	Q_Header<(2621443, 62590, 257, 173, 250, 8, 58, 72, 40)>	Q_Data<(0, 0, 71, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 61, 38, 181, 253, 253, 253, 253, 253, 253, 253, 253, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7464110506766364, y=-0.6594955762990479, z=0.07293819654579937, w=-0.05114829180366517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.02, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.11)>	COMP<144>
[1740780466.1955497]	Q_Header<(2621443, 62591, 257, 173, 250, 8, 58, 73, 47)>	Q_Data<(0, 0, 23, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 63, 63, 23, 81, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 175, 103, 61, 0, 0, 81, 188, 235, 100, 0, 0, 12, 122, 116, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7464110506766364, y=-0.6594955762990479, z=0.07293819654579937, w=-0.05114829180366517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.02, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.11)>	COMP<144>
[1740780466.2055643]	Q_Header<(2621443, 62592, 257, 173, 250, 8, 58, 74, 54)>	Q_Data<(0, 0, 64, 5, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 11, 70, 144, 166, 149, 215, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 253, 253, 253, 191, 79, 0, 159, 253, 253, 176, 86, 0, 140, 124, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 167, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7464110506766364, y=-0.6594955762990479, z=0.07293819654579937, w=-0.05114829180366517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.02, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.11)>	COMP<144>
[1740780466.2156951]	Q_Header<(2621443, 62593, 257, 173, 250, 8, 58, 75, 61)>	Q_Data<(0, 0, 33, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 59, 45, 108, 161, 215, 253, 253, 236, 253, 115, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 193, 253, 253, 253, 253, 124, 132, 188, 253, 253, 222, 101, 0, 208, 39, 195, 229, 253, 253, 253, 253, 253, 253, 253, 253, 253, 153, 0, 0, 0, 44, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7467719817194421, y=-0.6590026225275698, z=0.07318182313703402, w=-0.05188035835402745)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.02, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.14)>	COMP<144>
[1740780466.2256732]	Q_Header<(2621443, 62594, 257, 173, 250, 8, 58, 76, 66)>	Q_Data<(0, 0, 76, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 23, 0, 0, 27, 0, 0, 0, 0, 12, 23, 0, 0, 0, 37, 0, 0, 59, 18, 207, 229, 212, 253, 253, 253, 253, 253, 253, 179, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 212, 253, 253, 253, 253, 74, 177, 167, 147, 253, 207, 75, 0, 167, 132, 115, 182, 253, 253, 253, 253, 253, 129, 177, 167, 222, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7467719817194421, y=-0.6590026225275698, z=0.07318182313703402, w=-0.05188035835402745)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.02, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.14)>	COMP<144>
[1740780466.235675]	Q_Header<(2621443, 62595, 257, 173, 250, 8, 58, 77, 70)>	Q_Data<(0, 0, 76, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 60, 57, 0, 0, 43, 80, 0, 27, 132, 156, 253, 253, 253, 253, 253, 253, 253, 222, 253, 185, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 132, 253, 253, 253, 226, 32, 139, 239, 253, 253, 136, 0, 0, 118, 123, 0, 78, 208, 253, 253, 0, 114, 87, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7467719817194421, y=-0.6590026225275698, z=0.07318182313703402, w=-0.05188035835402745)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.02, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.14)>	COMP<144>
[1740780466.2456288]	Q_Header<(2621443, 62596, 257, 173, 250, 8, 58, 78, 55)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 26, 64, 64, 0, 0, 73, 84, 0, 7, 226, 242, 253, 253, 253, 253, 253, 253, 253, 105, 237, 144, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 253, 253, 147, 195, 0, 58, 251, 253, 253, 38, 0, 0, 0, 0, 0, 0, 95, 135, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7470320586028577, y=-0.6586504570948147, z=0.07330545815687818, w=-0.052430798132188476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.021111111111111112, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.19)>	COMP<143>
[1740780466.2556536]	Q_Header<(2621443, 62597, 257, 173, 250, 8, 58, 79, 62)>	Q_Data<(0, 0, 70, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 34, 0, 19, 25, 0, 0, 0, 0, 0, 0, 42, 117, 62, 26, 51, 59, 0, 55, 49, 89, 99, 247, 253, 253, 253, 253, 206, 253, 253, 218, 57, 116, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 253, 253, 253, 110, 22, 0, 143, 189, 170, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7470320586028577, y=-0.6586504570948147, z=0.07330545815687818, w=-0.052430798132188476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.021111111111111112, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.19)>	COMP<143>
[1740780466.265574]	Q_Header<(2621443, 62598, 257, 173, 250, 8, 58, 80, 57)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 36, 17, 27, 25, 0, 0, 11, 29, 38, 28, 59, 148, 91, 213, 144, 52, 0, 167, 195, 154, 208, 253, 174, 253, 253, 253, 195, 139, 244, 97, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 218, 253, 253, 253, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7470320586028577, y=-0.6586504570948147, z=0.07330545815687818, w=-0.052430798132188476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.021111111111111112, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.19)>	COMP<143>
[1740780466.2756674]	Q_Header<(2621443, 62599, 257, 173, 250, 8, 58, 81, 52)>	Q_Data<(0, 0, 71, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 29, 28, 0, 0, 0, 33, 81, 99, 52, 59, 174, 138, 253, 253, 73, 150, 253, 253, 253, 253, 253, 248, 253, 253, 253, 147, 161, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 160, 253, 253, 238, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7473002093841039, y=-0.658312647698215, z=0.0733018255039455, w=-0.05285543787378585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.01888888888888889, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.09)>	COMP<146>
[1740780466.2855392]	Q_Header<(2621443, 62600, 257, 173, 250, 8, 58, 82, 49)>	Q_Data<(0, 0, 72, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 28, 0, 5, 18, 0, 58, 126, 123, 95, 153, 205, 193, 253, 253, 213, 197, 253, 253, 253, 253, 253, 253, 253, 253, 240, 104, 149, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 84, 227, 211, 84, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7473002093841039, y=-0.658312647698215, z=0.0733018255039455, w=-0.05285543787378585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.01888888888888889, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.09)>	COMP<146>
