[1740779825.5409288]	Q_Header<(2621443, 64054, 257, 173, 250, 8, 58, 0, 46)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 194, 236, 253, 253, 253, 253, 253, 241, 239, 125, 118, 86, 101, 178, 253, 253, 253, 240, 93, 54, 31, 0, 9, 0, 0, 81, 136, 224, 210, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.524850734800527, y=-0.8465728214540424, z=0.06488153635224564, w=0.060303817418644115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.017777777777777778, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.1)>	COMP<198>
[1740779826.0220869]	Q_Header<(2621443, 64103, 257, 173, 250, 8, 58, 49, 38)>	Q_Data<(0, 0, 73, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29, 21, 0, 7, 10, 33, 26, 25, 27, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 136, 239, 253, 253, 253, 253, 253, 253, 226, 253, 132, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5162553782445364, y=-0.8521448729808432, z=0.06201412441433542, w=0.059023285736872384)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.008888888888888889, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.21, z=0.03)>	COMP<193>
[1740779826.040806]	Q_Header<(2621443, 64104, 257, 173, 250, 8, 58, 50, 42)>	Q_Data<(0, 0, 62, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 21, 8, 14, 23, 20, 0, 0, 5, 10, 0, 19, 8, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 209, 253, 189, 253, 253, 253, 253, 253, 191, 253, 116, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5162553782445364, y=-0.8521448729808432, z=0.06201412441433542, w=0.059023285736872384)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.008888888888888889, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.21, z=0.03)>	COMP<193>
[1740779826.0436437]	Q_Header<(2621443, 64105, 257, 173, 250, 8, 58, 51, 48)>	Q_Data<(0, 0, 54, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 22, 9, 12, 22, 6, 34, 28, 0, 22, 0, 7, 0, 0, 0, 26, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 102, 203, 253, 253, 253, 253, 253, 149, 253, 199, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5156721136519173, y=-0.8525160472825165, z=0.06182694415071515, w=0.058958369249349295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.01, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.22, z=0.03)>	COMP<191>
[1740779826.0608697]	Q_Header<(2621443, 64106, 257, 173, 250, 8, 58, 52, 52)>	Q_Data<(0, 0, 55, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 44, 27, 0, 0, 7, 17, 39, 37, 0, 39, 37, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 17, 17, 38, 35, 0, 0, 18, 12, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 253, 253, 253, 253, 253, 234, 253, 213, 129, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5156721136519173, y=-0.8525160472825165, z=0.06182694415071515, w=0.058958369249349295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.01, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.22, z=0.03)>	COMP<191>
[1740779826.0621593]	Q_Header<(2621443, 64107, 257, 173, 250, 8, 58, 53, 49)>	Q_Data<(0, 0, 59, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 36, 26, 0, 0, 8, 27, 22, 36, 4, 41, 35, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 47, 54, 66, 47, 0, 0, 69, 45, 56, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 176, 253, 253, 253, 253, 253, 253, 171, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5156721136519173, y=-0.8525160472825165, z=0.06182694415071515, w=0.058958369249349295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.01, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.22, z=0.03)>	COMP<191>
[1740779826.0710664]	Q_Header<(2621443, 64108, 257, 173, 250, 8, 58, 54, 47)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 40, 2, 0, 12, 38, 8, 28, 0, 94, 120, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 63, 68, 46, 19, 50, 74, 47, 99, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 153, 253, 253, 253, 67, 196, 233, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5156721136519173, y=-0.8525160472825165, z=0.06182694415071515, w=0.058958369249349295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.01, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.22, z=0.03)>	COMP<191>
[1740779826.081171]	Q_Header<(2621443, 64109, 257, 173, 250, 8, 58, 55, 52)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 37, 30, 19, 16, 23, 25, 25, 16, 69, 198, 231, 118, 0, 0, 20, 0, 0, 0, 0, 0, 0, 22, 75, 96, 149, 123, 111, 122, 160, 140, 177, 127, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 172, 253, 253, 253, 146, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5148377781650133, y=-0.8530376748825401, z=0.06152418261888956, w=0.05902171090522441)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.006666666666666667, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.2, z=-0.02)>	COMP<191>
[1740779826.0910225]	Q_Header<(2621443, 64110, 257, 173, 250, 8, 58, 56, 53)>	Q_Data<(0, 0, 40, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 28, 0, 21, 21, 30, 0, 25, 0, 113, 253, 253, 112, 43, 18, 16, 0, 0, 7, 13, 39, 60, 101, 152, 199, 233, 216, 196, 219, 253, 219, 221, 181, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 253, 253, 253, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5148377781650133, y=-0.8530376748825401, z=0.06152418261888956, w=0.05902171090522441)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.006666666666666667, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.2, z=-0.02)>	COMP<191>
[1740779826.1008742]	Q_Header<(2621443, 64111, 257, 173, 250, 8, 58, 57, 46)>	Q_Data<(0, 0, 52, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 8, 19, 33, 32, 15, 150, 253, 253, 127, 91, 26, 12, 23, 46, 0, 34, 63, 109, 143, 240, 253, 253, 253, 253, 253, 253, 253, 205, 198, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 220, 143, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5148377781650133, y=-0.8530376748825401, z=0.06152418261888956, w=0.05902171090522441)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.006666666666666667, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.2, z=-0.02)>	COMP<191>
[1740779826.1109023]	Q_Header<(2621443, 64112, 257, 173, 250, 8, 58, 58, 45)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 12, 21, 19, 26, 41, 46, 40, 173, 253, 253, 241, 151, 10, 13, 63, 90, 31, 53, 95, 125, 136, 253, 253, 253, 253, 253, 253, 253, 253, 124, 169, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5142034555685204, y=-0.8534251536159788, z=0.061399249412692175, w=0.059079993470662055)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0077777777777777776, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.19, z=0.06)>	COMP<193>
[1740779826.1208844]	Q_Header<(2621443, 64113, 257, 173, 250, 8, 58, 59, 47)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 27, 20, 20, 26, 35, 27, 40, 69, 172, 253, 253, 253, 217, 66, 46, 102, 114, 73, 97, 82, 114, 132, 253, 253, 253, 231, 253, 253, 253, 253, 72, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5142034555685204, y=-0.8534251536159788, z=0.061399249412692175, w=0.059079993470662055)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0077777777777777776, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.19, z=0.06)>	COMP<193>
[1740779826.131014]	Q_Header<(2621443, 64114, 257, 173, 250, 8, 58, 60, 47)>	Q_Data<(0, 0, 69, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 34, 20, 0, 32, 51, 91, 105, 110, 171, 253, 253, 253, 253, 96, 96, 173, 186, 199, 155, 182, 230, 253, 253, 249, 248, 178, 252, 192, 253, 249, 66, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5142034555685204, y=-0.8534251536159788, z=0.061399249412692175, w=0.059079993470662055)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0077777777777777776, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.19, z=0.06)>	COMP<193>
[1740779826.140962]	Q_Header<(2621443, 64115, 257, 173, 250, 8, 58, 61, 46)>	Q_Data<(0, 0, 66, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 39, 16, 0, 41, 66, 172, 221, 136, 219, 253, 253, 253, 253, 105, 107, 236, 253, 253, 190, 253, 253, 253, 253, 250, 190, 114, 208, 82, 230, 149, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5142034555685204, y=-0.8534251536159788, z=0.061399249412692175, w=0.059079993470662055)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0077777777777777776, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.19, z=0.06)>	COMP<193>
[1740779826.1521752]	Q_Header<(2621443, 64116, 257, 173, 250, 8, 58, 62, 41)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 42, 32, 29, 37, 119, 253, 253, 212, 238, 212, 253, 253, 253, 160, 86, 215, 253, 253, 216, 253, 253, 253, 253, 230, 119, 97, 130, 0, 99, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.513550724901706, y=-0.8538223307166585, z=0.06127940667949997, w=0.059143172382903855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0033333333333333335, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.2, z=-0.03)>	COMP<196>
[1740779826.162679]	Q_Header<(2621443, 64117, 257, 173, 250, 8, 58, 63, 42)>	Q_Data<(0, 0, 51, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 36, 30, 50, 36, 225, 253, 253, 253, 143, 149, 253, 253, 253, 218, 126, 205, 253, 249, 239, 253, 248, 253, 253, 185, 78, 68, 12, 5, 68, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.513550724901706, y=-0.8538223307166585, z=0.06127940667949997, w=0.059143172382903855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0033333333333333335, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.2, z=-0.03)>	COMP<196>
[1740779826.173246]	Q_Header<(2621443, 64118, 257, 173, 250, 8, 58, 64, 44)>	Q_Data<(0, 0, 52, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 36, 33, 69, 147, 253, 253, 253, 253, 251, 185, 134, 253, 253, 227, 154, 253, 253, 148, 238, 187, 186, 198, 190, 102, 26, 35, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.513550724901706, y=-0.8538223307166585, z=0.06127940667949997, w=0.059143172382903855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0033333333333333335, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.2, z=-0.03)>	COMP<196>
[1740779826.1808414]	Q_Header<(2621443, 64119, 257, 173, 250, 8, 58, 65, 34)>	Q_Data<(0, 0, 51, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37, 47, 157, 253, 253, 253, 245, 253, 253, 164, 182, 253, 253, 161, 174, 253, 218, 253, 223, 112, 50, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5126318501176722, y=-0.8543660719070336, z=0.061217971861891325, w=0.05932589097682788)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.17, z=0.0)>	COMP<196>
