[1740780050.5025744]	Q_Header<(2621443, 21018, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 158, 208, 253, 253, 253, 253, 137, 176, 139, 65, 40, 100, 237, 230, 123, 64, 0, 63, 121, 125, 253, 253, 253, 115, 146, 124, 85, 56, 34, 27, 130, 162, 118, 0, 18, 40, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 18, 0, 48, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3464875435554303, y=-0.9336914640322307, z=0.08898693649882287, w=-0.015746659545059192)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.015555555555555555, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.09, z=-0.18)>	COMP<181>
[1740780051.0825412]	Q_Header<(2621443, 21076, 257, 173, 250, 8, 58, 58, 63)>	Q_Data<(0, 0, 55, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 16, 0, 0, 6, 10, 0, 22, 35, 19, 0, 0, 12, 39, 43, 107, 172, 223, 234, 172, 101, 253, 253, 253, 253, 101, 98, 144, 154, 150, 79, 88, 128, 132, 159, 253, 253, 237, 117, 139, 69, 216, 175, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 253, 243, 142, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32751783962206105, y=-0.940255743454687, z=0.09228605544326432, w=-0.011596792681362579)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0011111111111111111, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.19)>	COMP<177>
[1740780051.0931966]	Q_Header<(2621443, 21077, 257, 173, 250, 8, 58, 59, 62)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 19, 0, 0, 14, 16, 0, 30, 0, 0, 0, 0, 29, 62, 180, 253, 243, 253, 253, 250, 50, 253, 253, 253, 253, 119, 226, 253, 253, 205, 51, 86, 157, 159, 253, 253, 253, 216, 55, 139, 117, 214, 135, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 163, 217, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32751783962206105, y=-0.940255743454687, z=0.09228605544326432, w=-0.011596792681362579)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0011111111111111111, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.19)>	COMP<177>
[1740780051.102575]	Q_Header<(2621443, 21078, 257, 173, 250, 8, 58, 60, 56)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 24, 14, 0, 0, 20, 0, 35, 0, 32, 50, 52, 91, 139, 253, 253, 253, 253, 253, 253, 128, 237, 253, 253, 253, 126, 253, 253, 253, 205, 57, 111, 227, 253, 253, 253, 253, 176, 124, 88, 121, 162, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32751783962206105, y=-0.940255743454687, z=0.09228605544326432, w=-0.011596792681362579)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0011111111111111111, z=0.0811111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.19)>	COMP<177>
[1740780051.114301]	Q_Header<(2621443, 21079, 257, 173, 250, 8, 58, 61, 51)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 17, 11, 9, 0, 21, 0, 38, 34, 79, 117, 94, 129, 187, 253, 253, 253, 253, 253, 253, 187, 188, 253, 253, 236, 111, 253, 253, 253, 227, 98, 40, 236, 253, 253, 253, 174, 56, 81, 26, 65, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3261168717788264, y=-0.9408132999436328, z=0.09155442778743021, w=-0.011657930471599447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.012222222222222223, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=-0.22)>	COMP<175>
[1740780051.123727]	Q_Header<(2621443, 21080, 257, 173, 250, 8, 58, 62, 53)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 21, 6, 0, 15, 11, 38, 10, 28, 82, 117, 186, 154, 108, 253, 253, 253, 177, 253, 253, 191, 175, 112, 253, 211, 88, 31, 253, 253, 253, 253, 160, 88, 116, 253, 253, 198, 75, 0, 38, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3261168717788264, y=-0.9408132999436328, z=0.09155442778743021, w=-0.011657930471599447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.012222222222222223, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=-0.22)>	COMP<175>
[1740780051.1330974]	Q_Header<(2621443, 21081, 257, 173, 250, 8, 58, 63, 49)>	Q_Data<(0, 0, 62, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 24, 17, 0, 0, 23, 31, 0, 33, 70, 75, 207, 198, 146, 253, 253, 253, 231, 253, 253, 147, 210, 171, 242, 129, 224, 94, 233, 200, 253, 253, 245, 118, 167, 211, 157, 79, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3261168717788264, y=-0.9408132999436328, z=0.09155442778743021, w=-0.011657930471599447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.012222222222222223, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=-0.22)>	COMP<175>
[1740780051.1425898]	Q_Header<(2621443, 21082, 257, 173, 250, 8, 58, 64, 52)>	Q_Data<(0, 0, 53, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 15, 20, 0, 0, 17, 22, 19, 49, 133, 191, 178, 182, 253, 249, 242, 253, 248, 253, 253, 243, 253, 218, 178, 152, 219, 104, 189, 253, 253, 253, 253, 105, 199, 208, 107, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3251319397151923, y=-0.9412163773883949, z=0.09088069424364957, w=-0.011901769897590106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.025555555555555557, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.1)>	COMP<176>
[1740780051.1527495]	Q_Header<(2621443, 21083, 257, 173, 250, 8, 58, 65, 48)>	Q_Data<(0, 0, 42, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 16, 15, 18, 14, 12, 46, 91, 113, 253, 253, 253, 253, 253, 127, 184, 253, 126, 226, 160, 253, 253, 215, 107, 93, 132, 70, 207, 253, 253, 253, 253, 80, 150, 139, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3251319397151923, y=-0.9412163773883949, z=0.09088069424364957, w=-0.011901769897590106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.025555555555555557, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.1)>	COMP<176>
[1740780051.1625242]	Q_Header<(2621443, 21084, 257, 173, 250, 8, 58, 66, 48)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 15, 5, 18, 27, 95, 182, 201, 253, 253, 253, 253, 253, 117, 158, 174, 183, 173, 68, 216, 253, 172, 80, 32, 31, 31, 180, 253, 253, 253, 205, 56, 65, 71, 27, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3251319397151923, y=-0.9412163773883949, z=0.09088069424364957, w=-0.011901769897590106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.025555555555555557, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.1)>	COMP<176>
[1740780051.172501]	Q_Header<(2621443, 21085, 257, 173, 250, 8, 58, 67, 41)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 24, 13, 0, 20, 33, 123, 253, 253, 253, 253, 253, 253, 253, 90, 170, 170, 190, 135, 50, 125, 152, 111, 44, 0, 14, 0, 110, 215, 188, 173, 102, 15, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3251319397151923, y=-0.9412163773883949, z=0.09088069424364957, w=-0.011901769897590106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.025555555555555557, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.1)>	COMP<176>
[1740780051.182801]	Q_Header<(2621443, 21086, 257, 173, 250, 8, 58, 68, 43)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 21, 0, 0, 6, 38, 85, 253, 253, 253, 253, 184, 199, 245, 91, 124, 134, 138, 86, 0, 0, 66, 44, 0, 0, 10, 0, 0, 76, 91, 72, 25, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3242756948226028, y=-0.9415774786426301, z=0.09014778867927431, w=-0.0122679116618376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.035555555555555556, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.07, z=-0.21)>	COMP<176>
[1740780051.1925113]	Q_Header<(2621443, 21087, 257, 173, 250, 8, 58, 69, 41)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 3, 0, 0, 15, 102, 144, 159, 253, 253, 253, 244, 84, 130, 88, 34, 37, 86, 34, 0, 50, 71, 24, 0, 0, 0, 0, 0, 21, 33, 15, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3242756948226028, y=-0.9415774786426301, z=0.09014778867927431, w=-0.0122679116618376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.035555555555555556, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.07, z=-0.21)>	COMP<176>
[1740780051.2024431]	Q_Header<(2621443, 21088, 257, 173, 250, 8, 58, 70, 33)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 0, 6, 31, 163, 246, 249, 253, 253, 253, 210, 227, 91, 79, 93, 91, 63, 34, 15, 6, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3242756948226028, y=-0.9415774786426301, z=0.09014778867927431, w=-0.0122679116618376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.035555555555555556, z=0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.07, z=-0.21)>	COMP<176>
[1740780051.212635]	Q_Header<(2621443, 21089, 257, 173, 250, 8, 58, 71, 26)>	Q_Data<(0, 0, 54, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 16, 21, 20, 189, 253, 253, 253, 253, 253, 253, 253, 57, 70, 142, 142, 79, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.323184527050551, y=-0.942026438243287, z=0.08929536601982176, w=-0.01281751665356293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.03666666666666667, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.1, z=-0.14)>	COMP<175>
[1740780051.2224424]	Q_Header<(2621443, 21090, 257, 173, 250, 8, 58, 72, 30)>	Q_Data<(0, 0, 58, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 16, 15, 25, 74, 158, 253, 253, 253, 253, 253, 253, 253, 97, 89, 145, 154, 87, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.323184527050551, y=-0.942026438243287, z=0.08929536601982176, w=-0.01281751665356293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.03666666666666667, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.1, z=-0.14)>	COMP<175>
[1740780051.2323704]	Q_Header<(2621443, 21091, 257, 173, 250, 8, 58, 73, 29)>	Q_Data<(0, 0, 71, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 0, 26, 94, 248, 253, 253, 253, 253, 253, 253, 191, 108, 100, 109, 121, 73, 9, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.323184527050551, y=-0.942026438243287, z=0.08929536601982176, w=-0.01281751665356293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.03666666666666667, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.1, z=-0.14)>	COMP<175>
[1740780051.2425086]	Q_Header<(2621443, 21092, 257, 173, 250, 8, 58, 74, 30)>	Q_Data<(0, 0, 70, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 27, 0, 63, 145, 244, 253, 253, 253, 253, 253, 173, 113, 77, 90, 70, 64, 46, 0, 19, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32239438141931714, y=-0.9423413204719496, z=0.08874695770232623, w=-0.013366976435219701)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.03666666666666667, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=-0.06)>	COMP<180>
