[1740779758.0303936]	Q_Header<(2621443, 57304, 257, 173, 250, 8, 58, 0, 72)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 129, 176, 253, 253, 199, 196, 253, 221, 70, 246, 253, 253, 253, 253, 253, 217, 180, 253, 253, 85, 101, 183, 196, 253, 125, 253, 253, 253, 253, 253, 135, 118, 113, 55, 253, 253, 142, 164, 248, 253, 176, 55, 33, 85, 131, 60, 76, 71, 145, 228, 253, 253, 148, 232, 165, 253, 253, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 47, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8214672777771852, y=-0.5626797558383142, z=0.02911359621812299, w=0.08795113658347009)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=0.006666666666666667, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.17, z=-0.22)>	COMP<145>
[1740779758.6803591]	Q_Header<(2621443, 57369, 257, 173, 250, 8, 58, 65, 28)>	Q_Data<(0, 0, 51, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 124, 252, 253, 253, 253, 146, 207, 226, 108, 61, 51, 35, 0, 34, 13, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172983656608612, y=-0.5683430946929983, z=0.03253080642948541, w=0.08916980899339245)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.006666666666666667, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.12, z=0.0)>	COMP<147>
[1740779758.6903594]	Q_Header<(2621443, 57370, 257, 173, 250, 8, 58, 66, 33)>	Q_Data<(0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 18, 148, 149, 238, 250, 251, 205, 103, 147, 195, 100, 67, 17, 6, 4, 17, 33, 49, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172983656608612, y=-0.5683430946929983, z=0.03253080642948541, w=0.08916980899339245)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.006666666666666667, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.12, z=0.0)>	COMP<147>
[1740779758.70037]	Q_Header<(2621443, 57371, 257, 173, 250, 8, 58, 67, 27)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 148, 127, 240, 208, 220, 89, 110, 119, 62, 28, 20, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172983656608612, y=-0.5683430946929983, z=0.03253080642948541, w=0.08916980899339245)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.006666666666666667, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.12, z=0.0)>	COMP<147>
[1740779758.7103462]	Q_Header<(2621443, 57372, 257, 173, 250, 8, 58, 68, 27)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 61, 35, 58, 181, 242, 249, 253, 102, 155, 113, 78, 50, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8173052052142793, y=-0.5682868169479617, z=0.032836248256686004, w=0.08935365696614928)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.1, z=-0.08)>	COMP<147>
[1740779758.720819]	Q_Header<(2621443, 57373, 257, 173, 250, 8, 58, 69, 28)>	Q_Data<(0, 0, 56, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 69, 138, 153, 253, 178, 253, 253, 73, 115, 79, 84, 66, 14, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8173052052142793, y=-0.5682868169479617, z=0.032836248256686004, w=0.08935365696614928)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.0, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.1, z=-0.08)>	COMP<147>
[1740779758.77131]	Q_Header<(2621443, 57374, 257, 173, 250, 8, 58, 70, 24)>	Q_Data<(0, 0, 65, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 98, 134, 133, 238, 140, 253, 214, 55, 72, 56, 77, 53, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172694420809328, y=-0.5683043894858525, z=0.033081406841513485, w=0.08947849156763611)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0022222222222222222, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=0.0)>	COMP<141>
[1740779758.7729087]	Q_Header<(2621443, 57375, 257, 173, 250, 8, 58, 71, 23)>	Q_Data<(0, 0, 51, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 133, 125, 0, 206, 198, 210, 118, 46, 32, 39, 52, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172694420809328, y=-0.5683043894858525, z=0.033081406841513485, w=0.08947849156763611)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0022222222222222222, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=0.0)>	COMP<141>
[1740779758.7743182]	Q_Header<(2621443, 57376, 257, 173, 250, 8, 58, 72, 24)>	Q_Data<(0, 0, 67, 0, 68, 0, 0, 0, 0, 0, 0, 0, 87, 135, 130, 0, 132, 146, 185, 39, 32, 42, 18, 24, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172694420809328, y=-0.5683043894858525, z=0.033081406841513485, w=0.08947849156763611)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0022222222222222222, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=0.0)>	COMP<141>
[1740779758.7780132]	Q_Header<(2621443, 57377, 257, 173, 250, 8, 58, 73, 23)>	Q_Data<(0, 0, 75, 0, 68, 0, 0, 0, 0, 0, 0, 0, 100, 128, 142, 0, 232, 170, 184, 87, 78, 116, 44, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172908641179909, y=-0.5682768453291475, z=0.033201869171845796, w=0.08941312194256266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.05, z=-0.04)>	COMP<144>
[1740779758.7794924]	Q_Header<(2621443, 57378, 257, 173, 250, 8, 58, 74, 26)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 57, 87, 135, 30, 248, 222, 131, 126, 130, 171, 71, 20, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172908641179909, y=-0.5682768453291475, z=0.033201869171845796, w=0.08941312194256266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.05, z=-0.04)>	COMP<144>
[1740779758.7807713]	Q_Header<(2621443, 57379, 257, 173, 250, 8, 58, 75, 30)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 51, 25, 153, 229, 224, 175, 110, 147, 180, 83, 33, 20, 0, 10, 10, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172908641179909, y=-0.5682768453291475, z=0.033201869171845796, w=0.08941312194256266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.05, z=-0.04)>	COMP<144>
[1740779758.7902622]	Q_Header<(2621443, 57380, 257, 173, 250, 8, 58, 76, 31)>	Q_Data<(0, 0, 75, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 104, 91, 144, 150, 221, 204, 36, 143, 149, 71, 21, 12, 0, 0, 0, 0, 19, 20, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172908641179909, y=-0.5682768453291475, z=0.033201869171845796, w=0.08941312194256266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.05, z=-0.04)>	COMP<144>
[1740779758.8021333]	Q_Header<(2621443, 57381, 257, 173, 250, 8, 58, 77, 28)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 13, 107, 130, 149, 182, 170, 238, 122, 147, 112, 48, 26, 18, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172908641179909, y=-0.5682768453291475, z=0.033201869171845796, w=0.08941312194256266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.05, z=-0.04)>	COMP<144>
[1740779758.8105195]	Q_Header<(2621443, 57382, 257, 173, 250, 8, 58, 78, 28)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 34, 99, 133, 158, 149, 141, 247, 149, 150, 121, 62, 18, 22, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172511627312276, y=-0.5683527130211494, z=0.0332027358122321, w=0.08929338693620507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.05, z=-0.13)>	COMP<144>
[1740779758.8202875]	Q_Header<(2621443, 57383, 257, 173, 250, 8, 58, 79, 24)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 14, 107, 134, 141, 78, 124, 194, 130, 117, 115, 56, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172511627312276, y=-0.5683527130211494, z=0.0332027358122321, w=0.08929338693620507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.05, z=-0.13)>	COMP<144>
[1740779758.831156]	Q_Header<(2621443, 57384, 257, 173, 250, 8, 58, 80, 24)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 48, 123, 114, 137, 115, 90, 110, 75, 59, 76, 9, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8172511627312276, y=-0.5683527130211494, z=0.0332027358122321, w=0.08929338693620507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.05, z=-0.13)>	COMP<144>
[1740779758.8413122]	Q_Header<(2621443, 57385, 257, 173, 250, 8, 58, 81, 27)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 24, 111, 120, 143, 154, 131, 82, 78, 75, 33, 22, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8171482989442285, y=-0.5685491787171713, z=0.03302040855458826, w=0.08905134210932397)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0011111111111111111, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04, z=-0.06)>	COMP<143>
