[1740779868.031162]	Q_Header<(2621443, 2768, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 99, 170, 242, 253, 248, 228, 162, 207, 187, 183, 119, 193, 99, 17, 65, 57, 118, 220, 187, 24, 50, 0, 0, 20, 0, 29, 73, 60, 115, 116, 0, 0, 0, 0, 91, 121, 0, 0, 0, 53, 184, 253, 201, 225, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3621763339617964, y=-0.9275351781626929, z=0.07458366702078112, w=0.05425931258713127)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.034444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.11, z=0.03)>	COMP<158>
[1740779868.5413609]	Q_Header<(2621443, 2819, 257, 173, 250, 8, 58, 51, 56)>	Q_Data<(0, 0, 49, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 40, 31, 0, 38, 46, 18, 21, 18, 34, 24, 43, 156, 253, 233, 80, 18, 15, 0, 0, 34, 16, 0, 68, 145, 165, 144, 225, 200, 143, 101, 121, 158, 224, 137, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 186, 253, 253, 218, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3588981516174096, y=-0.9291677826652767, z=0.07324452073824686, w=0.04974523700139266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0011111111111111111, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=0.06)>	COMP<154>
[1740779868.5512598]	Q_Header<(2621443, 2820, 257, 173, 250, 8, 58, 52, 57)>	Q_Data<(0, 0, 55, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 29, 16, 0, 45, 48, 0, 14, 44, 54, 42, 65, 174, 253, 253, 89, 58, 7, 0, 30, 39, 22, 68, 124, 215, 253, 221, 253, 253, 231, 162, 232, 253, 253, 185, 97, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 97, 0, 0, 107, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3588981516174096, y=-0.9291677826652767, z=0.07324452073824686, w=0.04974523700139266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0011111111111111111, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=0.06)>	COMP<154>
[1740779868.5613503]	Q_Header<(2621443, 2821, 257, 173, 250, 8, 58, 53, 54)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 49, 31, 0, 36, 33, 8, 0, 73, 58, 60, 74, 161, 253, 218, 158, 81, 22, 0, 33, 58, 0, 106, 173, 250, 253, 199, 240, 253, 253, 197, 253, 253, 253, 186, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 124, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3588981516174096, y=-0.9291677826652767, z=0.07324452073824686, w=0.04974523700139266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0011111111111111111, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=0.06)>	COMP<154>
[1740779868.5718586]	Q_Header<(2621443, 2822, 257, 173, 250, 8, 58, 54, 52)>	Q_Data<(0, 0, 34, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 47, 36, 27, 37, 23, 42, 50, 57, 73, 84, 45, 152, 104, 253, 242, 69, 72, 76, 78, 91, 29, 112, 221, 253, 253, 234, 187, 191, 253, 157, 253, 253, 249, 143, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3588981516174096, y=-0.9291677826652767, z=0.07324452073824686, w=0.04974523700139266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0011111111111111111, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=0.06)>	COMP<154>
[1740779868.5812976]	Q_Header<(2621443, 2823, 257, 173, 250, 8, 58, 55, 49)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 0, 17, 43, 46, 47, 89, 143, 172, 138, 85, 168, 253, 253, 253, 131, 147, 200, 217, 136, 75, 31, 253, 253, 176, 253, 249, 149, 253, 85, 253, 253, 164, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3582809839468755, y=-0.9293332643228495, z=0.07391452667115268, w=0.050110508998361974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.005555555555555556, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.18, z=0.0)>	COMP<154>
[1740779868.5917034]	Q_Header<(2621443, 2824, 257, 173, 250, 8, 58, 56, 44)>	Q_Data<(0, 0, 33, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 16, 16, 60, 66, 46, 163, 253, 253, 253, 119, 192, 253, 253, 253, 164, 148, 253, 253, 253, 86, 141, 253, 253, 253, 253, 198, 141, 231, 94, 160, 170, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3582809839468755, y=-0.9293332643228495, z=0.07391452667115268, w=0.050110508998361974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.005555555555555556, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.18, z=0.0)>	COMP<154>
[1740779868.6011844]	Q_Header<(2621443, 2825, 257, 173, 250, 8, 58, 57, 43)>	Q_Data<(0, 0, 29, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 0, 40, 77, 97, 136, 238, 253, 253, 253, 176, 196, 253, 253, 253, 200, 143, 253, 253, 253, 156, 197, 253, 253, 253, 253, 80, 104, 156, 40, 37, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3582809839468755, y=-0.9293332643228495, z=0.07391452667115268, w=0.050110508998361974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.005555555555555556, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.18, z=0.0)>	COMP<154>
[1740779868.611198]	Q_Header<(2621443, 2826, 257, 173, 250, 8, 58, 58, 40)>	Q_Data<(0, 0, 57, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 44, 51, 131, 243, 250, 253, 253, 253, 253, 181, 253, 253, 253, 233, 221, 253, 253, 231, 88, 203, 253, 253, 253, 189, 77, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35784885114295395, y=-0.9294426582304115, z=0.07434076423198327, w=0.05053707125129897)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.017777777777777778, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=0.09)>	COMP<155>
[1740779868.6213613]	Q_Header<(2621443, 2827, 257, 173, 250, 8, 58, 59, 37)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 27, 19, 32, 104, 196, 253, 253, 253, 253, 253, 253, 180, 214, 231, 253, 246, 178, 253, 209, 253, 240, 191, 191, 253, 167, 98, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35784885114295395, y=-0.9294426582304115, z=0.07434076423198327, w=0.05053707125129897)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.017777777777777778, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=0.09)>	COMP<155>
[1740779868.6318166]	Q_Header<(2621443, 2828, 257, 173, 250, 8, 58, 60, 36)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 19, 25, 116, 237, 253, 253, 249, 253, 253, 253, 253, 162, 153, 225, 253, 247, 56, 253, 253, 253, 253, 167, 159, 177, 23, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35784885114295395, y=-0.9294426582304115, z=0.07434076423198327, w=0.05053707125129897)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.017777777777777778, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=0.09)>	COMP<155>
[1740779868.6438425]	Q_Header<(2621443, 2829, 257, 173, 250, 8, 58, 61, 37)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 40, 24, 213, 253, 253, 253, 198, 253, 253, 253, 246, 54, 77, 62, 157, 218, 184, 253, 253, 253, 253, 110, 113, 148, 82, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35749382150016185, y=-0.9295327655157871, z=0.07458723747194772, w=0.05102694805773183)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.01888888888888889, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.17, z=0.06)>	COMP<153>
[1740779868.6527905]	Q_Header<(2621443, 2830, 257, 173, 250, 8, 58, 62, 34)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 56, 60, 253, 253, 253, 253, 253, 253, 253, 204, 88, 161, 183, 169, 253, 130, 202, 243, 253, 253, 253, 141, 37, 119, 89, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35749382150016185, y=-0.9295327655157871, z=0.07458723747194772, w=0.05102694805773183)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.01888888888888889, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.17, z=0.06)>	COMP<153>
[1740779868.6622512]	Q_Header<(2621443, 2831, 257, 173, 250, 8, 58, 63, 34)>	Q_Data<(0, 0, 62, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 32, 118, 253, 253, 253, 253, 253, 253, 229, 187, 236, 231, 175, 148, 248, 62, 167, 140, 107, 253, 210, 131, 0, 89, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35749382150016185, y=-0.9295327655157871, z=0.07458723747194772, w=0.05102694805773183)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.01888888888888889, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.17, z=0.06)>	COMP<153>
[1740779868.6714706]	Q_Header<(2621443, 2832, 257, 173, 250, 8, 58, 64, 32)>	Q_Data<(0, 0, 53, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 87, 189, 253, 253, 253, 253, 253, 238, 170, 195, 253, 252, 112, 98, 162, 83, 100, 44, 100, 234, 125, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35749382150016185, y=-0.9295327655157871, z=0.07458723747194772, w=0.05102694805773183)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.01888888888888889, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.17, z=0.06)>	COMP<153>
[1740779868.6811898]	Q_Header<(2621443, 2833, 257, 173, 250, 8, 58, 65, 34)>	Q_Data<(0, 0, 52, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 100, 231, 253, 253, 253, 253, 253, 214, 194, 175, 237, 217, 85, 61, 78, 55, 47, 15, 57, 119, 29, 30, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35706172298620464, y=-0.9296422397953645, z=0.07483037134719434, w=0.05169765459304535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.024444444444444446, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=0.04)>	COMP<153>
[1740779868.6910784]	Q_Header<(2621443, 2834, 257, 173, 250, 8, 58, 66, 35)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 81, 213, 253, 253, 253, 203, 168, 235, 181, 130, 158, 141, 81, 47, 59, 11, 25, 0, 58, 75, 11, 0, 12, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35706172298620464, y=-0.9296422397953645, z=0.07483037134719434, w=0.05169765459304535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.024444444444444446, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=0.04)>	COMP<153>
[1740779868.7032235]	Q_Header<(2621443, 2835, 257, 173, 250, 8, 58, 67, 32)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 113, 219, 253, 253, 221, 249, 78, 188, 141, 74, 82, 65, 44, 17, 23, 0, 0, 0, 24, 22, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.35706172298620464, y=-0.9296422397953645, z=0.07483037134719434, w=0.05169765459304535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.024444444444444446, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=0.04)>	COMP<153>
