[1740780023.0023942]	Q_Header<(2621443, 18268, 257, 173, 250, 8, 58, 0, 52)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 253, 253, 253, 253, 253, 230, 253, 182, 139, 66, 141, 127, 58, 75, 37, 0, 42, 0, 0, 117, 238, 202, 214, 142, 48, 48, 32, 0, 0, 131, 234, 151, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 42, 54, 76, 112, 19, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2941234057543593, y=-0.9516439390998072, z=0.08813326372884309, w=-0.009887526817224778)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.01, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.14, z=0.01)>	COMP<196>
[1740780023.5025988]	Q_Header<(2621443, 18318, 257, 173, 250, 8, 58, 50, 57)>	Q_Data<(0, 0, 69, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 0, 5, 6, 0, 3, 25, 34, 31, 23, 0, 0, 0, 30, 41, 0, 17, 14, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 103, 0, 96, 0, 104, 94, 101, 253, 253, 253, 253, 253, 190, 253, 253, 199, 0, 161, 167, 184, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29272062537250265, y=-0.952196513018435, z=0.08697391391906095, w=-0.00848377125245577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.03222222222222222, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.0)>	COMP<193>
[1740780023.5123758]	Q_Header<(2621443, 18319, 257, 173, 250, 8, 58, 51, 49)>	Q_Data<(0, 0, 53, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 0, 0, 0, 0, 0, 27, 33, 40, 17, 0, 0, 0, 40, 36, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 15, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 35, 0, 0, 0, 0, 38, 0, 165, 253, 253, 253, 253, 253, 253, 253, 253, 201, 253, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29267458098177873, y=-0.9522452842328946, z=0.0865511065343404, w=-0.008911467950644358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03333333333333333, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=0.04)>	COMP<196>
[1740780023.5223804]	Q_Header<(2621443, 18320, 257, 173, 250, 8, 58, 52, 53)>	Q_Data<(0, 0, 52, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 17, 10, 0, 0, 24, 20, 34, 22, 0, 15, 0, 30, 36, 23, 0, 0, 0, 0, 21, 35, 10, 0, 0, 10, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 105, 155, 144, 176, 253, 253, 253, 253, 253, 253, 253, 245, 147, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29267458098177873, y=-0.9522452842328946, z=0.0865511065343404, w=-0.008911467950644358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03333333333333333, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=0.04)>	COMP<196>
[1740780023.5339165]	Q_Header<(2621443, 18321, 257, 173, 250, 8, 58, 53, 50)>	Q_Data<(0, 0, 59, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 0, 20, 17, 0, 22, 0, 0, 29, 15, 0, 0, 0, 5, 30, 18, 11, 22, 0, 37, 57, 73, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 86, 29, 197, 241, 172, 253, 253, 253, 253, 253, 201, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29267458098177873, y=-0.9522452842328946, z=0.0865511065343404, w=-0.008911467950644358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03333333333333333, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=0.04)>	COMP<196>
[1740780023.5423844]	Q_Header<(2621443, 18322, 257, 173, 250, 8, 58, 54, 56)>	Q_Data<(0, 0, 37, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 12, 6, 19, 19, 25, 30, 3, 0, 0, 0, 0, 0, 0, 0, 38, 31, 37, 20, 9, 34, 98, 144, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 51, 0, 0, 0, 32, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 183, 253, 253, 253, 253, 253, 253, 195, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2926629364206223, y=-0.9522684325410947, z=0.08630352285688424, w=-0.009216288508762037)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02666666666666667, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=0.09)>	COMP<193>
[1740780023.5523593]	Q_Header<(2621443, 18323, 257, 173, 250, 8, 58, 55, 61)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 11, 0, 8, 27, 0, 23, 25, 24, 26, 15, 0, 16, 39, 55, 54, 49, 0, 0, 84, 195, 250, 155, 54, 14, 25, 0, 33, 0, 0, 0, 0, 35, 62, 0, 26, 67, 40, 43, 58, 75, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 253, 253, 253, 253, 253, 253, 139, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2926629364206223, y=-0.9522684325410947, z=0.08630352285688424, w=-0.009216288508762037)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02666666666666667, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=0.09)>	COMP<193>
[1740780023.5624156]	Q_Header<(2621443, 18324, 257, 173, 250, 8, 58, 56, 70)>	Q_Data<(0, 0, 13, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 20, 25, 0, 0, 22, 31, 44, 46, 47, 9, 18, 8, 11, 55, 76, 72, 13, 21, 30, 155, 253, 253, 253, 101, 51, 64, 82, 62, 0, 0, 2, 103, 76, 81, 134, 117, 192, 104, 140, 200, 185, 116, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 253, 253, 253, 253, 138, 253, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2926629364206223, y=-0.9522684325410947, z=0.08630352285688424, w=-0.009216288508762037)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02666666666666667, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=0.09)>	COMP<193>
[1740780023.572408]	Q_Header<(2621443, 18325, 257, 173, 250, 8, 58, 57, 67)>	Q_Data<(0, 0, 19, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 33, 29, 10, 0, 20, 36, 49, 51, 41, 27, 0, 17, 0, 41, 62, 69, 86, 90, 64, 208, 253, 253, 253, 153, 73, 25, 32, 15, 0, 0, 97, 204, 226, 192, 253, 186, 253, 173, 223, 253, 252, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2926629364206223, y=-0.9522684325410947, z=0.08630352285688424, w=-0.009216288508762037)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02666666666666667, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=0.09)>	COMP<193>
[1740780023.5824106]	Q_Header<(2621443, 18326, 257, 173, 250, 8, 58, 58, 59)>	Q_Data<(0, 0, 40, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 34, 29, 15, 0, 12, 28, 31, 32, 20, 24, 0, 0, 17, 90, 98, 96, 170, 151, 126, 207, 253, 253, 253, 200, 91, 109, 131, 91, 77, 65, 150, 253, 253, 253, 253, 253, 253, 226, 253, 253, 252, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 253, 253, 98, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2927314900273208, y=-0.9522318548615997, z=0.08642781273533909, w=-0.009643781364536424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.022222222222222223, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=0.13)>	COMP<193>
[1740780023.5923264]	Q_Header<(2621443, 18327, 257, 173, 250, 8, 58, 59, 56)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 32, 15, 0, 25, 18, 0, 0, 0, 0, 0, 0, 67, 206, 243, 223, 232, 171, 199, 170, 253, 253, 253, 202, 118, 232, 238, 206, 130, 113, 203, 253, 253, 253, 253, 253, 253, 237, 251, 253, 193, 82, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 158, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2927314900273208, y=-0.9522318548615997, z=0.08642781273533909, w=-0.009643781364536424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.022222222222222223, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=0.13)>	COMP<193>
[1740780023.604972]	Q_Header<(2621443, 18328, 257, 173, 250, 8, 58, 60, 60)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 28, 29, 0, 7, 24, 19, 8, 0, 0, 26, 24, 35, 121, 253, 253, 253, 222, 213, 243, 209, 190, 253, 253, 253, 165, 253, 253, 253, 91, 157, 253, 253, 232, 253, 253, 253, 244, 193, 188, 171, 114, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 93, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2927314900273208, y=-0.9522318548615997, z=0.08642781273533909, w=-0.009643781364536424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.022222222222222223, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=0.13)>	COMP<193>
[1740780023.614814]	Q_Header<(2621443, 18329, 257, 173, 250, 8, 58, 61, 53)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 25, 18, 0, 24, 10, 41, 43, 0, 39, 65, 76, 70, 185, 253, 253, 253, 233, 253, 253, 253, 158, 211, 253, 253, 179, 253, 253, 253, 174, 168, 249, 206, 104, 253, 161, 246, 162, 109, 105, 89, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2927278776107232, y=-0.9522201039626549, z=0.08654881785905036, w=-0.009826769869751135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.013333333333333334, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.16)>	COMP<193>
[1740780023.6238866]	Q_Header<(2621443, 18330, 257, 173, 250, 8, 58, 62, 48)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 31, 2, 0, 25, 8, 38, 29, 49, 54, 98, 136, 109, 253, 253, 253, 253, 253, 231, 162, 250, 66, 205, 253, 253, 148, 233, 253, 253, 235, 164, 187, 136, 159, 133, 0, 120, 64, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2927278776107232, y=-0.9522201039626549, z=0.08654881785905036, w=-0.009826769869751135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.013333333333333334, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.16)>	COMP<193>
[1740780023.6322887]	Q_Header<(2621443, 18331, 257, 173, 250, 8, 58, 63, 50)>	Q_Data<(0, 0, 66, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 26, 8, 12, 0, 24, 32, 40, 76, 75, 118, 98, 159, 253, 253, 253, 253, 249, 107, 234, 253, 96, 186, 253, 253, 118, 253, 253, 253, 222, 161, 94, 37, 86, 65, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2927278776107232, y=-0.9522201039626549, z=0.08654881785905036, w=-0.009826769869751135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.013333333333333334, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.16)>	COMP<193>
[1740780023.6423903]	Q_Header<(2621443, 18332, 257, 173, 250, 8, 58, 64, 46)>	Q_Data<(0, 0, 59, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 25, 12, 16, 0, 31, 42, 56, 69, 127, 242, 174, 176, 253, 210, 253, 253, 87, 164, 253, 253, 110, 154, 253, 253, 75, 253, 253, 253, 247, 180, 0, 77, 82, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2927234087593402, y=-0.9522055671506395, z=0.08673060130254848, w=-0.009765584946099758)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0022222222222222222, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.17, z=0.17)>	COMP<189>
[1740780023.6523316]	Q_Header<(2621443, 18333, 257, 173, 250, 8, 58, 65, 50)>	Q_Data<(0, 0, 57, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 10, 20, 0, 4, 53, 139, 93, 193, 247, 253, 152, 253, 142, 253, 253, 253, 213, 253, 253, 123, 154, 226, 226, 36, 253, 253, 253, 184, 139, 47, 102, 65, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2927234087593402, y=-0.9522055671506395, z=0.08673060130254848, w=-0.009765584946099758)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0022222222222222222, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.17, z=0.17)>	COMP<189>
[1740780023.662324]	Q_Header<(2621443, 18334, 257, 173, 250, 8, 58, 66, 45)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 17, 11, 0, 47, 54, 188, 190, 253, 155, 239, 169, 231, 193, 231, 253, 253, 204, 253, 253, 43, 118, 133, 131, 0, 242, 253, 253, 171, 64, 45, 83, 16, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2927234087593402, y=-0.9522055671506395, z=0.08673060130254848, w=-0.009765584946099758)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.0022222222222222222, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.17, z=0.17)>	COMP<189>
