[1740779715.570017]	Q_Header<(2621443, 53054, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 87, 253, 253, 253, 253, 240, 253, 206, 145, 122, 164, 214, 214, 221, 164, 83, 32, 19, 50, 18, 0, 0, 0, 0, 0, 0, 13, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6995971802250475, y=-0.7084474324613615, z=0.05377291186339791, w=0.07599009678766219)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02666666666666667, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=0.0)>	COMP<192>
[1740779716.0501864]	Q_Header<(2621443, 53102, 257, 173, 250, 8, 58, 48, 64)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 22, 0, 0, 0, 17, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 10, 0, 0, 33, 0, 0, 124, 131, 112, 154, 161, 178, 114, 144, 141, 144, 245, 253, 192, 253, 253, 253, 226, 253, 253, 253, 224, 253, 253, 253, 253, 253, 253, 253, 50, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 62, 230, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6960448687191335, y=-0.7123412541933538, z=0.044799801266208694, w=0.07800292373053776)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=0.04)>	COMP<195>
[1740779716.0600224]	Q_Header<(2621443, 53103, 257, 173, 250, 8, 58, 49, 51)>	Q_Data<(0, 0, 73, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 18, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 59, 67, 43, 59, 0, 82, 79, 158, 253, 191, 253, 253, 238, 253, 253, 253, 253, 253, 253, 253, 210, 202, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 147, 150, 0, 26, 64, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6960448687191335, y=-0.7123412541933538, z=0.044799801266208694, w=0.07800292373053776)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=0.04)>	COMP<195>
[1740779716.0700364]	Q_Header<(2621443, 53104, 257, 173, 250, 8, 58, 50, 48)>	Q_Data<(0, 0, 71, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 253, 253, 253, 244, 253, 161, 253, 253, 253, 253, 253, 215, 253, 188, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 86, 53, 24, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6960448687191335, y=-0.7123412541933538, z=0.044799801266208694, w=0.07800292373053776)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=0.04)>	COMP<195>
[1740779716.0801153]	Q_Header<(2621443, 53105, 257, 173, 250, 8, 58, 51, 39)>	Q_Data<(0, 0, 52, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 0, 0, 0, 0, 5, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 0, 50, 0, 0, 59, 170, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6959919826969724, y=-0.7123495948484052, z=0.04516654101515036, w=0.07818694464919947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.015555555555555555, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=-0.04)>	COMP<195>
[1740779716.090017]	Q_Header<(2621443, 53106, 257, 173, 250, 8, 58, 52, 45)>	Q_Data<(0, 0, 52, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24, 21, 0, 0, 7, 0, 0, 10, 7, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 253, 253, 253, 253, 253, 253, 110, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 191, 253, 253, 253, 253, 253, 253, 166, 127, 0, 0, 0, 0, 0, 78, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6959919826969724, y=-0.7123495948484052, z=0.04516654101515036, w=0.07818694464919947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.015555555555555555, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=-0.04)>	COMP<195>
[1740779716.1000185]	Q_Header<(2621443, 53107, 257, 173, 250, 8, 58, 53, 55)>	Q_Data<(0, 0, 59, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 14, 5, 0, 0, 0, 0, 24, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 253, 253, 253, 253, 253, 253, 253, 104, 253, 253, 253, 253, 253, 228, 253, 253, 253, 164, 208, 224, 253, 253, 253, 253, 240, 95, 0, 65, 34, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6959919826969724, y=-0.7123495948484052, z=0.04516654101515036, w=0.07818694464919947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.015555555555555555, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=-0.04)>	COMP<195>
[1740779716.1100998]	Q_Header<(2621443, 53108, 257, 173, 250, 8, 58, 54, 45)>	Q_Data<(0, 0, 36, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 9, 0, 12, 23, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 218, 251, 253, 253, 253, 141, 253, 253, 253, 253, 253, 253, 161, 0, 81, 178, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6959450782553558, y=-0.7123640596665723, z=0.045655755002193134, w=0.07818853229653665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.02666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=0.09)>	COMP<191>
[1740779716.1202009]	Q_Header<(2621443, 53109, 257, 173, 250, 8, 58, 55, 45)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 16, 17, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 210, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 77, 253, 237, 211, 166, 121, 152, 244, 253, 253, 253, 253, 253, 74, 0, 134, 195, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6959450782553558, y=-0.7123640596665723, z=0.045655755002193134, w=0.07818853229653665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.02666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=0.09)>	COMP<191>
[1740779716.1301563]	Q_Header<(2621443, 53110, 257, 173, 250, 8, 58, 56, 48)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 12, 0, 22, 6, 0, 0, 0, 0, 19, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 172, 208, 253, 253, 250, 104, 57, 169, 253, 200, 202, 253, 253, 229, 159, 0, 104, 129, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6959450782553558, y=-0.7123640596665723, z=0.045655755002193134, w=0.07818853229653665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.02666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=0.09)>	COMP<191>
[1740779716.1505866]	Q_Header<(2621443, 53111, 257, 173, 250, 8, 58, 57, 48)>	Q_Data<(0, 0, 21, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 16, 9, 12, 12, 0, 0, 13, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 250, 253, 253, 253, 179, 242, 154, 253, 253, 155, 211, 161, 170, 156, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6958966517928249, y=-0.7123755235683084, z=0.04632393954663691, w=0.07812205878747727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.03888888888888889, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=0.09)>	COMP<194>
[1740779716.1518888]	Q_Header<(2621443, 53112, 257, 173, 250, 8, 58, 58, 41)>	Q_Data<(0, 0, 40, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 30, 9, 0, 15, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 253, 253, 253, 253, 253, 253, 253, 253, 253, 195, 248, 253, 253, 253, 253, 253, 192, 253, 253, 253, 246, 250, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6958966517928249, y=-0.7123755235683084, z=0.04632393954663691, w=0.07812205878747727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.03888888888888889, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=0.09)>	COMP<194>
[1740779716.160016]	Q_Header<(2621443, 53113, 257, 173, 250, 8, 58, 59, 39)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 8, 0, 0, 0, 22, 0, 10, 0, 0, 17, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 253, 253, 253, 253, 253, 253, 253, 253, 239, 247, 253, 253, 253, 253, 253, 253, 253, 246, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6958966517928249, y=-0.7123755235683084, z=0.04632393954663691, w=0.07812205878747727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.03888888888888889, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=0.09)>	COMP<194>
[1740779716.1700728]	Q_Header<(2621443, 53114, 257, 173, 250, 8, 58, 60, 51)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 19, 14, 9, 6, 15, 0, 0, 0, 0, 17, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 190, 253, 253, 198, 253, 253, 253, 253, 209, 242, 253, 253, 253, 253, 253, 253, 253, 203, 194, 125, 253, 253, 56, 40, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6958966517928249, y=-0.7123755235683084, z=0.04632393954663691, w=0.07812205878747727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.03888888888888889, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=0.09)>	COMP<194>
[1740779716.1815526]	Q_Header<(2621443, 53115, 257, 173, 250, 8, 58, 61, 50)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 16, 20, 17, 0, 22, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 136, 117, 59, 187, 183, 253, 253, 197, 231, 166, 253, 253, 222, 253, 253, 253, 176, 0, 253, 253, 253, 67, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6958111069504578, y=-0.7124129158180477, z=0.04742502018425489, w=0.07788201512884071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.04666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.1, z=0.04)>	COMP<194>
[1740779716.191128]	Q_Header<(2621443, 53116, 257, 173, 250, 8, 58, 62, 48)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 19, 5, 0, 19, 0, 12, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 62, 96, 153, 121, 158, 205, 253, 253, 253, 216, 217, 219, 253, 152, 66, 253, 253, 253, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6958111069504578, y=-0.7124129158180477, z=0.04742502018425489, w=0.07788201512884071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.04666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.1, z=0.04)>	COMP<194>
[1740779716.2000628]	Q_Header<(2621443, 53117, 257, 173, 250, 8, 58, 63, 46)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 9, 22, 17, 15, 0, 0, 0, 15, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 36, 0, 87, 107, 222, 253, 253, 71, 61, 253, 220, 140, 32, 252, 253, 223, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6958111069504578, y=-0.7124129158180477, z=0.04742502018425489, w=0.07788201512884071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.04666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.1, z=0.04)>	COMP<194>
[1740779716.2100747]	Q_Header<(2621443, 53118, 257, 173, 250, 8, 58, 64, 36)>	Q_Data<(0, 0, 58, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 213, 159, 0, 188, 253, 98, 0, 133, 187, 236, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6957361719842373, y=-0.7124597188851656, z=0.04821752573625296, w=0.07763631991963768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.05333333333333334, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.12, z=0.13)>	COMP<193>
