[1740780065.502714]	Q_Header<(2621443, 22518, 257, 173, 250, 8, 58, 0, 68)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 87, 225, 253, 253, 253, 231, 253, 253, 190, 253, 253, 253, 218, 253, 236, 142, 99, 145, 170, 158, 131, 68, 193, 253, 215, 149, 84, 71, 69, 0, 21, 0, 0, 65, 175, 188, 167, 150, 29, 89, 128, 0, 0, 31, 0, 0, 0, 0, 0, 0, 105, 217, 180, 96, 141, 40, 19, 105, 174, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4690529435362312, y=-0.8788410323979432, z=0.08294638259801408, w=-0.02734361987042701)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.027777777777777776, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.18, z=-0.14)>	COMP<198>
[1740780066.0227923]	Q_Header<(2621443, 22570, 257, 173, 250, 8, 58, 52, 87)>	Q_Data<(0, 0, 54, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 11, 0, 0, 28, 35, 0, 0, 0, 0, 14, 8, 17, 0, 0, 15, 27, 57, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 93, 32, 0, 83, 40, 0, 0, 0, 0, 0, 0, 29, 117, 155, 196, 244, 125, 218, 253, 232, 172, 73, 0, 0, 131, 103, 0, 50, 98, 145, 253, 253, 253, 207, 253, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 250, 253, 128, 163, 69, 154, 0, 0, 65, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.480909243719217, y=-0.8721553729539144, z=0.08593986738883837, w=-0.02618480334503669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.05444444444444444, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=-0.02)>	COMP<201>
[1740780066.033568]	Q_Header<(2621443, 22571, 257, 173, 250, 8, 58, 53, 60)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 0, 0, 21, 45, 38, 17, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 117, 0, 25, 152, 108, 0, 0, 0, 0, 24, 0, 0, 0, 0, 77, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 56, 193, 234, 0, 143, 105, 153, 0, 0, 143, 115, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.480909243719217, y=-0.8721553729539144, z=0.08593986738883837, w=-0.02618480334503669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.05444444444444444, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=-0.02)>	COMP<201>
[1740780066.0465193]	Q_Header<(2621443, 22572, 257, 173, 250, 8, 58, 54, 61)>	Q_Data<(0, 0, 50, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 0, 0, 26, 43, 28, 17, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 151, 253, 253, 253, 253, 253, 10, 53, 113, 0, 177, 84, 82, 74, 66, 43, 127, 83, 0, 0, 75, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48137696624179255, y=-0.8719349993318434, z=0.08538688674683248, w=-0.026732992419665924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.06111111111111111, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=0.05)>	COMP<196>
[1740780066.0527067]	Q_Header<(2621443, 22573, 257, 173, 250, 8, 58, 55, 63)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 33, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 128, 253, 253, 253, 253, 0, 253, 253, 253, 253, 175, 138, 0, 0, 0, 79, 29, 0, 83, 0, 0, 140, 0, 22, 64, 11, 0, 0, 0, 0, 0, 0, 66, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48137696624179255, y=-0.8719349993318434, z=0.08538688674683248, w=-0.026732992419665924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.06111111111111111, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=0.05)>	COMP<196>
[1740780066.0626132]	Q_Header<(2621443, 22574, 257, 173, 250, 8, 58, 56, 56)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 2, 0, 19, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 120, 253, 253, 238, 253, 55, 253, 253, 253, 253, 253, 144, 23, 0, 0, 0, 0, 0, 0, 0, 0, 45, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48137696624179255, y=-0.8719349993318434, z=0.08538688674683248, w=-0.026732992419665924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.06111111111111111, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=0.05)>	COMP<196>
[1740780066.0736115]	Q_Header<(2621443, 22575, 257, 173, 250, 8, 58, 57, 45)>	Q_Data<(0, 0, 7, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 10, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 163, 122, 156, 136, 0, 96, 221, 253, 253, 253, 253, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4819943425131038, y=-0.8716425484905199, z=0.08459467629772849, w=-0.027648909352720782)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.06444444444444444, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.14, z=0.0)>	COMP<196>
[1740780066.0826716]	Q_Header<(2621443, 22576, 257, 173, 250, 8, 58, 58, 53)>	Q_Data<(0, 0, 40, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 8, 0, 0, 17, 30, 6, 0, 0, 26, 11, 0, 0, 0, 25, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 0, 253, 185, 118, 214, 58, 0, 154, 99, 182, 202, 253, 253, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4819943425131038, y=-0.8716425484905199, z=0.08459467629772849, w=-0.027648909352720782)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.06444444444444444, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.14, z=0.0)>	COMP<196>
[1740780066.092596]	Q_Header<(2621443, 22577, 257, 173, 250, 8, 58, 59, 49)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 20, 18, 7, 10, 0, 41, 24, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 125, 189, 252, 253, 251, 253, 119, 91, 201, 144, 114, 198, 200, 253, 120, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4819943425131038, y=-0.8716425484905199, z=0.08459467629772849, w=-0.027648909352720782)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.06444444444444444, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.14, z=0.0)>	COMP<196>
[1740780066.102651]	Q_Header<(2621443, 22578, 257, 173, 250, 8, 58, 60, 47)>	Q_Data<(0, 0, 69, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 18, 0, 33, 35, 0, 0, 0, 0, 25, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 167, 205, 253, 253, 253, 253, 192, 253, 253, 150, 253, 253, 253, 219, 58, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4819943425131038, y=-0.8716425484905199, z=0.08459467629772849, w=-0.027648909352720782)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.06444444444444444, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.14, z=0.0)>	COMP<196>
[1740780066.11421]	Q_Header<(2621443, 22579, 257, 173, 250, 8, 58, 61, 51)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 0, 0, 0, 0, 0, 20, 14, 35, 22, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 208, 204, 253, 253, 189, 253, 253, 253, 253, 167, 156, 253, 253, 253, 157, 220, 253, 253, 116, 247, 253, 253, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48241413211595924, y=-0.8714459739817391, z=0.08404406122516142, w=-0.028197789604956117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.06111111111111111, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=0.04)>	COMP<198>
[1740780066.1239746]	Q_Header<(2621443, 22580, 257, 173, 250, 8, 58, 62, 42)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 59, 229, 228, 81, 181, 207, 253, 253, 49, 41, 253, 253, 253, 162, 253, 253, 253, 207, 114, 253, 253, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48241413211595924, y=-0.8714459739817391, z=0.08404406122516142, w=-0.028197789604956117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.06111111111111111, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=0.04)>	COMP<198>
[1740780066.1335244]	Q_Header<(2621443, 22581, 257, 173, 250, 8, 58, 63, 50)>	Q_Data<(0, 0, 59, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 18, 0, 9, 0, 8, 34, 19, 0, 14, 34, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 85, 0, 109, 61, 223, 207, 36, 0, 240, 253, 253, 253, 253, 228, 207, 224, 190, 238, 253, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.48241413211595924, y=-0.8714459739817391, z=0.08404406122516142, w=-0.028197789604956117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.06111111111111111, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=0.04)>	COMP<198>
[1740780066.1427038]	Q_Header<(2621443, 22582, 257, 173, 250, 8, 58, 64, 55)>	Q_Data<(0, 0, 48, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 11, 0, 17, 0, 12, 40, 12, 30, 7, 12, 0, 0, 0, 30, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 39, 35, 0, 0, 0, 91, 0, 13, 0, 100, 250, 195, 253, 253, 223, 210, 173, 166, 253, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4828302038193144, y=-0.8712427202023402, z=0.08355385526844158, w=-0.028807465074291036)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05555555555555555, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.02)>	COMP<197>
[1740780066.1526868]	Q_Header<(2621443, 22583, 257, 173, 250, 8, 58, 65, 61)>	Q_Data<(0, 0, 49, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 9, 19, 0, 0, 0, 18, 36, 0, 40, 29, 0, 0, 0, 0, 40, 18, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 17, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 51, 0, 0, 15, 0, 0, 178, 165, 214, 253, 253, 253, 253, 253, 226, 57, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4828302038193144, y=-0.8712427202023402, z=0.08355385526844158, w=-0.028807465074291036)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05555555555555555, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.02)>	COMP<197>
[1740780066.1627274]	Q_Header<(2621443, 22584, 257, 173, 250, 8, 58, 66, 58)>	Q_Data<(0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 11, 25, 17, 0, 18, 22, 33, 12, 28, 40, 4, 18, 0, 0, 12, 25, 24, 0, 0, 0, 0, 0, 0, 37, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 30, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 167, 253, 253, 253, 253, 253, 253, 202, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4828302038193144, y=-0.8712427202023402, z=0.08355385526844158, w=-0.028807465074291036)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05555555555555555, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.16, z=0.02)>	COMP<197>
[1740780066.1737564]	Q_Header<(2621443, 22585, 257, 173, 250, 8, 58, 67, 60)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 27, 21, 0, 23, 22, 30, 16, 0, 36, 32, 0, 0, 0, 0, 33, 0, 0, 22, 0, 0, 0, 26, 101, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 149, 253, 253, 253, 253, 253, 253, 237, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4834164915264586, y=-0.8709431714130098, z=0.08307195012216037, w=-0.029420044055019325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.04888888888888889, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.17, z=0.0)>	COMP<197>
[1740780066.1826806]	Q_Header<(2621443, 22586, 257, 173, 250, 8, 58, 68, 68)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 22, 8, 0, 17, 14, 27, 0, 0, 36, 32, 13, 0, 0, 0, 27, 39, 31, 38, 0, 6, 0, 52, 174, 154, 0, 0, 0, 44, 33, 0, 0, 16, 42, 31, 0, 45, 105, 116, 0, 0, 13, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 253, 253, 253, 253, 253, 253, 237, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4834164915264586, y=-0.8709431714130098, z=0.08307195012216037, w=-0.029420044055019325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.04888888888888889, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.17, z=0.0)>	COMP<197>
