[1740780045.5025327]	Q_Header<(2621443, 20518, 257, 173, 250, 8, 58, 0, 60)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 253, 253, 253, 235, 253, 253, 235, 252, 253, 194, 249, 233, 99, 126, 198, 124, 44, 0, 39, 78, 48, 89, 122, 221, 230, 214, 253, 249, 166, 163, 65, 0, 177, 253, 253, 253, 152, 123, 32, 0, 0, 0, 0, 12, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41186289456065706, y=-0.9065500256238054, z=0.08984323959592282, w=-0.021545287756359208)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.05, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.21)>	COMP<185>
[1740780046.1332726]	Q_Header<(2621443, 20581, 257, 173, 250, 8, 58, 63, 60)>	Q_Data<(0, 0, 62, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 20, 0, 0, 5, 18, 30, 0, 23, 0, 28, 8, 0, 6, 0, 0, 28, 33, 54, 39, 0, 0, 116, 194, 126, 57, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 39, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 253, 253, 253, 253, 253, 253, 152, 227, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41374899261570885, y=-0.905926581707474, z=0.08660714272336492, w=-0.024657706596363235)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06, y=0.013333333333333334, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.1, z=0.17)>	COMP<186>
[1740780046.143119]	Q_Header<(2621443, 20582, 257, 173, 250, 8, 58, 64, 64)>	Q_Data<(0, 0, 53, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 27, 13, 0, 10, 25, 20, 0, 8, 0, 0, 0, 2, 0, 0, 28, 75, 81, 81, 47, 41, 51, 174, 247, 101, 134, 20, 27, 47, 61, 38, 0, 0, 0, 103, 91, 122, 150, 121, 0, 42, 97, 62, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 253, 253, 253, 253, 253, 253, 65, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4136940682994114, y=-0.9058178913590388, z=0.08801222285154194, w=-0.02459703592869029)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06111111111111111, y=0.028888888888888888, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.07, z=0.18)>	COMP<185>
[1740780046.1525805]	Q_Header<(2621443, 20583, 257, 173, 250, 8, 58, 65, 66)>	Q_Data<(0, 0, 22, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 24, 5, 0, 0, 24, 8, 19, 22, 15, 0, 16, 0, 4, 0, 43, 86, 98, 111, 96, 52, 69, 222, 250, 253, 248, 90, 43, 31, 29, 0, 0, 29, 55, 190, 187, 177, 247, 242, 125, 100, 192, 163, 129, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 253, 253, 253, 253, 253, 211, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4136940682994114, y=-0.9058178913590388, z=0.08801222285154194, w=-0.02459703592869029)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06111111111111111, y=0.028888888888888888, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.07, z=0.18)>	COMP<185>
[1740780046.1627579]	Q_Header<(2621443, 20584, 257, 173, 250, 8, 58, 66, 64)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 21, 0, 0, 0, 27, 32, 22, 31, 37, 18, 23, 0, 0, 26, 64, 109, 153, 253, 241, 157, 41, 209, 253, 253, 253, 143, 65, 159, 124, 9, 29, 97, 127, 250, 217, 202, 253, 253, 228, 126, 228, 195, 133, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 201, 253, 253, 253, 253, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4136940682994114, y=-0.9058178913590388, z=0.08801222285154194, w=-0.02459703592869029)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06111111111111111, y=0.028888888888888888, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.07, z=0.18)>	COMP<185>
[1740780046.173778]	Q_Header<(2621443, 20585, 257, 173, 250, 8, 58, 67, 63)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 26, 0, 0, 22, 28, 43, 25, 8, 31, 26, 33, 25, 24, 70, 152, 232, 218, 253, 253, 253, 149, 228, 253, 253, 253, 128, 215, 253, 253, 77, 86, 147, 253, 253, 253, 226, 253, 253, 253, 150, 197, 165, 115, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 253, 253, 114, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4136263207618149, y=-0.9057421573122817, z=0.08917043745507032, w=-0.024352501399433988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.058888888888888886, y=0.042222222222222223, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.07, z=0.2)>	COMP<184>
[1740780046.1825488]	Q_Header<(2621443, 20586, 257, 173, 250, 8, 58, 68, 59)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 31, 14, 0, 17, 27, 48, 0, 30, 0, 35, 46, 59, 91, 145, 253, 253, 253, 253, 253, 253, 202, 199, 253, 253, 209, 68, 253, 253, 253, 195, 122, 151, 253, 253, 253, 253, 251, 253, 253, 144, 134, 88, 75, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 86, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4136263207618149, y=-0.9057421573122817, z=0.08917043745507032, w=-0.024352501399433988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.058888888888888886, y=0.042222222222222223, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.07, z=0.2)>	COMP<184>
[1740780046.1925507]	Q_Header<(2621443, 20587, 257, 173, 250, 8, 58, 69, 55)>	Q_Data<(0, 0, 53, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 32, 20, 0, 0, 14, 44, 9, 23, 0, 56, 110, 83, 150, 219, 253, 253, 253, 253, 253, 253, 193, 253, 253, 253, 224, 171, 253, 253, 253, 253, 101, 125, 107, 149, 253, 253, 179, 190, 195, 110, 90, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4136263207618149, y=-0.9057421573122817, z=0.08917043745507032, w=-0.024352501399433988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.058888888888888886, y=0.042222222222222223, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.07, z=0.2)>	COMP<184>
[1740780046.202514]	Q_Header<(2621443, 20588, 257, 173, 250, 8, 58, 70, 50)>	Q_Data<(0, 0, 63, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 14, 0, 0, 0, 32, 9, 21, 48, 91, 195, 182, 133, 223, 253, 253, 253, 253, 253, 194, 191, 253, 253, 253, 253, 162, 253, 253, 253, 253, 233, 114, 173, 253, 253, 178, 79, 96, 114, 46, 41, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4136263207618149, y=-0.9057421573122817, z=0.08917043745507032, w=-0.024352501399433988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.058888888888888886, y=0.042222222222222223, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.07, z=0.2)>	COMP<184>
[1740780046.2125359]	Q_Header<(2621443, 20589, 257, 173, 250, 8, 58, 71, 52)>	Q_Data<(0, 0, 48, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 0, 0, 0, 0, 0, 0, 55, 58, 87, 246, 253, 143, 160, 253, 253, 183, 252, 146, 204, 190, 232, 253, 253, 253, 48, 253, 253, 253, 253, 253, 107, 136, 172, 178, 104, 0, 65, 50, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4135131658784996, y=-0.9057006447927758, z=0.09020995707282989, w=-0.02398681537863474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.052222222222222225, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.14)>	COMP<184>
[1740780046.2225208]	Q_Header<(2621443, 20590, 257, 173, 250, 8, 58, 72, 47)>	Q_Data<(0, 0, 70, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 7, 45, 37, 91, 139, 182, 227, 253, 198, 114, 253, 188, 159, 237, 118, 245, 220, 82, 236, 242, 253, 111, 230, 253, 253, 253, 253, 68, 89, 0, 89, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4135131658784996, y=-0.9057006447927758, z=0.09020995707282989, w=-0.02398681537863474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.052222222222222225, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.14)>	COMP<184>
[1740780046.2325358]	Q_Header<(2621443, 20591, 257, 173, 250, 8, 58, 73, 47)>	Q_Data<(0, 0, 75, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 13, 12, 19, 64, 66, 164, 253, 253, 253, 223, 253, 251, 219, 205, 249, 143, 130, 253, 253, 137, 158, 154, 167, 110, 212, 252, 253, 253, 253, 103, 50, 27, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4135131658784996, y=-0.9057006447927758, z=0.09020995707282989, w=-0.02398681537863474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.052222222222222225, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.14)>	COMP<184>
[1740780046.242939]	Q_Header<(2621443, 20592, 257, 173, 250, 8, 58, 74, 44)>	Q_Data<(0, 0, 72, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 6, 0, 22, 36, 86, 183, 253, 253, 253, 219, 236, 253, 253, 156, 253, 253, 156, 106, 243, 253, 139, 94, 81, 71, 64, 183, 217, 253, 249, 250, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41345299864668367, y=-0.9056415107646135, z=0.09118671095042004, w=-0.02355961875961321)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.056666666666666664, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=0.1)>	COMP<184>
[1740780046.2523952]	Q_Header<(2621443, 20593, 257, 173, 250, 8, 58, 75, 38)>	Q_Data<(0, 0, 65, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 9, 0, 8, 50, 122, 253, 253, 253, 253, 253, 253, 253, 253, 133, 253, 249, 146, 76, 161, 173, 94, 50, 32, 20, 23, 124, 166, 243, 141, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41345299864668367, y=-0.9056415107646135, z=0.09118671095042004, w=-0.02355961875961321)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.056666666666666664, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=0.1)>	COMP<184>
[1740780046.2624617]	Q_Header<(2621443, 20594, 257, 173, 250, 8, 58, 76, 47)>	Q_Data<(0, 0, 76, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 14, 0, 0, 47, 157, 253, 253, 253, 253, 253, 214, 253, 151, 164, 213, 162, 84, 29, 80, 89, 46, 0, 0, 18, 0, 60, 119, 160, 53, 32, 11, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41345299864668367, y=-0.9056415107646135, z=0.09118671095042004, w=-0.02355961875961321)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.056666666666666664, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=0.1)>	COMP<184>
[1740780046.2725294]	Q_Header<(2621443, 20595, 257, 173, 250, 8, 58, 77, 36)>	Q_Data<(0, 0, 74, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 3, 17, 0, 21, 82, 189, 253, 253, 253, 253, 253, 201, 186, 96, 147, 137, 97, 0, 0, 25, 52, 0, 0, 0, 0, 0, 0, 75, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41345299864668367, y=-0.9056415107646135, z=0.09118671095042004, w=-0.02355961875961321)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.056666666666666664, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=0.1)>	COMP<184>
[1740780046.2825108]	Q_Header<(2621443, 20596, 257, 173, 250, 8, 58, 78, 36)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 23, 13, 11, 56, 191, 253, 253, 253, 253, 253, 253, 210, 70, 106, 113, 94, 82, 15, 0, 0, 33, 0, 0, 0, 0, 0, 0, 29, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41332237869760263, y=-0.9056227783690236, z=0.09216136914255463, w=-0.022765689198789983)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.057777777777777775, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.13)>	COMP<187>
[1740780046.2924101]	Q_Header<(2621443, 20597, 257, 173, 250, 8, 58, 79, 30)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 28, 10, 24, 114, 253, 253, 253, 253, 253, 253, 253, 239, 87, 81, 60, 105, 62, 12, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41332237869760263, y=-0.9056227783690236, z=0.09216136914255463, w=-0.022765689198789983)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.057777777777777775, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.13)>	COMP<187>
